מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 26,סוף מידע
1328,9759.0,"Stage One Capital  (G.P.) IV, L.P",,,STAGEONE4,29994429.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-03-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,18.096,65.645,4.06666666666666e-06,0.001216,2.8e-05,,
1328,9759.0,State of minds ventures momentum GP LP,,,SOMV Momentum,29994360.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-12-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,28.184,96.109,9.16666666666666e-06,0.001781,4.2e-05,,
1328,9759.0,Value AP Partners II Ltd,,,AP Partners II Soglowek L.P.,28999295.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2025-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-25,1.0,386.844,398.364,1.58852041884816e-05,0.007384,0.000175,,
1328,9759.0,Mideal Assets Management Ltd,,,Mideal 1,29992746.0,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2016-12-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.8807,23.492,90.023,1.96426428571428e-06,0.001668,3.9e-05,,
1328,9759.0,Shiboleth Capital GP Limited Partnership,,,SOMV,29992699.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2016-05-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,1.602,5.297,4.0016e-07,9.8e-05,2e-06,,
1328,9759.0,"ואר השקעות ג'י.פי. בע""מ",,,Var Optimum,29993435.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2019-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-11,1.0,74.978,74.978,1.50485388349514e-06,0.001389,3.2e-05,,
1328,9759.0,Value AP Partners II Ltd,,,AP PARTNERS 2,28999163.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-11-22,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,485.209,485.209,3.41333332e-05,0.008994,0.000213,,
1328,9759.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי חוצה לישראל 1,28999198.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2023-01-17,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,139.239,125.908,7.05645511087176e-07,0.002334,5.5e-05,,
1328,9759.0,"Klirmark Fund IV (G.P.), L.P",,,Klirmark Opportunity Fund 4,28999218.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2023-03-15,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,2679.996,3121.538,2.5231e-05,0.057865,0.001373,,
1328,9759.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי נגב אנרגיה,29992710.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2016-07-17,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,35.086,35.086,8.64009402487109e-07,0.00065,1.5e-05,,
1328,9759.0,TPY Capital (Israel) II LTD,,,TPY 2,29993208.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-08-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,14.622,49.433,1.09500785917004e-06,0.000916,2.1e-05,,
1328,9759.0,קוגיטו קפיטל אל.אמ.אי שותף כללי,,,קוגיטו בי.אמ.אי משלימה,29992793.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2017-01-08,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,4.423,4.191,3.78197661225662e-07,7.7e-05,1e-06,,
1328,9759.0,"ואר אקוויטי ג'י.פי. בע""מ",,,Var Equity,29993436.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2019-05-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-11,1.0,36.103,36.103,3.402e-06,0.000669,1.5e-05,,
1328,9759.0,Value AP Partners Ltd,,,AP Partners Fund,29992997.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-01-24,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,44.783,44.378,1.37486898120963e-06,0.000822,1.9e-05,,
1328,9759.0,State of Minds Ventures Momentum GP L.P,,,SOMV Elastic,29994359.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-09-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,9.547,31.562,1.81752833333333e-06,0.000585,1.3e-05,,
1328,9759.0,Brosh capital partners,,,Brosh Capital new,28999237.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,לא,2023-09-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-07,1.0,1534.736,1534.736,8.151624e-06,0.02845,0.000675,,
1328,9759.0,"Peregrine IV General Partner, L.P",,,Peregrine 4,29993494.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-07-22,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,14.312,47.315,1.46120357142857e-06,0.000877,2e-05,,
1328,9759.0,"קוגיטו קפיטל שותף כללי בע""מ.",,,קוגיטו אס.אמ.אי,29992707.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2016-07-18,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,5.596,5.596,3.90000444444444e-07,0.000103,2e-06,,
1328,9759.0,"NOY E.I Infrastructure and Energy G.P., Limited Partnership",,,נוי פשה 2,29992822.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2017-12-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,10.788,10.788,1.4792296e-07,0.000199,4e-06,,
1328,9759.0,Pontifax VI GP L.P.,,,PONTIFAX 6,29993951.0,פנימי,פרייבט אקוויטי,,ישראל,,,גלובלי,לא,2020-10-11,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,51.37,222.262,3.01980198019801e-06,0.00412,9.7e-05,,
1328,9759.0,"מרתון ניהול נדל""ן בע""מ",,,Marathon,29994254.0,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2021-09-05,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,390.097,368.59,1.07529411764705e-05,0.006832,0.000162,,
1328,9759.0,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,,יסודות ב,29992954.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2018-01-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,115.889,108.617,1.81703048326352e-06,0.002013,4.7e-05,,
1328,9759.0,Mideal Assets Management Ltd,,,Mideal 2,29993972.0,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2020-01-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.8807,80.626,327.876,1.01787696428571e-05,0.006078,0.000144,,
1328,9759.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי 4,29994268.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-05-13,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,1667.401,1667.401,8.63123063636363e-06,0.030909,0.000733,,
1328,9759.0,"Forma European Fund II General Partner,",,,Forma 2,29994253.0,פנימי,"קרן נדל""ן",,ישראל,,,אירופה,לא,2021-07-08,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,44.601,170.267,3.91304347826086e-06,0.003156,7.4e-05,,
1328,9759.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי 3,29993169.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2018-05-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,226.746,224.788,1.6237835625e-06,0.004167,9.8e-05,,
1328,9759.0,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,,יסודות ג,29993585.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2019-09-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,500.079,440.461,3.2186033488372e-06,0.008165,0.000193,,
1328,9759.0,KDCP GP KDC Media Fund Ltd,,,Stardom Media Ventures,29994368.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.306,42.07,147.077,7.97546012269938e-06,0.002726,6.4e-05,,
1328,9759.0,"ברבור כחול ניהול והשקעות בע""מ",,,Blue Swan 1,299933650.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,כן,2019-03-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-16,1.0,16.638,16.634,1.889908e-06,0.000308,7e-06,,
1328,9759.0,State of Mind Venture 3 GP LP,,,SOMV 3,29994396.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-11-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,53.331,190.005,9.23728813559322e-06,0.003522,8.3e-05,,
1328,9759.0,"Klirmark Fund III (G.P.), L.P",,,Klirmark 3,29993571.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2019-07-04,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,187.403,163.478,2.97983365e-06,0.00303,7.1e-05,,
1328,9759.0,AH equity Partners BIO IV,,,HA BIO 4,29994427.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-12-05,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,58.122,197.745,6.768e-07,0.003665,8.7e-05,,
1328,9759.0,Zeev Ventures management VIII,,,Zeev ventures 8,29994350.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-09-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,42.897,143.406,9.6e-07,0.002658,6.3e-05,,
1328,9759.0,accolade associates Blockchain Select LLC,,,Accolade Partners Blockchain 2 Select Feeder,29994401.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-16,USD,דיווח מנהל הקרן,אי-תלות,2025-07-20,3.306,59.708,197.395,3.86666666666666e-06,0.003659,8.6e-05,,
1328,9759.0,Mideal Assets Management Ltd,,,Metro,29994403.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גרמניה,לא,2021-11-22,EUR,מומחה בלתי תלוי,אי-תלות,2024-11-21,3.8807,151.973,589.76,2.48011183049708e-05,0.010932,0.000259,,
1328,9759.0,GCP Investments IV Limited Partnership,,,Glilot 4,29994430.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2022-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,76.416,268.121,4.375e-06,0.00497,0.000117,,
1328,9759.0,accolade investment associates VIII-F LLC,,,Accolade Partners 8-F Feeder (Kleiner Perkins),29994449.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,246.473,814.841,1.78181818181818e-05,0.015105,0.000358,,
1328,9759.0,"NFX Capital Fund III GP, LP",,,NFX  3,29994345.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-09-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,103.102,340.856,2.37608811511813e-06,0.006318,0.000149,,
1328,9759.0,BK Opportunities Fund GP Limited,,,BK Opportunities Fund 7,29994447.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2022-01-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.8807,404.928,1571.404,3.49285714285714e-05,0.02913,0.000691,,
1328,9759.0,Zeev Opportunity management I,,,Zeev Opportunity 1,29994279.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-05-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,62.063,205.18,8e-06,0.003803,9e-05,,
1328,9759.0,Gatewood Capital GP II LLC,,,Gatewood 2,29993961.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,63.12,231.843,5.923933e-06,0.004297,0.000102,,
1328,9759.0,AH Equity Partners LSV III,,,LSV III,29994428.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,107.378,358.256,1.974e-07,0.006641,0.000157,,
1328,9759.0,Mission Capital GP 6 Lux S.à r.l,,,Axiom Asia 6-A,29993960.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-01-05,USD,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.306,83.611,294.071,6.59206333333333e-07,0.005451,0.000129,,
1328,9759.0,"Netz Real Estate Fund II GP, LLC",,,Netz 2 QFPF,29993680.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-03-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,33.919,110.429,1.37971182715682e-05,0.002047,4.8e-05,,
1328,9759.0,AUREC CAPITAL EU S.À R.L.,,,Aurec Capital - Togomago,29993618.0,פנימי,"קרן נדל""ן",,"חו""ל",,,פולין,לא,2020-01-20,PLN,מומחה בלתי תלוי,אי-תלות,2024-12-31,0.9075,302.874,281.575,3.48621698649618e-05,0.005219,0.000123,,
1328,9759.0,Gatewood Capital GP LLC,,,Gatewood 1,29992724.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2016-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,3.012,9.958,2.66405333333333e-07,0.000184,4e-06,,
1328,9759.0,ICG North American Private Debt II (Offshore) GP LP,,,ICG NA Private Debt 2,29993318.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2018-03-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,6.446,21.309,1.33344592592592e-07,0.000395,9e-06,,
1328,9759.0,"Aurum Fund Management, Ltd",,,Aurum,299927080.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,גלובלי,לא,2016-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-09-18,3.306,603.315,1994.559,4.19027905743963e-06,0.036974,0.000877,,
1328,9759.0,Signal Credit GP Limited,,,Signal Real Estate 1,29992791.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-06-20,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.8807,0.0,0.0,4.92573118059056e-07,0.0,0.0,,
1328,9759.0,"Anacap Credit Opportunities GP III, L..P",,,AnaCap 3,29992706.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2016-05-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,1.784,6.922,1.84950067249495e-07,0.000128,3e-06,,
1328,9759.0,"Forma Fund General Partner, Ltd.",,,Forma 1,29992780.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-06-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,15.422,59.346,1.36839421052631e-06,0.0011,2.6e-05,,
1328,9759.0,Monaco Asset Management S.A.M,,,IO MACRO FUND,29994228.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,גלובלי,לא,2021-03-30,USD,דיווח מנהל הקרן,אי-תלות,2025-09-14,3.306,148.221,490.019,5.33467804656443e-06,0.009083,0.000215,,
1328,9759.0,"KPS INVESTORS V, LP",,,KPS 5,29993789.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-07-09,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,23.828,78.775,4.89955833333333e-08,0.00146,3.4e-05,,
1328,9759.0,accolade associates VII LLC,,,Accolade Partners 8,29993988.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-01-27,USD,דיווח מנהל הקרן,אי-תלות,2025-07-27,3.306,88.894,293.885,2.35e-06,0.005447,0.000129,,
1328,9759.0,Northwind Debt Fund II GP LLC,,,Northwind Debt Fund 2 FEEDER D LP,28999160.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-06-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,648.579,1980.219,2.04359284600001e-05,0.036708,0.000871,,
1328,9759.0,MBP Capital GP LLC,,,MBP 1 QFPF,29993607.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2018-03-06,USD,דיווח מנהל הקרן,אי-תלות,2025-08-24,3.306,7.449,24.625,6.44045637073843e-06,0.000456,1e-05,,
1328,9759.0,"Triton Debt Opportunities Fund II General Partner L.P.,",,,Triton Debt Opportunities  2,29993565.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,אירופה,לא,2019-10-22,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,27.355,99.793,1.60003271428571e-06,0.001849,4.3e-05,,
1328,9759.0,Northwind Debt Fund I GP LLC,,,Northwind Debt 1,29993809.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2020-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,134.053,377.481,1.22272168181818e-05,0.006997,0.000166,,
1328,9759.0,accolade associates Blockchain II LLC,,,Accolade Partners Blockchain 2 Feeder,29994400.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-16,USD,דיווח מנהל הקרן,אי-תלות,2025-07-17,3.306,57.102,188.779,2.32e-06,0.003499,8.3e-05,,
1328,9759.0,CCP IV GP ltd.,,,CITIC Capital China Partners 4,29993317.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,סין,לא,2019-02-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,18.139,59.969,7.498675e-08,0.001111,2.6e-05,,
1328,9759.0,Italian NPL Opportunities Fund II (GP),,,Italian NPL Opportunities 2,29993566.0,פנימי,קרן חוב,,"חו""ל",,,איטליה,לא,2019-09-29,EUR,דיווח מנהל הקרן,אי-תלות,2025-07-28,3.8807,22.438,77.931,4.96466276595744e-06,0.001444,3.4e-05,,
1328,9759.0,AnaCap GP Lux S.à r.l.,,,AnaCap 4,29993592.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2019-12-11,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,56.86,211.535,7.46223283582089e-07,0.003921,9.3e-05,,
1328,9759.0,Kotani AS Management B.V,,,Kotani,29993522.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2019-08-20,USD,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.306,54.93,180.81,5.70543701503785e-06,0.003351,7.9e-05,,
1328,9759.0,"Francisco Partners Agility GP III, L.P",,,FRANCISCO PARTNERS AGILITY III[-A] L.P,28999121.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,2.262,16.857,3.1e-07,0.000312,7e-06,,
1328,9759.0,ICG Strategic Equity III (Offshore) GP LP,,,ICG Strategic Equity 3,29993445.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2019-06-03,USD,דיווח מנהל הקרן,אי-תלות,2025-09-28,3.306,23.417,77.42,2.31012960722196e-07,0.001435,3.4e-05,,
1328,9759.0,Northwind Debt Fund II GP LLC,,,Northwind Debt Fund 2 FEEDER C LP,28999161.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-06-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,531.573,1622.975,1.67498722322038e-05,0.030086,0.000714,,
1328,9759.0,LCN European Fund IV GP S.à r.l.,,,LCN European Fund 4,28999155.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גלובלי,לא,2022-06-21,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-12,3.8807,935.377,4399.846,7.91180945490768e-05,0.081562,0.001935,,
1328,9759.0,accolade investment associates VIII-C LLC,,,Accolade Partners 8-C Feeder (Anthos 5),29994299.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-28,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,83.261,306.669,6.33333333333333e-07,0.005684,0.000134,,
1328,9759.0,Northwind Healthcare Debt Fund I GP LLC,,,NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER D LP,28999146.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-04-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,477.309,1491.917,2.54348638451245e-05,0.027656,0.000656,,
1328,9759.0,"Clarion CLO II GP, LP",,,CLARION 2,28999104.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-01-31,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,433.904,1371.372,3.5625e-05,0.025421,0.000603,,
1328,9759.0,"LCN North American GP III, L.P.",,,LCN NA 3 QFPF,29993940.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-12-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-26,3.306,88.07,286.219,1.9500146e-06,0.005305,0.000125,,
1328,9759.0,investcorp investment advisers LLC,,,Investcorp Special Opportunities Italian 1,29992801.0,פנימי,קרן חוב,,"חו""ל",,,איטליה,לא,2017-10-30,EUR,דיווח מנהל הקרן,אי-תלות,2025-07-27,3.8807,5.23,16.673,1.66098381601362e-06,0.000309,7e-06,,
1328,9759.0,"1568 BROADWAY JV MANAGER, LLC ",,,Broadway 1568 TS LP,28999264.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2024-07-01,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,46.362,153.273,5.09784266666666e-07,0.002841,6.7e-05,,
1328,9759.0,"Thoma Bravo Discover Partners IV[-P]9, L.P.",,,Thoma Bravo Discover 4,28999125.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-09-28,3.306,176.247,582.674,3.1e-07,0.010801,0.000256,,
1328,9759.0,Signal Alpha III GP Limited,,,Signal 3,28999293.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גלובלי,לא,2025-05-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.8807,449.406,1744.011,1.4271e-05,0.032329,0.000767,,
1328,9759.0,accolade associates Blockchain I LLC,,,Accolade Partners Blockchain 1 Feeder,29994243.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-04-18,USD,דיווח מנהל הקרן,אי-תלות,2025-07-17,3.306,47.13,151.336,8.75e-07,0.002805,6.6e-05,,
1328,9759.0,"ECV IL OPP GP I, L.P.",,,Entree ECV IL OPP 1,29993937.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2020-11-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,62.567,207.084,5.215928940859e-06,0.003838,9.1e-05,,
