מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18,סוף מידע
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8876 01.07.2034,71125272.0,2019-07-01,7.1620171531614085,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0485,55701.54,118.280838,65.884,65.884,עלות מופחתת,0.008595,0.00567,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8893 01.01.2036,71126239.0,2021-01-01,8.116321417377012,צמוד למדד המחירים לצרכן,2036-01-01,0.048,0.0485,245035.94,120.051509,294.169,294.169,עלות מופחתת,0.038377,0.025317,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8895 01.03.2036,71126320.0,2021-03-01,8.282988084043675,צמוד למדד המחירים לצרכן,2036-03-01,0.048,0.0485,169838.44,119.323496,202.657,202.657,עלות מופחתת,0.026438,0.017441,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8901 01.09.2036,71126593.0,2021-09-01,8.586184120226578,צמוד למדד המחירים לצרכן,2036-09-01,0.048,0.0485,173591.07,116.86201,202.862,202.862,עלות מופחתת,0.026465,0.017458,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8789 01.04.2027,71116701.0,2012-04-01,1.4335201532975232,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0485,674.43,125.441503,0.846,0.846,עלות מופחתת,0.00011,7.2e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8773 01.12.2025,71116743.0,2010-12-01,0.16944444444444448,צמוד למדד המחירים לצרכן,2025-12-01,0.048,0.0481,149.1,127.7514,0.19,0.19,עלות מופחתת,2.4e-05,1.6e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8775 01.02.2026,71116768.0,2011-02-01,0.33611111111111114,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0483,174.04,126.155869,0.22,0.22,עלות מופחתת,2.8e-05,1.8e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8781 01.08.2026,71118616.0,2011-08-01,0.824390125947164,צמוד למדד המחירים לצרכן,2026-08-01,0.048,0.0484,514.18,123.475983,0.635,0.635,עלות מופחתת,8.2e-05,5.4e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8800 01.03.2028,71120687.0,2013-09-01,2.748920787877731,צמוד למדד המחירים לצרכן,2028-09-01,0.048,0.0485,646.31,119.073236,0.77,0.77,עלות מופחתת,0.0001,6.6e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8776 01.03.2026,71116776.0,2011-03-01,0.41944444444444445,צמוד למדד המחירים לצרכן,2026-03-01,0.048,0.0484,161.84,125.387852,0.203,0.203,עלות מופחתת,2.6e-05,1.7e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8771 01.10.2025,71118814.0,2010-10-01,0.0027777777777777683,צמוד למדד המחירים לצרכן,2025-10-01,0.048,0.0479,183.06,130.091327,0.238,0.238,עלות מופחתת,3.1e-05,2e-05,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8814 01.05.2029,71121677.0,2014-05-01,3.2725847768588836,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0485,1415.72,121.348526,1.718,1.718,עלות מופחתת,0.000224,0.000147,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8817 01.08.2029,71121701.0,2014-08-01,3.5225847768588836,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0485,1110.08,119.323081,1.325,1.325,עלות מופחתת,0.000172,0.000113,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8798 01.01.2028,71120596.0,2013-01-01,2.1382267038020437,צמוד למדד המחירים לצרכן,2028-01-01,0.048,0.0485,1381.76,122.212735,1.689,1.689,עלות מופחתת,0.00022,0.000145,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8803 01.06.2028,71121057.0,2013-06-01,2.498920787877731,צמוד למדד המחירים לצרכן,2028-06-01,0.048,0.0485,1242.74,121.941587,1.515,1.515,עלות מופחתת,0.000197,0.00013,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8848 01.03.2032,71123673.0,2017-03-01,5.578113717401076,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0485,10732.57,120.75716,12.96,12.96,עלות מופחתת,0.00169,0.001115,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8865 01.08.2033,71124580.0,2018-08-01,6.570081206151133,צמוד למדד המחירים לצרכן,2033-08-01,0.048,0.0485,29853.37,119.452208,35.661,35.661,עלות מופחתת,0.004652,0.003069,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8808 01.11.2028,71121297.0,2013-11-01,2.8491820792187337,צמוד למדד המחירים לצרכן,2028-11-01,0.048,0.0485,2301.35,120.755425,2.779,2.779,עלות מופחתת,0.000362,0.000239,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8880 01.11.2034,71125405.0,2019-11-01,7.3210817918558515,צמוד למדד המחירים לצרכן,2034-11-01,0.048,0.0485,73051.09,120.282907,87.868,87.868,עלות מופחתת,0.011463,0.007562,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8899 01.07.2036,71126460.0,2021-07-01,8.419517453559914,צמוד למדד המחירים לצרכן,2036-07-01,0.048,0.0485,223521.45,118.392711,264.633,264.633,עלות מופחתת,0.034524,0.022775,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8818 01.09.2029,71121750.0,2014-09-01,3.6059181101922166,צמוד למדד המחירים לצרכן,2029-09-01,0.048,0.0485,2314.08,118.724388,2.747,2.747,עלות מופחתת,0.000358,0.000236,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8826 01.05.2030,71122535.0,2015-05-01,4.089751150341647,צמוד למדד המחירים לצרכן,2030-05-01,0.048,0.0485,2153.83,122.581567,2.64,2.64,עלות מופחתת,0.000344,0.000227,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8839 01.06.2031,71123301.0,2016-06-01,4.95224154882411,צמוד למדד המחירים לצרכן,2031-06-01,0.048,0.0485,3465.02,122.463483,4.243,4.243,עלות מופחתת,0.000553,0.000365,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8844 01.11.2031,71123525.0,2016-11-01,5.244780384067743,צמוד למדד המחירים לצרכן,2031-11-01,0.048,0.0485,4436.61,122.210482,5.422,5.422,עלות מופחתת,0.000707,0.000466,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8856 01.11.2032,71124119.0,2017-11-01,5.970163618575247,צמוד למדד המחירים לצרכן,2032-11-01,0.048,0.0485,17629.19,122.091348,21.524,21.524,עלות מופחתת,0.002807,0.001852,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8858 01.01.2033,71124267.0,2018-01-01,6.136830285241914,צמוד למדד המחירים לצרכן,2033-01-01,0.048,0.0485,21184.96,121.131135,25.662,25.662,עלות מופחתת,0.003347,0.002208,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8861 01.04.2033,71124432.0,2018-04-01,6.2367478728178,צמוד למדד המחירים לצרכן,2033-04-01,0.048,0.0485,17056.11,122.931274,20.967,20.967,עלות מופחתת,0.002735,0.001804,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8866 01.09.2033,71124630.0,2018-09-01,6.653414539484467,צמוד למדד המחירים לצרכן,2033-09-01,0.048,0.0485,30620.67,118.969048,36.429,36.429,עלות מופחתת,0.004752,0.003135,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8867 01.10.2033,71124648.0,2018-10-01,6.5784128363239835,צמוד למדד המחירים לצרכן,2033-10-01,0.048,0.0485,11011.15,121.233998,13.349,13.349,עלות מופחתת,0.001741,0.001148,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8869 01.12.2033,71124697.0,2018-12-01,6.7450795029906505,צמוד למדד המחירים לצרכן,2033-12-01,0.048,0.0485,30134.61,119.811572,36.105,36.105,עלות מופחתת,0.00471,0.003107,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8877 01.08.2034,71125314.0,2019-08-01,7.2453504864947424,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0485,62980.75,118.503479,74.634,74.634,עלות מופחתת,0.009736,0.006423,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8883 01.02.2035,71125488.0,2020-02-01,7.5710817918558515,צמוד למדד המחירים לצרכן,2035-02-01,0.048,0.0485,86047.34,118.856167,102.273,102.273,עלות מופחתת,0.013342,0.008801,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8887 01.07.2035,71125678.0,2020-07-01,7.805790137812206,צמוד למדד המחירים לצרכן,2035-07-01,0.048,0.0485,87434.94,120.17144,105.072,105.072,עלות מופחתת,0.013707,0.009042,,
1328,2196.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8903 01.11.2036,71126718.0,2021-11-01,8.548882753431949,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0485,235448.48,118.164734,278.217,278.217,עלות מופחתת,0.036296,0.023944,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8903 01.11.2036,71126718.0,2021-11-01,8.548882753431949,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0485,207387985.44,118.164734,245059.461,245059.461,עלות מופחתת,0.044294,0.012806,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8883 01.02.2035,71125488.0,2020-02-01,7.5710817918558515,צמוד למדד המחירים לצרכן,2035-02-01,0.048,0.0485,75792315.57,118.856167,90083.842,90083.842,עלות מופחתת,0.016282,0.004707,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8887 01.07.2035,71125678.0,2020-07-01,7.805790137812206,צמוד למדד המחירים לצרכן,2035-07-01,0.048,0.0485,77014546.11,120.17144,92549.49,92549.49,עלות מופחתת,0.016728,0.004836,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8869 01.12.2033,71124697.0,2018-12-01,6.7450795029906505,צמוד למדד המחירים לצרכן,2033-12-01,0.048,0.0485,26543201.78,119.811572,31801.827,31801.827,עלות מופחתת,0.005748,0.001661,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8877 01.08.2034,71125314.0,2019-08-01,7.2453504864947424,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0485,55474777.59,118.503479,65739.541,65739.541,עלות מופחתת,0.011882,0.003435,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8866 01.09.2033,71124630.0,2018-09-01,6.653414539484467,צמוד למדד המחירים לצרכן,2033-09-01,0.048,0.0485,26971333.01,118.969048,32087.538,32087.538,עלות מופחתת,0.005799,0.001676,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8867 01.10.2033,71124648.0,2018-10-01,6.5784128363239835,צמוד למדד המחירים לצרכן,2033-10-01,0.048,0.0485,9698855.08,121.233998,11758.31,11758.31,עלות מופחתת,0.002125,0.000614,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8858 01.01.2033,71124267.0,2018-01-01,6.136830285241914,צמוד למדד המחירים לצרכן,2033-01-01,0.048,0.0485,18660165.31,121.131135,22603.27,22603.27,עלות מופחתת,0.004085,0.001181,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8861 01.04.2033,71124432.0,2018-04-01,6.2367478728178,צמוד למדד המחירים לצרכן,2033-04-01,0.048,0.0485,15023386.77,122.931274,18468.441,18468.441,עלות מופחתת,0.003338,0.000965,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8844 01.11.2031,71123525.0,2016-11-01,5.244780384067743,צמוד למדד המחירים לצרכן,2031-11-01,0.048,0.0485,3907865.99,122.210482,4775.822,4775.822,עלות מופחתת,0.000863,0.000249,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8856 01.11.2032,71124119.0,2017-11-01,5.970163618575247,צמוד למדד המחירים לצרכן,2032-11-01,0.048,0.0485,15528170.32,122.091348,18958.552,18958.552,עלות מופחתת,0.003426,0.00099,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8826 01.05.2030,71122535.0,2015-05-01,4.089751150341647,צמוד למדד המחירים לצרכן,2030-05-01,0.048,0.0485,1897144.85,122.581567,2325.55,2325.55,עלות מופחתת,0.00042,0.000121,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8839 01.06.2031,71123301.0,2016-06-01,4.95224154882411,צמוד למדד המחירים לצרכן,2031-06-01,0.048,0.0485,3052070.92,122.463483,3737.672,3737.672,עלות מופחתת,0.000675,0.000195,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8880 01.11.2034,71125405.0,2019-11-01,7.3210817918558515,צמוד למדד המחירים לצרכן,2034-11-01,0.048,0.0485,64344946.35,120.282907,77395.972,77395.972,עלות מופחתת,0.013989,0.004044,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8899 01.07.2036,71126460.0,2021-07-01,8.419517453559914,צמוד למדד המחירים לצרכן,2036-07-01,0.048,0.0485,196882411.46,118.392711,233094.426,233094.426,עלות מופחתת,0.042131,0.012181,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8808 01.11.2028,71121297.0,2013-11-01,2.8491820792187337,צמוד למדד המחירים לצרכן,2028-11-01,0.048,0.0485,2027079.87,120.755425,2447.809,2447.809,עלות מופחתת,0.000442,0.000127,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8818 01.09.2029,71121750.0,2014-09-01,3.6059181101922166,צמוד למדד המחירים לצרכן,2029-09-01,0.048,0.0485,2038297.28,118.724388,2419.956,2419.956,עלות מופחתת,0.000437,0.000126,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8848 01.03.2032,71123673.0,2017-03-01,5.578113717401076,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0485,9453474.19,120.75716,11415.747,11415.747,עלות מופחתת,0.002063,0.000596,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8865 01.08.2033,71124580.0,2018-08-01,6.570081206151133,צמוד למדד המחירים לצרכן,2033-08-01,0.048,0.0485,26295483.93,119.452208,31410.536,31410.536,עלות מופחתת,0.005677,0.001641,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8798 01.01.2028,71120596.0,2013-01-01,2.1382267038020437,צמוד למדד המחירים לצרכן,2028-01-01,0.048,0.0485,1217089.23,122.212735,1487.438,1487.438,עלות מופחתת,0.000268,7.7e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8803 01.06.2028,71121057.0,2013-06-01,2.498920787877731,צמוד למדד המחירים לצרכן,2028-06-01,0.048,0.0485,1094632.48,121.941587,1334.812,1334.812,עלות מופחתת,0.000241,6.9e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8814 01.05.2029,71121677.0,2014-05-01,3.2725847768588836,צמוד למדד המחירים לצרכן,2029-05-01,0.048,0.0485,1247002.33,121.348526,1513.219,1513.219,עלות מופחתת,0.000273,7.9e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8817 01.08.2029,71121701.0,2014-08-01,3.5225847768588836,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0485,977784.43,119.323081,1166.723,1166.723,עלות מופחתת,0.00021,6e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8776 01.03.2026,71116776.0,2011-03-01,0.41944444444444445,צמוד למדד המחירים לצרכן,2026-03-01,0.048,0.0484,142554.61,125.387852,178.746,178.746,עלות מופחתת,3.2e-05,9e-06,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8771 01.10.2025,71118814.0,2010-10-01,0.0027777777777777683,צמוד למדד המחירים לצרכן,2025-10-01,0.048,0.0479,161250.3,130.091327,209.773,209.773,עלות מופחתת,3.7e-05,1e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8781 01.08.2026,71118616.0,2011-08-01,0.824390125947164,צמוד למדד המחירים לצרכן,2026-08-01,0.048,0.0484,452903.02,123.475983,559.226,559.226,עלות מופחתת,0.000101,2.9e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8800 01.03.2028,71120687.0,2013-09-01,2.748920787877731,צמוד למדד המחירים לצרכן,2028-09-01,0.048,0.0485,569283.67,119.073236,677.864,677.864,עלות מופחתת,0.000122,3.5e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8773 01.12.2025,71116743.0,2010-12-01,0.16944444444444448,צמוד למדד המחירים לצרכן,2025-12-01,0.048,0.0481,131337.2,127.7514,167.785,167.785,עלות מופחתת,3e-05,8e-06,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8775 01.02.2026,71116768.0,2011-02-01,0.33611111111111114,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0483,153304.63,126.155869,193.403,193.403,עלות מופחתת,3.4e-05,1e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8901 01.09.2036,71126593.0,2021-09-01,8.586184120226578,צמוד למדד המחירים לצרכן,2036-09-01,0.048,0.0485,152902677.08,116.86201,178685.142,178685.142,עלות מופחתת,0.032297,0.009337,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8789 01.04.2027,71116701.0,2012-04-01,1.4335201532975232,צמוד למדד המחירים לצרכן,2027-04-01,0.048,0.0485,594055.45,125.441503,745.192,745.192,עלות מופחתת,0.000134,3.8e-05,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8895 01.03.2036,71126320.0,2021-03-01,8.282988084043675,צמוד למדד המחירים לצרכן,2036-03-01,0.048,0.0485,149597279.6,119.323496,178504.704,178504.704,עלות מופחתת,0.032264,0.009328,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8876 01.07.2034,71125272.0,2019-07-01,7.1620171531614085,צמוד למדד המחירים לצרכן,2034-07-01,0.048,0.0485,49063091.7,118.280838,58032.236,58032.236,עלות מופחתת,0.010489,0.003032,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8893 01.01.2036,71126239.0,2021-01-01,8.116321417377012,צמוד למדד המחירים לצרכן,2036-01-01,0.048,0.0485,215832827.31,120.051509,259110.567,259110.567,עלות מופחתת,0.046834,0.01354,,
1328,9757.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8860 01.03.2033,71124358.0,2018-03-01,6.303496951908582,צמוד למדד המחירים לצרכן,2033-03-01,0.048,0.0485,15939475.44,120.636282,19228.791,19228.791,עלות מופחתת,0.003475,0.001004,,
