מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (בש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 28,סוף מידע
1329,9763.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.5 05/12/25 BUY,750000095.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.5,1.0,58996.25,0.2323,3.306,0.453,-0.02728,6e-06,,
1329,9763.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.29 23/12/25 SELL,750000094.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-23,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.29,1.0,-29498.91,2.0174,3.306,-1.967,0.118473,-2.9e-05,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.73 01/12/25 SELL,750000097.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.73,1.0,-58798.93,0.0145,3.306,-0.028,0.001696,0.0,,
1329,9763.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.7 05/12/25 SELL 15/07,750000100.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-05-14,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-58996.25,0.0277,3.306,-0.054,0.003254,0.0,,
1329,9763.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.4 26/11/25 SELL,750000116.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-08-13,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-29399.46,0.4649,3.306,-0.452,0.027212,-6e-06,,
1329,9763.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.25 26/03/26 SELL,750000146.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-26,לא,2025-09-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.25,1.0,-29499.89,1.582,3.306,-1.543,0.092907,-2.3e-05,,
1329,9763.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.75 26/11/25 BUY,750000049.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-05-28,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,58798.93,0.0018,3.306,0.004,-0.000215,0.0,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.7 13/10/25 L,750000029.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-04-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,58993.89,11.897,3.306,23.204,-1.397332,0.000351,,
1329,9763.0,Goldman Sachs Group Inc,11778.0,פנימי,"אופציה לס GS C1,637.14 ESLT.TA 15/10/25 SELL",750000115.0,פנימי,מניה,ישראל,ישראל,Financial Services,מניות לרבות מדדי מניות,2025-10-15,לא,2025-08-12,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,1637.14,1.0,-8.8,7692.5,1.0,-0.677,0.040766,-1e-05,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.38 01/12/25 SELL,750000120.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-08-25,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-29399.46,0.636,3.306,-0.618,0.037222,-9e-06,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.39 05/12/25 SELL,750000124.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-09-02,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.39,1.0,-29498.12,0.6353,3.306,-0.62,0.037306,-9e-06,,
1329,9763.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.6 24/03/26 BUY,750000141.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-24,לא,2025-09-22,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,58999.79,0.4815,3.306,0.939,-0.056551,1.4e-05,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.59 06/01/26 BUY,750000125.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-05,לא,2025-09-02,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.59,1.0,88494.38,0.1726,3.306,0.505,-0.030401,7e-06,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל Leumi P3.7 13/10/25 S,750000040.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-05-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-58993.89,11.893,3.306,-23.195,1.396785,-0.000351,,
1329,9763.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.55 08/10/25,750000020.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-04-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.55,1.0,-117991.72,7.3698,3.306,-28.748,1.73117,-0.000436,,
1329,9763.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.4 26/11/25 SELL,750000048.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-05-28,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-29399.46,3.267,3.306,-3.175,0.191216,-4.8e-05,,
1329,9763.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.38 01/12/25 SELL,750000052.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-05-29,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-29399.46,2.8466,3.306,-2.767,0.166609,-4.1e-05,,
