מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,"NAV
(במטבע הדיווח של קרן ההשקעה)","שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
162,8802,Global Infrastructure GP Core L.P,ריק במקור,ריק במקור,GIP OAK CO INVEST L.P,9534,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2023-03-22 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,499.213,1937.298,0.003412,0.0020489111519992748,0.0001409929547039482
162,8802,Klirmark Fund IV (G.P.) L.P,ריק במקור,ריק במקור,Klirmark Opportunity Fund IV,9536,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-03-30 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,1,8698.338,8698.338,0.005849,0.009199473561661172,0.0006330489040063177
162,8802,Fitzgerald GP Inc,ריק במקור,ריק במקור,Fitzgerald Fund US LP,9600,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-02-10 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,1179.828,3900.512,0.003929,0.004125231397186698,0.00028387202781307076
162,8802,CVC Capital Partners IX Limited,ריק במקור,ריק במקור,CVC Capital Partners IX (A) L.P,9614,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2022-02-16 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,236.742,918.723,6.2e-05,0.0009716531996100908,6.686295568594784e-05
162,8802,Greenfield Cities III LLC,ריק במקור,ריק במקור,Greenfield Partners Fund III LP,9616,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-16 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,307.951,1018.087,0.001885,0.001076741837345357,7.40944832832525e-05
162,8802,OMERS Infrastructure Management Inc,ריק במקור,ריק במקור,Thor Investment Trust 1,9618,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אוסטרליה,לא,2023-04-04 00:00:00,AUD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,2.1849,1354.489,2959.423,0.001951,0.0031299236298097397,0.00021538131613661006
162,8802,LUCID ALTERNATIVE FUND LP,ריק במקור,ריק במקור,LUCID ALTERNATIVE u 7/23,9628,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-26 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,237.052,783.694,0.005323,0.0008288448015508815,5.703579554810667e-05
162,8802,DIF Management B.V,ריק במקור,ריק במקור,DIF VII CO INVEST PROJECT 1 C.V,9648,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,הולנד,לא,2022-07-01 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,341.73,1326.153,0.001535,0.0014025563805657643,9.651495529314798e-05
162,8802,DIF Management B.V,ריק במקור,ריק במקור,DIF VII,9649,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,הולנד,לא,2022-07-01 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,641.903,2491.033,0.000224,0.0026345483728875004,0.00018129276081172858
162,8802,Monarch Alternative Capital GP VI LP,ריק במקור,ריק במקור,Monarch MCP VI,9667,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-02-02 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,5555.31,18365.855,0.001603,0.019423963234103187,0.0013366328577814463
162,8802,Oak Hill Credit Advisor,ריק במקור,ריק במקור,Oak Hill Advisors   OCREDIT,9695,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-07-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,5057.216,16719.156,0.002107,0.01768239330263882,0.0012167891592291136
162,8802,Court Square Capital GP IV L.P,ריק במקור,ריק במקור,CSC TS HOLDINGS L.P,9697,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-03-29 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,172.067,568.853,0.000454,0.0006016262111189106,4.140006610351377e-05
162,8802,DBP Fund Adviser LLC,ריק במקור,ריק במקור,DB Sunshine Holdings,9704,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2022-07-18 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,1519.446,5023.289,0.000394,0.005312694718012038,0.0003655856550937652
162,8802,Cheyne Capital Management (UK) LLP,ריק במקור,ריק במקור,Cheyne Co Invest 2023 1 SP Class A,9730,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2023-08-08 00:00:00,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,4.4409,337.869,1500.443,0.002502,0.0015868877145587554,0.00010919945818085608
162,8802,KKR,ריק במקור,ריק במקור,KKR CAVALRY CO INVEST BLOCKER PARENT,9736,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2022-03-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,1921.71,6353.175,0.000885,0.006719199167140519,0.0004623722912021052
162,8802,LUCID ALTERNATIVE FUND LP,ריק במקור,ריק במקור,LUCID ALTERNATIVE U 8/23,9768,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2023-06-26 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,196.608,649.985,0.004415,0.000687432452380712,4.730470256163262e-05
162,8802,LCN EUROPEAN FUND IV GP S.A R.L,ריק במקור,ריק במקור,LCN European Fund IV SLP,9783,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2022-03-23 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,1778.096,6900.257,0.0046,0.007297800090105424,0.0005021879043113663
162,8802,Whitehorse Liquidity Partners VI GP Inc,ריק במקור,ריק במקור,Dawson Portfolio Finance 6 LP,9816,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-10-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,1498.683,4954.644,0.000653,0.005240094887717994,0.0003605897993319503
162,8802,Ares Capital Europe VI GP S.a.r.l,ריק במקור,ריק במקור,Ares Capital Europe VI,9817,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,בריטניה,לא,2022-08-03 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,1342.759,5210.845,0.000235,0.005511056343339879,0.00037923563285271284
162,8802,DAC Pantheon Ventures IRLAND,ריק במקור,ריק במקור,Pantheon Global Secondary VII,9828,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2021-03-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,840.487,2778.649,0.00068,0.002938734734455738,0.0002022249197568835
162,8802,Global Infrastructure Partners,ריק במקור,ריק במקור,Global Infrastrcture Partners V C,9891,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-06-30 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,195.986,647.929,8e-05,0.0006852580004747529,4.715507069556384e-05
162,8802,Arcmont,ריק במקור,ריק במקור,DLF IV Co invest Vehicle,9907,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2023-12-20 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,1508.358,5853.485,0.012043,0.006190720629743319,0.0004260057799395034
162,8802,Blackstone Real Estate Associates VII,ריק במקור,ריק במקור,Blackstone Real Estate Europe VII,9921,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2023-08-28 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,1174.76,4558.891,0.0004,0.004821541451366349,0.00033178763012362423
162,8802,Vintage Investment Partners,ריק במקור,ריק במקור,Vintage Growth Fund IV L.P,9924,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2022-11-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,28.198,93.222,0.002217,9.859277995005228e-05,6.78452423086766e-06
162,8802,HPS GP Lux Sarl,ריק במקור,ריק במקור,HPS Asset Value Lux Fund III SCSp,9994,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,1103.822,3649.235,0.001369,0.0038594776269660494,0.0002655845538781655
162,8802,Spark Growth Management Partners V,ריק במקור,ריק במקור,Spark Growth Fund V L.P,10000,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-12-22 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,190.793,630.76,0.000211,0.000667099846402083,4.5905542724486556e-05
162,8802,Spark Management Partners VIII LLC,ריק במקור,ריק במקור,Spark Capital VIII L.P,10005,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-12-22 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,59.541,196.841,0.000211,0.00020818156012688253,1.4325722835041313e-05
162,8802,Macquarie Infrastructure Partners,ריק במקור,ריק במקור,MIP VI Electing Partners 1 L.P,10072,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2022-12-31 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,666.078,2202.055,0.000149,0.0023289215426928445,0.00016026147803311757
162,8802,Sunflower Management Gmbh & Co.KG,ריק במקור,ריק במקור,Fattal III Partnership International L.P,10099,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2023-09-04 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,905.31,3513.238,0.0036,0.003715645459721544,0.00025568694449598845
162,8802,Tikehau Investment Management 1,ריק במקור,ריק במקור,Tikehau Speacial Opportunities III,10113,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,לוכסמבורג,לא,2022-07-08 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,869.314,3373.546,0.001564,0.003567905413200522,0.0002455204198681285
162,8802,Tikehau Investment Management 2,ריק במקור,ריק במקור,Tikehau Direct Lending VI,10114,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,לוכסמבורג,לא,2023-04-30 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,655.528,2543.909,0.001044,0.0026904707070214925,0.00018514097800543134
162,8802,Pine Holdings GP LLC,ריק במקור,ריק במקור,Pine Holdings (offshore) I LP,10129,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-05-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,607.557,2008.583,0.00113,0.002124303080071398,0.00014618094476849734
162,8802,Cheyne Capital Management (UK) LLP,ריק במקור,ריק במקור,Cheyne Co Invest 2023 1 SP Class B,10202,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2024-07-03 00:00:00,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,4.4409,1563.352,6942.692,0.003476,0.00734267988904967,0.0005052762448933842
162,8802,Pantheon Ventures (Irelan) DAC,ריק במקור,ריק במקור,Pantheon Global Co Investment VI,10217,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2023-12-29 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,135.192,446.945,0.002101,0.000472694750539316,3.252782800589074e-05
162,8802,HarbourVest,ריק במקור,ריק במקור,Harburvest   Dover Street XI,10244,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2021-09-08 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,359.705,1189.184,4.9e-05,0.0012576962136847845,8.654660555405514e-05
162,8802,LS POWER FUND,ריק במקור,ריק במקור,LS Power V,10256,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-12-31 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,453.297,1498.6,0.000277,0.0015849385341780732,0.00010906532805966698
162,8802,Blue Owl Credit Private Fund Advisors LL,ריק במקור,ריק במקור,Blue Owl Co Invest Fund 2024,10306,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-09-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,700.779,2316.774,0.002698,0.002450249824891146,0.0001686105140465147
162,8802,Turnaround Capital (General Partner) S.a,ריק במקור,ריק במקור,Turnaround Capital Investment Fund TAC 1,10307,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2024-03-15 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,484.134,1878.779,0.0053,0.001987020708864638,0.000136734050438151
162,8802,Michelson Multifamily Fund GP II LLC,ריק במקור,ריק במקור,Michelson Multifamily Fund II LP,10317,פנימי,"קרן נדל""ן",ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2021-12-10 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,440.5,1456.292,0.0081,0.001540193052058758,0.00010598623030206096
162,8802,Audax,ריק במקור,ריק במקור,AUDAX PRIVATE CREDIT FUND LLC,10347,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-07-23 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,3169.839,10479.487,0.001955,0.011083239533376602,0.0007626776241505508
162,8802,Cheyne Capital Management (UK) LLP,ריק במקור,ריק במקור,Cheyne Real Estate Credit Holdings VIII,10391,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2024-11-01 00:00:00,GBP,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,4.4409,1968.615,8742.421,0.000391,0.00924609630649113,0.0006362571829712545
162,8802,Whitehorse Liquidity Partners VI GP Inc,ריק במקור,ריק במקור,Sima Holdings (Offshore) LP,10404,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-11-18 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,944.594,3122.827,0.000978,0.003302741790919332,0.0002272735561381194
162,8802,Berkshire Partners LLC,ריק במקור,ריק במקור,Berkshire Fund XI L.P,10412,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-12-18 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0,0,0.000131,0.0,0.0
162,8802,HarbourVest,ריק במקור,ריק במקור,Harburvest Secondary Overflow Fund V,10431,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,גלובלי,לא,2021-09-08 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,177.119,585.554,0.000123,0.0006192894024036485,4.261553390274272e-05
162,8802,LS POWER FUND,ריק במקור,ריק במקור,LS Power V Blocker,10434,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2023-12-31 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,5.495,18.165,0.000277,1.921153641621827e-05,1.3220150034724749e-06
162,8802,Tikehau General Partner VI,ריק במקור,ריק במקור,Tikadomia SCSp,10456,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,לוכסמבורג,לא,2024-12-24 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,591.613,2295.872,0.007937,0.0024281436022557594,0.0001670893052602454
162,8802,Vintage Fund of Funds VIII GP,ריק במקור,ריק במקור,Vintage FOF VIII Access L.P,10468,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2024-12-18 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25 00:00:00,3.306,30.191,99.812,0.003774,0.00010556244826730406,7.264132206253491e-06
162,8802,Sphera Tech Fund LP,ריק במקור,ריק במקור,Sphera Tech Fund,10510,פנימי,קרן גידור (HEDGE FUND),ריק במקור,"חו""ל",ריק במקור,ריק במקור,ישראל,לא,2024-12-30 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,3.306,536.14,1772.477,0.010044,0.001874594353559555,0.0001289975880710092
