Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 54
,168,2009.0,,,,4622.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,1999-10-28,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.063976,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2263253.55,166.56,1.0,3769.67511,3769.67511,,,,,0.000548,3.4e-05,
,168,2009.0,,,,4655.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-01-03,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.06363,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,87622.34,165.78,1.0,145.26031,145.26031,,,,,2.1e-05,1e-06,
,168,2009.0,,,,4671.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-03-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.06363,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,984185.67,167.35,1.0,1647.03471,1647.03471,,,,,0.000239,1.5e-05,
,168,2009.0,,,,4705.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-07-06,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1120227.59,165.63,1.0,1855.43295,1855.43295,,,,,0.000269,1.6e-05,
,168,2009.0,,,,4721.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-10-05,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1292819.53,165.63,1.0,2141.29698,2141.29698,,,,,0.000311,1.9e-05,
,168,2009.0,,,,25200092.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2014-07-16,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,806655.18,127.96,1.0,1032.19596,1032.19596,,,,,0.00015,9e-06,
,168,2009.0,,,,4762.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-12-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1309089.89,165.63,1.0,2168.24558,2168.24558,,,,,0.000315,1.9e-05,
,168,2009.0,,,,25200084.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2014-06-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,270195.06,128.34,1.0,346.76834,346.76834,,,,,5e-05,3e-06,
,168,2009.0,,,,25200061.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2014-03-27,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,767226.7,128.97,1.0,989.49227,989.49227,,,,,0.000143,9e-06,
,168,2009.0,,,,25200028.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-02-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2758618.61,130.51,1.0,3600.27314,3600.27314,,,,,0.000523,3.2e-05,
,168,2009.0,,,,25200030.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-05-28,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,439724.69,129.76,1.0,570.58675,570.58675,,,,,8.2e-05,5e-06,
,168,2009.0,,,,25200031.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-06-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,725561.79,129.63,1.0,940.54574,940.54574,,,,,0.000136,8e-06,
,168,2009.0,,,,25200032.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-07-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,635232.29,128.61,1.0,816.97224,816.97224,,,,,0.000118,7e-06,
,168,2009.0,,,,25200033.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-08-26,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.81,קבועה,0.055,,,,0.0308,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1986067.0,127.7,1.0,2536.20755,2536.20755,,,,,0.000368,2.3e-05,
,168,2009.0,,,,25200034.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-09-30,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.81,קבועה,0.055,,,,0.0308,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1451883.65,127.45,1.0,1850.42571,1850.42571,,,,,0.000269,1.6e-05,
,168,2009.0,,,,25200035.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-10-24,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,708318.68,127.98,1.0,906.50624,906.50624,,,,,0.000131,8e-06,
,168,2009.0,,,,25200036.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-11-19,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,179576.03,127.61,1.0,229.15697,229.15697,,,,,3.3e-05,2e-06,
,168,2009.0,,,,25200037.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-12-22,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.051,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2071885.69,128.09,1.0,2653.87838,2653.87838,,,,,0.000386,2.4e-05,
,168,2009.0,,,,25200038.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2014-01-27,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,398231.18,127.96,1.0,509.57661,509.57661,,,,,7.4e-05,4e-06,
,168,2009.0,,,,25200039.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2014-02-26,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,384522.84,128.72,1.0,494.95779,494.95779,,,,,7.1e-05,4e-06,
,168,2009.0,,,,25200077.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2014-05-28,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,479599.37,128.46,1.0,616.09335,616.09335,,,,,8.9e-05,5e-06,
,168,2009.0,,,,25200027.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2013-01-24,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1778618.04,130.28,1.0,2317.18358,2317.18358,,,,,0.000337,2.1e-05,
,168,2009.0,,,,4812.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-03-29,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1255471.08,166.93,1.0,2095.75787,2095.75787,,,,,0.000304,1.9e-05,
,168,2009.0,,,,4887.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-12-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2816886.49,163.32,1.0,4600.53901,4600.53901,,,,,0.000669,4.2e-05,
,168,2009.0,,,,9859.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-12-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0253,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2054644.74,160.91,1.0,3306.12885,3306.12885,,,,,0.00048,3e-05,
,168,2009.0,,,,9860.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-03-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0253,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1523377.72,158.11,1.0,2408.61251,2408.61251,,,,,0.00035,2.2e-05,
,168,2009.0,,,,9861.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-06-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1185404.78,153.51,1.0,1819.71487,1819.71487,,,,,0.000264,1.6e-05,
,168,2009.0,,,,9862.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-09-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1474777.75,151.1,1.0,2228.38918,2228.38918,,,,,0.000324,2e-05,
,168,2009.0,,,,25000882.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-01-15,A1.il,מידרוג Moodys,מנפיק,ILS,0.89,משתנה,0.066,,,,0.0532,2026-08-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1509093.82,100.95,1.0,1523.43021,1523.43021,,,,,0.000221,1.3e-05,
,168,2009.0,,,,9868.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2004-04-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,557671.75,154.3,1.0,860.48751,860.48751,,,,,0.000125,7e-06,
,168,2009.0,,,,9867.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2003-12-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0253,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,554599.42,153.84,1.0,853.19574,853.19574,,,,,0.000124,7e-06,
,168,2009.0,,,,9866.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2003-09-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,920235.07,152.76,1.0,1405.75109,1405.75109,,,,,0.000204,1.2e-05,
,168,2009.0,,,,9865.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2003-06-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0253,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1297265.54,151.11,1.0,1960.29795,1960.29795,,,,,0.000285,1.7e-05,
,168,2009.0,,,,9864.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2003-03-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1251282.71,150.37,1.0,1881.55381,1881.55381,,,,,0.000273,1.7e-05,
,168,2009.0,,,,9863.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-12-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1420173.76,150.82,1.0,2141.90606,2141.90606,,,,,0.000311,1.9e-05,
,168,2009.0,,,,9858.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-09-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3093490.79,160.43,1.0,4962.88727,4962.88727,,,,,0.000721,4.5e-05,
,168,2009.0,,,,4838.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-06-28,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,325075.14,164.45,1.0,534.58606,534.58606,,,,,7.7e-05,4e-06,
,168,2009.0,,,,9857.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-06-28,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,238687.5,162.02,1.0,386.72148,386.72148,,,,,5.6e-05,3e-06,
,168,2009.0,,,,9855.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-12-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1000619.78,163.18,1.0,1632.81135,1632.81135,,,,,0.000237,1.4e-05,
,168,2009.0,,,,4937.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-03-31,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.064,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2067771.8,160.48,1.0,3318.36018,3318.36018,,,,,0.000482,3e-05,
,168,2009.0,,,,4960.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-06-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.063976,,,,0.0249,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1576593.33,155.81,1.0,2456.49006,2456.49006,,,,,0.000357,2.2e-05,
,168,2009.0,,,,4994.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2002-09-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.063976,,,,0.0248,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1187921.96,153.36,1.0,1821.79711,1821.79711,,,,,0.000264,1.6e-05,
,168,2009.0,,,,94460.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,לא,,2023-12-21,NR,NR,NR,ILS,4.97,קבועה,0.08,,,,0.0613,2031-12-31,החוב לא נחות,,,,2024-03-31 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,9290398.88,110.56,1.0,10271.465,10271.465,,,,,0.001494,9.4e-05,
,168,2009.0,,,,9556.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2009-04-19,ilAA,S&P מעלות,מנפיק,ILS,2.3615,קבועה,0.0427,,,,0.0433,2030-10-06,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,גורם תלוי/פנימי,,קיימת תלות,2025-09-30,2025-09-30,,69684129.5,136.42385,1.0,97759.86548,97759.86548,95065.77225,95065.77225,,עלות מופחתת,0.013828,0.00087,
,168,2009.0,,,,97214.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2007-06-28,Aa2.il,מידרוג Moodys,מנפיק,ILS,0.99,קבועה,0.04704,,,,0.0375,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,11367745.23,146.0,1.0,16596.90803,16596.90803,,,,,0.002414,0.000152,
,168,2009.0,,,,9850.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,1999-10-28,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1704684.32,164.11,1.0,2797.55743,2797.55743,,,,,0.000406,2.5e-05,
,168,2009.0,,,,9851.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,1999-12-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,65601.0,163.34,1.0,107.15267,107.15267,,,,,1.5e-05,0.0,
,168,2009.0,,,,9852.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-03-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,738020.07,164.88,1.0,1216.84749,1216.84749,,,,,0.000177,1.1e-05,
,168,2009.0,,,,9853.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-06-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,845761.48,163.18,1.0,1380.11358,1380.11358,,,,,0.0002,1.2e-05,
,168,2009.0,,,,9854.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2000-09-30,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,986994.99,163.18,1.0,1610.57842,1610.57842,,,,,0.000234,1.4e-05,
,168,2009.0,,,,9856.0,תאגיד,תשתיות - שלב תפעול,ישראל,,תשתיות,לא,כן,,2001-03-29,Aa1.il,מידרוג Moodys,מנפיק,ILS,0.98,קבועה,0.065,,,,0.0252,2027-06-30,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,939812.02,164.47,1.0,1545.70882,1545.70882,,,,,0.000224,1.4e-05,
,168,2009.0,,,,25200026.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2012-12-26,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,879710.88,130.56,1.0,1148.55052,1148.55052,,,,,0.000167,1e-05,
,168,2009.0,,,,25200025.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2012-11-26,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.0291,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3228747.93,129.92,1.0,4194.78931,4194.78931,,,,,0.00061,3.8e-05,
,168,2009.0,,,,25200024.0,תאגיד,תשתיות - שלב תפעול,ישראל,,חשמל,לא,כן,,2012-10-25,Aa3.il,מידרוג Moodys,מנפיק,ILS,2.82,קבועה,0.055,,,,0.029,2031-05-26,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,365994.36,129.7,1.0,474.69468,474.69468,,,,,6.9e-05,4e-06,
,168,2009.0,,,,25001052.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-07-29,A1.il,מידרוג Moodys,מנפיק,ILS,2.1,משתנה,0.067,,,,0.0654,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3883136.85,99.5,1.0,3863.72117,3863.72117,,,,,0.000562,3.5e-05,
,168,2009.0,,,,25001053.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-07-31,A2.il,מידרוג Moodys,מנפיק,ILS,7.55,קבועה,0.045361,,,,0.0518,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,26429703.61,97.17,1.0,25681.743,25681.743,,,,,0.003735,0.000235,
,168,2009.0,,,,25001054.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - לוגיסטיקה",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-07-30,AA-,פנימי,מנפיק,ILS,0.74,משתנה,0.065,,,,0.0689,2026-06-30,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3265221.34,100.71,1.0,3288.40441,3288.40441,,,,,0.000478,3e-05,
,168,2009.0,,,,25001055.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-07-31,A2.il,מידרוג Moodys,מנפיק,ILS,7.55,קבועה,0.045361,,,,0.0518,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2669667.22,97.18,1.0,2594.38261,2594.38261,,,,,0.000377,2.3e-05,
,168,2009.0,,,,25001056.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,10.53,משתנה,0.0766,,,,0.0512,2055-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,28674167.78,105.36,1.0,30211.10318,30211.10318,,,,,0.004394,0.000276,
