Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,168,8812.0,נאוויטס פטרוליום שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פטר יהש,IL0011419699,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,161840.63,1.0,11190.0,,18109.96671,0.001386,0.005341,0.001831,
,168,8812.0,"ישראכרט בע""מ",510706153,ח.פ.,ישראכרט,IL0011574030,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,291101.92,1.0,1338.0,,3894.94361,0.000894,0.001148,0.000393,
,168,8812.0,"טופ גאם תעשיות בע""מ",513561399,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פודטק,לא,ILS,160366.01,1.0,913.3,,1464.62279,0.001302,0.000431,0.000148,
,168,8812.0,"מור (י.ד. מור השקעות בע""מ)",513834606,ח.פ.,מור השקעות,IL0011414641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,43636.57,1.0,4523.0,,1973.68221,0.000596,0.000582,0.000199,
,168,8812.0,"אקונרג'י אנרגיה מתחדשת בע""מ",516339777,ח.פ.,אקונרגי אנרגיה מתחדשת,IL0011783342,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,כן,ILS,78534.67,1.0,3232.970282,,2539.0026,0.001388,0.000748,0.000256,
,168,8812.0,"אלקטרה מוצרי צריכה (1970) בע""מ",520039967,ח.פ.,אלקטרה צריכה,IL0050101299,ISIN,מניות,ישראל,ישראל,חסום,TASE,רשתות שיווק,כן,ILS,2570.17,1.0,11509.210702,,295.80571,0.00011,8.7e-05,2.9e-05,
,168,8812.0,"מגדלי הים התיכון בע""מ",512719485,ח.פ.,מגדלי תיכון,IL0011315236,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,355582.28,1.0,1357.0,,4825.25157,0.002358,0.001422,0.000487,
,168,8812.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1809324.76,1.0,3274.0,,59237.29277,0.001478,0.017471,0.005989,
,168,8812.0,"תעשיות מספנות ישראל בע""מ",516084753,ח.פ.,מספנות ישראל,IL0011685331,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,14867.74,1.0,12610.0,,1874.82162,0.000594,0.000552,0.000189,
,168,8812.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,אנרג'יקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,832466.06,1.0,1428.0,,11887.61535,0.00151,0.003506,0.001202,
,168,8812.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,13512.32,1.0,45270.0,,6117.02583,0.002952,0.001804,0.000617,
,168,8812.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,כן,ILS,34495.24,1.0,9972.220573,,3439.9417,0.000261,0.001014,0.000347,
,168,8812.0,"סאמיט אחזקות נדל""ן בע""מ",520043720,ח.פ.,סאמיט,IL0010816861,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",כן,ILS,207063.49,1.0,6396.0,,13243.7805,0.002799,0.003905,0.001338,
,168,8812.0,"הפניקס אחזקות בע""מ",520017450,ח.פ.,הפניקס,IL0007670123,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,352695.65,1.0,12400.0,,43734.26117,0.001387,0.012899,0.004422,
,168,8812.0,"ג'נריישן קפיטל בע""מ",515846558,ח.פ.,ג'נרשיין קפיטל,IL0011569261,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,2714610.51,1.0,113.5,,3081.08293,0.002137,0.000908,0.000311,
,168,8812.0,"יצוא-חברה להשקעות בע""מ",520025156,ח.פ.,יצוא,IL0007040152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,11295.7,1.0,8153.0,,920.93811,0.001,0.000271,9.3e-05,
,168,8812.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,124859.69,1.0,3680.0,,4594.83685,0.003086,0.001354,0.000464,
,168,8812.0,"דלק מערכות רכב בע""מ",520033291,ח.פ.,דלק רכב,IL0008290103,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,כן,ILS,188347.66,1.0,2440.0,,4595.68275,0.001942,0.001355,0.000464,
,168,8812.0,"נובה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,כן,ILS,28173.53,1.0,104950.0,,29568.12215,0.000956,0.00872,0.002989,
,168,8812.0,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,69845.09,1.0,1456.288177,,1017.14581,0.000211,0.0003,0.000102,
,168,8812.0,"סלקום ישראל בע""מ",511930125,ח.פ.,סלקום,IL0011015349,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,כן,ILS,274915.51,1.0,3298.0,,9066.71346,0.001636,0.002673,0.000916,
,168,8812.0,"בית זיקוק אשדוד בע""מ",513775163,ח.פ.,פז בית זיקוק,IL0011989105,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,34532.82,1.0,5600.0,,1933.83739,0.002763,0.00057,0.000195,
,168,8812.0,"פוקס-ויזל בע""מ",512157603,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,17970.66,1.0,35060.0,,6300.51215,0.001296,0.001858,0.000637,
,168,8812.0,"מיכפל טכנולוגיות בע""מ",510996481,ח.פ.,מכפל טכנולוגיות,IL0012293358,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,50570.53,1.0,6481.0,,3277.47577,0.002887,0.000966,0.000331,
,168,8812.0,"מ.יוחננוף ובניו (1988) בע""מ",511344186,ח.פ.,יוחננוף,IL0011612640,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,10498.0,1.0,27550.0,,2892.20016,0.000724,0.000853,0.000292,
,168,8812.0,"הכשרת הישוב התחדשות עירונית ישראל בע""מ",514423474,ח.פ.,הכשרה התחדשות,IL0011214744,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,143645.11,1.0,680.495802,,977.49892,0.001647,0.000288,9.8e-05,
,168,8812.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,346609.07,1.0,2450.0,,8491.92218,0.001729,0.002503,0.000857,
,168,8812.0,"נייס בע""מ",520036872,ח.פ.,נייס,IL0002730112,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,29145.89,1.0,48800.0,,14223.19837,0.000472,0.004195,0.001437,
,168,8812.0,רציו אנרגיות-שותפות מוגבלת,550012777,מספר שותפות,רציו יהש,IL0003940157,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,כן,ILS,3151974.62,1.0,454.7,,14332.02858,0.002804,0.004226,0.001449,
,168,8812.0,"קמטק בע""מ",511235434,ח.פ.,קמטק,IL0010952641,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,2623.8,1.0,34590.0,,907.57124,5.7e-05,0.000267,9.1e-05,
,168,8812.0,אנרג'יאן פי אל סי,549300RVMKU0CYUZBB05,LEI,אנרג'יאן,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,כן,ILS,87984.38,1.0,3825.0,,3365.40268,0.000477,0.000992,0.00034,
,168,8812.0,"יוניברסל מוטורס ישראל בע""מ",511809071,ח.פ.,יוניברסל מוטורס,IL0011447732,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,58524.03,1.0,2875.0,,1682.566,0.000464,0.000496,0.00017,
,168,8812.0,"ריטיילורס בע""מ",514211457,ח.פ.,ריטיילורס,IL0011754889,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,34792.11,1.0,6415.0,,2231.91355,0.000715,0.000658,0.000225,
,168,8812.0,"פורמולה מערכות (1985)בע""מ",520036690,ח.פ.,פורמולה,IL0002560162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,כן,ILS,33975.31,1.0,46080.0,,15655.81857,0.002215,0.004616,0.001582,
,168,8812.0,"עשות - אשקלון תעשיות בע""מ",520037581,ח.פ.,עשות,IL0003120172,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,28829.59,1.0,7230.0,,2084.37934,0.001201,0.000614,0.00021,
,168,8812.0,"אפקון החזקות בע""מ",520033473,ח.פ.,אפקון החזקות,IL0005780130,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,10199.62,1.0,23050.0,,2351.01302,0.001921,0.000692,0.000237,
,168,8812.0,"שיכון ובינוי בע""מ",520036104,ח.פ.,שיכון ובינוי,IL0010819428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,1038769.23,1.0,1510.0,,15685.41531,0.001827,0.004625,0.001586,
,168,8812.0,"אמות השקעות בע""מ",520026683,ח.פ.,אמות,IL0010972789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,200294.55,1.0,2476.0,,4959.29295,0.000406,0.001462,0.000501,
,168,8812.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,29689.25,1.0,67880.0,,20153.0629,0.002767,0.005943,0.002037,
