Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,665,1619.0,HarbourVest Partners,,,Dover Street X Feeder Fund L.P.,291231079.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-03-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,154.66589,511.32544,2.6e-05,0.007053,0.000731,
,665,1619.0,LSV Fund GP (Cayman) Ltd.,,,VIVA Fund 2019 UH,291231050.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2019-02-27,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,0.01993,0.06591,0.0,0.0,0.0,
,665,1619.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun Fund IV 2018,291231042.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2018-04-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,46.49083,153.69871,5.2e-05,0.00212,0.000219,
,665,1619.0,Mideal Asset Management Ltd,,,Mideal,291231029.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-11-30,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,87.15386,338.21801,0.000871,0.004665,0.000483,
,665,1619.0,Inflexion Buyout Fund VI GP Guernsey Limited,,,Inflexion Buyout Fund VI (No.2) LP,291231188.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,בריטניה,לא,2022-03-10,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,10.67248,47.39544,4e-06,0.000653,6.7e-05,
,665,1619.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun Fund V 2019,291231064.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2019-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,50.01671,165.35527,6.2e-05,0.002281,0.000236,
,665,1619.0,Michelson Multifamily Fund GP II LLC,,,Michelson Multifamily REIT Fund QFPF,291231189.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-04-04,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,24.91935,82.38337,0.000124,0.001136,0.000117,
,665,1619.0,KKR Associates Asia IV SCSp,,,KKR Asian Fund IV,291231136.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-05-24,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,175.55113,580.37205,1.1e-05,0.008006,0.00083,
,665,1619.0,"Insight Associates XII, L.P.",,,"INSIGHT PARTNERS (CAYMAN) XII, L.P.",291231139.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-03,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,290.52834,960.48671,2.5e-05,0.01325,0.001374,
,665,1619.0,Blackstone Real Estate Partners VIII L.P.,,,Blackstone Real Estate Partners VIII.F L.P.,691239749.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2015-03-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,35.01229,115.75064,2e-06,0.001596,0.000165,
,665,1619.0,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure V (No.1) USD SCSp,291231117.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2021-02-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,221.49091,732.24896,1.4e-05,0.010101,0.001047,
,665,1619.0,"Kennedy Wilson Real Estate Parallel Fund VII B, LP",,,Kennedy Wilson VII - Pen,291231232.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-11-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,210.73258,696.68191,0.00021,0.00961,0.000996,
,665,1619.0,"Apollo Advisors IX, L.P.",,,Apollo Investment Fund IX,291231018.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2017-05-24,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,69.01824,228.17432,2e-06,0.003147,0.000326,
,665,1619.0,TJC LP,,,"The Resolute Fund VI, L.P",291231268.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-12-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,38.46683,127.17135,5e-06,0.001754,0.000181,
,665,1619.0,ICG North American Private Debt (Offshore) GP LP,,,ICG North American Credit Partners Fund III LP,291231276.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2024-03-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,28.89871,95.53916,1.2e-05,0.001317,0.000136,
,665,1619.0,"OEP VII General Partner, L.P.",,,Orion Co-investment,291231058.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2019-04-30,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,10.61967,35.10864,0.000353,0.000484,5e-05,
,665,1619.0,Cheyne Capital Management (UK) LLP,,,Cheyne Real Estate Credit Holdings VII,291231094.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2020-10-19,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,85.12084,281.4095,0.000106,0.003882,0.000402,
,665,1619.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun 2017,291231014.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2017-03-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,8.69843,28.75703,1.9e-05,0.000396,4.1e-05,
,665,1619.0,Water Street Healthcare Partners,,,Water Street Healthcare Partners V Parallel LP,291231209.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2022-06-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3.98598,13.17766,2e-06,0.000181,1.8e-05,
,665,1619.0,"OEP VIII General Partner, L.P.",,,One Equity Partners VIII,291231132.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-05-10,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,458.66826,1516.35728,0.000229,0.020918,0.002169,
,665,1619.0,Pantheon Private Debt GP S.a r.l.,,,Pantheon Private Debt PSD II USD Feeder (Luxembourg) SCSp,291231201.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,10.66822,35.26915,1.6e-05,0.000486,5e-05,
,665,1619.0,Lexington Partners GP Holdings V LLC,,,LMMI IV,291231008.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2016-11-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,162.30287,536.57332,6.1e-05,0.007402,0.000767,
,665,1619.0,CVC Credit EU DL II Coinvest (GP) S.a r.l.,,,CVC Credit EU DL II Co-Invest,291231138.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2021-05-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,47.39287,183.91751,0.000122,0.002537,0.000263,
,665,1619.0,"Clayton, Dubilier & Rice, LLC",,,"CLAYTON, DUBILIER AND RICE FUND XI, L.P.",291231111.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-01-27,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,188.73992,623.97418,1.3e-05,0.008607,0.000892,
,665,1619.0,"Francisco Partners VII GP Management, LLC",,,Francisco Partners VII,291231195.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,8.66914,28.66019,1e-06,0.000395,4.1e-05,
,665,1619.0,PAZ G.P.,,,AP SUNRAY POWER LP,291231251.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2023-01-31,USD,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.306,16.44025,54.35147,0.000126,0.000749,7.7e-05,
,665,1619.0,Integral (Innovation Partners Alpha IV Ltd),,,INNOVATION ALPHA IV L.P.,291231110.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-01-27,JPY,דיווח מנהל הקרן,אי-תלות,2025-06-30,0.022332,16431.70115,366.95275,0.000164,0.005062,0.000525,
,665,1619.0,CAIN INTERNATIONAL MANAGEMENT LIMITED,,,Cain OPS,7002.0,פנימי,"קרן נדל""ן",,"חו""ל",,,בריטניה,לא,2023-09-12,GBP,דיווח מנהל הקרן,אי-תלות,2024-12-31,4.4409,444.95272,1975.99054,,0.027259,0.002827,
,665,1619.0,"OEP VII General Partner, L.P.",,,Adapt Health Co-investment,291231087.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-07-29,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,19.1838,63.42166,0.0,0.000874,9e-05,
,665,1619.0,"Thrive Partners VIII Growth GP, LLC",,,THRIVE CAPITAL PARTNERS VIII L.P.,291231181.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7.40553,24.48268,1.4e-05,0.000337,3.5e-05,
,665,1619.0,Veritas Capital,,,"The Veritas Capital Vantage Fund, L.P.",291231130.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-05-06,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,41.11325,135.92041,3.2e-05,0.001875,0.000194,
,665,1619.0,INFLEXION CO-INVEST III GP GUERNSEY LP,,,Inflexion Co-invest Taurus LP,25300018.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גרמניה,לא,2024-11-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.8807,10.44147,40.52021,0.000175,0.000558,5.7e-05,
,665,1619.0,"NFX Capital Fund II GP, LLC",,,"NFX CAPITAL FUND II, LP",291231060.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2019-05-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,51.94323,171.72433,0.000153,0.002368,0.000245,
,665,1619.0,ARES CAPITAL EUROPE IV GP (DELAWARE) L.P/Ares Capital Europe IV GP S.a r.l.,,,Ares Capital Europe lV (E) Levered,291231040.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2018-04-20,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,48.91342,189.81831,7e-06,0.002618,0.000271,
,665,1619.0,ICG Strategic Equity Associates II LLC,,,ICG Strategic Secondaries Fund II,291231016.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2017-03-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,13.01128,43.01531,1.3e-05,0.000593,6.1e-05,
,665,1619.0,Madison Realty Capital Debt Fund IV GP LLC,,,Madison Realty Capital Debt IV,291231035.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2018-02-22,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,99.87427,330.18435,9.9e-05,0.004555,0.000472,
,665,1619.0,Starlight Bond FP 1 GP Ltd.,,,Starlight UK (Bond FP 1 LP) - OPS - Pen,291231246.0,פנימי,"קרן נדל""ן",,"חו""ל",,,בריטניה,לא,2022-10-09,GBP,דיווח מנהל הקרן,אי-תלות,2025-06-30,4.4409,61.0398,271.07168,0.000101,0.003739,0.000387,
,665,1619.0,GSO CSF III Co-Investment Associates LP,,,GSO CSF III Co-investment Fund,291231028.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2017-11-05,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,0.03341,0.11046,0.0,1e-06,0.0,
,665,1619.0,Hines HEVF 2 (GP) S.a r.l.,,,HEVF 2 SCSP,291231147.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2021-08-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,181.59104,704.70035,0.000151,0.009721,0.001008,
,665,1619.0,"Lightspeed General Partner Opportunity Fund II, L.P",,,"Lightspeed Opportunity Fund II, L.P.",291231191.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-04-06,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,26.74459,88.41763,1.3e-05,0.001219,0.000126,
,665,1619.0,EQT IX (General Partner) S.a.r.l.,,,EQT Europe IX,291231112.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,אירופה,לא,2021-01-27,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,201.21488,780.85458,1.3e-05,0.010772,0.001117,
,665,1619.0,Cheyne Capital Management (UK) LLP,,,CHEYNE ESVC RAIF ESVC II INV,291231148.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2021-09-02,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,95.42761,370.32595,8.2e-05,0.005108,0.000529,
,665,1619.0,Fu-Gen,,,Nordic Power 4 LP,291231227.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,שוודיה,לא,2022-10-31,EUR,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.8807,16.07502,62.38234,0.000309,0.00086,8.9e-05,
,665,1619.0,"Vista Equity Partners Fund VII GP, L.P.",,,"Vista Equity Partners Fund VII-A, L.P.",291231062.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2019-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,126.27478,417.46445,7e-06,0.005759,0.000597,
,665,1619.0,Fu-Gen,,,Project Breeze with Fu-Gen (NP3),291231220.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,שוודיה,לא,2022-10-03,EUR,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.8807,14.53895,56.42133,0.000242,0.000778,8e-05,
,665,1619.0,HarbourVest Partners,,,HarbourVest Partners Co-investment Fund IV,291231002.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2016-05-05,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,105.32945,348.21916,0.000105,0.004803,0.000498,
,665,1619.0,AAE1 GP LLP,,,ARJUN ALLIANCE EUROPE 1 LP,291231124.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2021-03-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,389.34089,1510.91522,0.000389,0.020843,0.002161,
,665,1619.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Co-Investment Fund IV,291231034.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2018-02-14,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,196.73751,650.41421,0.000115,0.008972,0.00093,
,665,1619.0,ION Crossover Partners GP L.P.,,,Resident Home class C,25300004.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-04-06,USD,דיווח מנהל הקרן,אי-תלות,2025-05-25,3.306,13.92245,46.02765,,0.000634,6.5e-05,
,665,1619.0,"Global Infrastructure GP IV, L.P.",,,"GLOBAL INFRASTRUCTURE PARTNERS IV-C AIV, L.P.",291231065.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2019-07-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,174.93515,578.33561,7e-06,0.007978,0.000827,
,665,1619.0,Allianz Global Investors GmbH,,,"Allianz European Private Credit III (EPC III) LP_x000D_
",291231277.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2024-03-26,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,130.02278,504.57942,0.000199,0.00696,0.000721,
,665,1619.0,Mideal Asset Management Ltd,,,Mideal 2,291231080.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2020-03-24,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,90.44421,350.98688,0.000403,0.004841,0.000502,
,665,1619.0,FATTAL EUROPEAN PARTNERSHIP 2 GP LTD,,,FATTAL EUROPEAN PARTNERSHIP II LP,291231194.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2022-04-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,69.7598,270.71687,0.000182,0.003734,0.000387,
,665,1619.0,"NFX Capital Fund III GP, LP",,,"NFX CAPITAL FUND III, LP",291231141.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,117.07419,387.0473,0.000275,0.005339,0.000553,
,665,1619.0,HarbourVest Partners,,,HarbourVest Asia Pacific 5 Feeder Fund l.P,291231171.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-12-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,143.89477,475.71612,0.000497,0.006562,0.00068,
,665,1619.0,Be Aviv Debt Fund GP LLC,,,Be-Aviv Debt Fund Lp,291231159.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-11-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,288.47309,953.69205,0.001923,0.013156,0.001364,
,665,1619.0,"NFX Capital Fund II GP, LLC",,,C2i Genomics (NFX C2-B),291231126.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2021-04-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2.62986,8.69432,0.000147,0.000119,1.2e-05,
,665,1619.0,"Kennedy Wilson Real Estate Fund VI Feeder, LP",,,Kennedy Wilson Fund VI,291231033.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2018-01-16,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,38.19122,126.26019,5e-05,0.001741,0.00018,
,665,1619.0,"ISQ Global Fund III, GP",,,"ISQ Global Infrastructure Fund III, LP",291231192.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אמריקה הצפונית,לא,2022-04-11,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,21.38713,70.70585,1e-06,0.000975,0.000101,
,665,1619.0,Pantheon Access GP S.a r.l,,,Pantheon Global Infrastructure Fund III,291231045.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2018-08-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,161.33086,533.35983,0.000134,0.007357,0.000763,
,665,1619.0,Starlight Canadian Residential Growth Fund GP Inc,,,Starlight Canadian Residential Growth Fund,291231057.0,פנימי,"קרן נדל""ן",,"חו""ל",,,קנדה,לא,2019-04-28,CAD,דיווח מנהל הקרן,אי-תלות,2025-06-30,2.3745,142.23464,337.73615,0.000287,0.004659,0.000483,
,665,1619.0,PONTIFAX MEDISON FINANCE G.P L.P,,,Pontifax Medison Finance,291231054.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2019-03-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2.96204,9.7925,1.9e-05,0.000135,1.4e-05,
,665,1619.0,"SILVER LAKE TECHNOLOGY ASSOCIATES VI, L.P.",,,"Silver Lake Partners VI, L.P.",291231084.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-07-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,209.37091,692.18023,1.1e-05,0.009548,0.00099,
,665,1619.0,ION Crossover Partners GP L.P.,,,Resident Home class F,25300001.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-12-28,USD,דיווח מנהל הקרן,אי-תלות,2025-05-22,3.306,16.83637,55.66106,,0.000767,7.9e-05,
,665,1619.0,ICG Strategic Equity IV GP LP SCSp,,,ICG Strategic Equity Fund IV Feeder SCSp,291231135.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2021-05-13,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,237.24717,784.33915,4.7e-05,0.01082,0.001122,
,665,1619.0,Ion Asset Management Ltd.,,,ION ISRAEL FEEDER FUND 2013 LTD,591231041.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,ישראל,לא,2017-12-04,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,120.35696,397.90012,0.000154,0.005489,0.000569,
,665,1619.0,"MRECS Investments, LLC",,,Mack Real Estate Finance A - Pen,291231071.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2019-12-12,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,54.2113,179.22257,3.3e-05,0.002472,0.000256,
,665,1619.0,HarbourVest Partners,,,Dover Street IX Cayman Fund L.P.,691239773.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2016-02-23,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,25.9456,85.77618,5e-06,0.001183,0.000122,
,665,1619.0,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure VI (NO 1) EUR SCSp,291231283.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2024-06-26,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,37.92558,147.1778,1e-06,0.00203,0.00021,
,665,1619.0,Viola Credit ALF III GP L.P.,,,"Viola Credit ALF III (U) (2), L.P",291231294.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2024-10-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,42.66398,141.04714,0.000106,0.001945,0.000201,
,665,1619.0,Stonepeak Associates IV LLC,,,STONEPEAK INFRUCTURE FUND IV LP,291231165.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2021-11-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,83.1176,274.78679,8e-06,0.00379,0.000393,
,665,1619.0,Lexington Partners GP Holdings IV LLC,,,LMMI III,691239735.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2014-06-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2.52702,8.35433,2e-06,0.000115,1.1e-05,
,665,1619.0,"NFX Capital Fund I GP, LLC",,,NFX Capital Fund II Top Up,291231210.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-07-26,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,13.08969,43.27454,3.8e-05,0.000596,6.1e-05,
,665,1619.0,"SPC TotalMed GP, LLC",,,SPC TotalMed,291231245.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-01-22,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,7.79745,25.77839,2.5e-05,0.000355,3.6e-05,
,665,1619.0,GSO Capital Solutions Associates III LP,,,GSO Capital Solutions Fund III,291231020.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2017-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,12.93671,42.76879,1e-06,0.00059,6.1e-05,
,665,1619.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VII,291231216.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-08-24,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,29.55792,97.7185,3.2e-05,0.001348,0.000139,
,665,1619.0,"BPEA Private Equity GP VIII, L.P.",,,"BPEA Private Equity Fund VIII, L.P.",291231170.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-12-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,253.0644,836.63092,2.9e-05,0.011541,0.001197,
,665,1619.0,"Francisco Partners Agility GP III Management, LLC",,,Francisco Partners Agility III,291231196.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-08,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,0.51283,1.69542,0.0,2.3e-05,2e-06,
,665,1619.0,"Financial Credit Investment Advisors III, L.P.",,,Financial Credit Investment III,691239775.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2016-04-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,71.70637,237.06125,4.7e-05,0.00327,0.000339,
,665,1619.0,FATTAL PARTNERSHIP III GP LTD,,,Fattal Partnership III (International) LP,291231270.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2024-01-08,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,58.25595,226.07389,0.000145,0.003118,0.000323,
,665,1619.0,Direct Lending Fund IV General Partner S.a r.l.,,,Arcmont Co-Invest (DLF IV),291231269.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2023-12-26,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,29.55333,114.68763,0.0001,0.001582,0.000164,
,665,1619.0,Pantheon Private Debt GP S.a r.l.,,,PDPP PSD III USD Feeder (Lux) SCSP PSD III,291231293.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2024-10-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,22.09257,73.03803,1.4e-05,0.001007,0.000104,
,665,1619.0,ARES CAPITAL EUROPE V GP (DELAWARE) L.P/Ares Capital Europe V GP S.a r.l.,,,Ares Capital Europe V Unlevered,291231105.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2020-12-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,315.2495,1223.38876,2.8e-05,0.016877,0.00175,
,665,1619.0,"OEP VI General Partner, L.P.",,,One Equity Partners VI,291231013.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2017-02-05,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,9.31191,30.78517,5e-06,0.000424,4.4e-05,
,665,1619.0,ICG Strategic Equity III (Offshore) GP LP,,,ICG Strategic Equity Fund III,291231066.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2019-07-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,82.57985,273.00901,3.7e-05,0.003766,0.00039,
