Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 18
,168,2184.0,התחייבות להשקעה,"TPG Growth GenPar V, L.P.",,,"TPG Growth VI, L.P.",291231282.0,פנימי,USD,2024-06-28,2471.0,8169.126,1544.96797,5107.66411,0.625239,2035-05-01,
,168,2184.0,התחייבות להשקעה,State of Mind Ventures Momentum GP GP LTD,,,State of Mind Ventures Momentum L.P,291231150.0,פנימי,USD,2021-09-12,1606.0,5309.436,178.086751,588.7548,0.110888,2029-08-31,
,168,2184.0,התחייבות להשקעה,"STAGE ONE SPV GP, LIMITED PARTNERSHIP",,,Stage One S.P.V R.S Limited Partnership,291231131.0,פנימי,USD,2021-03-24,286.519,947.231814,10.26735,33.94386,0.035834,2029-03-31,
,168,2184.0,התחייבות להשקעה,"Fortissimo Capital Fund VI GP, L.P",,,פורטיסימו 6,291231213.0,פנימי,USD,2022-08-09,3339.289,11039.689434,1886.69829,6237.42455,0.565,2032-06-27,
,168,2184.0,התחייבות להשקעה,ACE III GP (Scotland) LLP,,,Ares Capital Europe lll,691239762.0,פנימי,EUR,2015-07-01,64.447,250.099473,6.679199,25.91997,0.103638,2026-06-30,
,168,2184.0,התחייבות להשקעה,Partners Group Management XI Limited,,,Partners Group Secondary 2015,691239756.0,פנימי,USD,2015-04-01,65.558,216.734748,19.253091,63.65072,0.29368,2027-04-30,
,168,2184.0,התחייבות להשקעה,Pantheon Private Debt GP S.a r.l.,,,Pantheon Private Debt PSD II USD Feeder (Luxembourg) SCSp,291231201.0,פנימי,USD,2022-05-18,1926.384,6368.625504,402.096578,1329.33129,0.208731,2028-04-01,
,168,2184.0,התחייבות להשקעה,Blackstone Tactical Opportunities Management Associates (Cayman) L.P.,,,Blackstone Tactical Opportunities Fund (LIA Co-Invest) L.P.,691239741.0,פנימי,USD,2014-10-19,21.219,70.150014,1.69264,5.59587,0.07977,2025-12-31,
,168,2184.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי 4 להשקעה בתשתיות ואנרגיה,291231120.0,פנימי,ILS,2021-03-02,16172.293,16172.293,3214.57302,3214.57302,0.19877,2033-03-02,
,168,2184.0,התחייבות להשקעה,"New Era Capital Partners GP II, L.P.",,,"NEW ERA CAPITAL PARTNERS II, L.P.",291231173.0,פנימי,USD,2021-12-30,1460.0,4826.76,193.3981,639.37412,0.132464,2028-12-31,
,168,2184.0,התחייבות להשקעה,"BPEA Private Equity GP VIII, L.P.",,,"BPEA Private Equity Fund VIII, L.P.",291231170.0,פנימי,USD,2021-12-30,5840.0,19307.04,190.737268,630.57741,0.03266,2031-12-31,
,168,2184.0,התחייבות להשקעה,Klirmark Fund III (G.P) L.P,,,Klirmark Opportunity Fund III,291231063.0,פנימי,ILS,2019-06-30,7416.246,7416.246,1189.8224,1189.8224,0.160434,2027-05-31,
,168,2184.0,התחייבות להשקעה,Shaked Partners II G.P Ltd.,,,Shaked Partners II,291231256.0,פנימי,ILS,2023-06-06,13810.76,13810.76,11700.1878,11700.1878,0.847179,2030-06-06,
,168,2184.0,התחייבות להשקעה,"PONTIFAX 6 GP, LIMITED PARTNERSHIP",,,PONTIFAX (ISRAEL) VI LIMITED PARTNE,291231098.0,פנימי,USD,2020-11-15,2440.533,8068.402098,756.565299,2501.20488,0.31,2031-03-31,
,168,2184.0,התחייבות להשקעה,ICG North American Private Debt II (Offshore) GP LP,,,ICG - North American Private Debt II,291231036.0,פנימי,USD,2018-03-31,1667.459,5512.619454,335.126981,1107.9298,0.20098,2028-03-31,
,168,2184.0,התחייבות להשקעה,S.H. SKY 4 Management L.P.,,,SKY IV,291231166.0,פנימי,USD,2021-12-09,2701.0,8929.506,1757.109098,5809.00268,0.65054,2031-12-31,
,168,2184.0,התחייבות להשקעה,GCP Investments IV Limited Partnership,,,"Glilot Capital Partners IV, LP.",291231182.0,פנימי,USD,2022-02-28,1740.0,5752.44,537.757731,1777.82706,0.309056,2032-02-28,
,168,2184.0,התחייבות להשקעה,Argo Series 3 Partnership GP LLC,,,ACP Series 3 Partnership,291231088.0,פנימי,USD,2020-08-03,3200.0,10579.2,68.486261,226.41558,0.021401,2035-04-30,
,168,2184.0,התחייבות להשקעה,"Vista Equity Partners Fund VII GP, L.P.",,,"Vista Equity Partners Fund VII-A, L.P.",291231062.0,פנימי,USD,2019-06-30,2359.715,7801.21779,217.33,718.49298,0.0921,2029-06-30,
,168,2184.0,התחייבות להשקעה,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure V (No.1) USD SCSp,291231117.0,פנימי,USD,2021-02-25,5110.0,16893.66,941.656548,3113.11655,0.184277,2033-02-25,
,168,2184.0,התחייבות להשקעה,OEP IX General Partner L.P.,,,"One Equity Partners IX-A, L.P.",291231279.0,פנימי,USD,2024-04-26,2570.0,8496.42,1818.927888,6013.3756,0.707754,2034-04-30,
,168,2184.0,התחייבות להשקעה,HarbourVest Partners,,,Dover Street X Feeder Fund L.P.,291231079.0,פנימי,USD,2020-03-08,2979.869,9851.446914,566.175078,1871.77481,0.189999,2029-06-01,
,168,2184.0,התחייבות להשקעה,FATTAL EUROPEAN PARTNERSHIP 2 GP LTD,,,FATTAL EUROPEAN PARTNERSHIP II LP,291231194.0,פנימי,EUR,2022-04-28,4473.0,17358.3711,143.173669,555.61406,0.032008,2032-04-14,
,168,2184.0,התחייבות להשקעה,GSO Capital Solutions Associates III LP,,,GSO Capital Solutions Fund III,291231020.0,פנימי,USD,2017-07-27,1077.248,3561.381888,249.742059,825.64725,0.231833,2027-06-30,
,168,2184.0,התחייבות להשקעה,GSO Capital Opportunities Associates III LLC,,,GSO Capital Opportunities Fund III,291231004.0,פנימי,USD,2016-06-01,290.534,960.505404,73.00578,241.35711,0.251281,2026-05-30,
,168,2184.0,התחייבות להשקעה,Kedma Capital G.P L.P,,,קדמה קפיטל 3,291231052.0,פנימי,USD,2019-02-28,952.834,3150.069204,303.378109,1002.96803,0.318395,2029-02-28,
,168,2184.0,התחייבות להשקעה,JAL Ventures Fund II,,,JAL II,291231125.0,פנימי,USD,2021-03-31,1361.658,4501.641348,369.24,1220.70744,0.271169,2028-05-01,
,168,2184.0,התחייבות להשקעה,Signal Alpha II GP Limited,,,Signal Alpha II,291231081.0,פנימי,EUR,2020-04-30,5587.255,21682.460479,637.58484,2474.27549,0.114114,2026-06-30,
,168,2184.0,התחייבות להשקעה,AAE1 GP LLP,,,ARJUN ALLIANCE EUROPE 1 LP,291231124.0,פנימי,EUR,2021-03-31,7300.0,28329.11,1.81577,7.04646,0.000248,2036-03-31,
,168,2184.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun Fund IV 2018,291231042.0,פנימי,USD,2018-04-30,1667.459,5512.619454,239.75104,792.61694,0.143782,2025-12-31,
,168,2184.0,התחייבות להשקעה,יסודות מעטפת פיננסית גי'פי שותפות מוגבלת,,,יסודות חוב בכיר נדלן ופיתוח,291231091.0,פנימי,ILS,2020-09-21,14899.345,14899.345,7267.26166,7267.26166,0.487757,2026-09-30,
,168,2184.0,התחייבות להשקעה,Fu-Gen,,,Project Breeze with Fu-Gen (NP3),291231220.0,פנימי,EUR,2022-10-03,450.617,1748.709392,106.438369,413.05538,0.236205,2032-12-31,
,168,2184.0,התחייבות להשקעה,Fu-Gen,,,Nordic Power 4 LP,291231227.0,פנימי,EUR,2022-10-31,360.493,1398.965185,21.9882,85.32961,0.060994,2032-12-31,
,168,2184.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי כוכב,291231021.0,פנימי,ILS,2017-07-31,38.008,38.008,1.12135,1.12135,0.029502,2030-12-31,
,168,2184.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun 2017,291231014.0,פנימי,USD,2017-03-20,772.36,2553.42216,156.61823,517.77987,0.202778,2025-12-31,
,168,2184.0,התחייבות להשקעה,"Veritas Capital Partners VIII, L.L.C.",,,"THE VERITAS CAPITAL FUND VIII, L.P. - CITCO",291231219.0,פנימי,USD,2022-09-29,4675.005,15455.56653,669.908378,2214.7171,0.143295,2032-03-16,
,168,2184.0,התחייבות להשקעה,EQT Infrastructure V (General Partner) S.a r.l.,,,EQT Infrastructure VI (NO 1) EUR SCSp,291231283.0,פנימי,EUR,2024-06-26,1285.0,4986.6995,721.860999,2801.32598,0.561759,2036-06-29,
,168,2184.0,התחייבות להשקעה,Key1 Capital GP LP,,,Key1 Capital LP,291231208.0,פנימי,USD,2022-06-19,2003.573,6623.812338,1021.822241,3378.14433,0.51,2030-06-29,
,168,2184.0,התחייבות להשקעה,"Lightspeed General Partner Opportunity Fund II, L.P",,,"Lightspeed Opportunity Fund II, L.P.",291231191.0,פנימי,USD,2022-04-06,2900.0,9587.4,58.0,191.748,0.02,2032-03-01,
,168,2184.0,התחייבות להשקעה,"NFX Capital Fund III GP, LP",,,"NFX CAPITAL FUND III, LP",291231141.0,פנימי,USD,2021-06-30,2956.5,9774.189,443.475,1466.12835,0.15,2031-06-30,
,168,2184.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,,"Stage One Venture Capital Fund IV, L.P.",291231183.0,פנימי,USD,2022-02-28,1533.0,5068.098,842.335069,2784.75974,0.549468,2031-12-31,
,168,2184.0,התחייבות להשקעה,"Fortissimo Capital Fund IV (GP), L.P",,,פורטיסימו 4,691239754.0,פנימי,USD,2015-04-01,11.113,36.739578,0.172259,0.56949,0.0155,2025-11-30,
,168,2184.0,התחייבות להשקעה,LCN European Fund III GP S.a r.l.,,,LCN European Fund III SLP,291231096.0,פנימי,EUR,2020-11-11,1670.727,6483.590269,71.61585,277.91963,0.042865,2027-10-19,
,168,2184.0,התחייבות להשקעה,CPE Australia,,,דרך פנתיאון  CPEC 9 (CHAMP V),291231089.0,פנימי,AUD,2020-08-25,2167.854,4736.544205,1328.750157,2903.18622,0.612933,2030-04-30,
,168,2184.0,התחייבות להשקעה,"Pereg Ventures GP, L.P.",,,Pereg Venture Fund I,291231006.0,פנימי,USD,2016-08-15,25.666,84.851796,0.079649,0.26332,0.003103,2025-12-31,
,168,2184.0,התחייבות להשקעה,Greenlight Energy Ventures Limited Partnership,,,גרינלייט - ק. חוב,291231244.0,פנימי,ILS,2022-12-22,5439.116,5439.116,5307.49005,5307.49005,0.9758,2050-12-22,
,168,2184.0,התחייבות להשקעה,"CEP IV Managing GP, L.P. & CEP IV GP, L.P",,,Carlyle Europe Partners IV,691239750.0,פנימי,EUR,2015-03-01,11.113,43.126219,0.211889,0.82228,0.019066,2026-08-27,
,168,2184.0,התחייבות להשקעה,ICG Strategic Equity Associates II LLC,,,ICG Strategic Secondaries Fund II,291231016.0,פנימי,USD,2017-03-30,882.301,2916.887106,517.667949,1711.41024,0.586724,2026-02-28,
,168,2184.0,התחייבות להשקעה,"Vintage Secondary V GP, L.P.",,,Vintage Secondary V,291231172.0,פנימי,USD,2021-12-30,2190.0,7240.14,799.676158,2643.72938,0.365148,2031-07-31,
,168,2184.0,התחייבות להשקעה,PGIF V GP .(Lux) S.r.l,,,Pantheon Global Infrastructure Fund V,291231304.0,פנימי,USD,2025-04-01,4741.134,15674.189004,4741.134748,15674.19148,1.0,2035-12-31,
,168,2184.0,התחייבות להשקעה,Starlight Canadian Residential Growth Fund II GP Inc,,,Starlight Canadian Residential Growth Fund II,291231083.0,פנימי,CAD,2020-06-10,3499.2,8308.8504,0.005799,0.01377,1e-06,2026-06-25,
,168,2184.0,התחייבות להשקעה,"Insight Associates XII, L.P.",,,"INSIGHT PARTNERS (CAYMAN) XII, L.P.",291231139.0,פנימי,USD,2021-06-03,7300.0,24133.8,467.203339,1544.57424,0.064,2031-06-30,
,168,2184.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun 2016,291231003.0,פנימי,USD,2016-06-01,290.534,960.505404,106.611799,352.45861,0.366951,2025-12-31,
,168,2184.0,התחייבות להשקעה,"LCN North American GP III, L.P.",,,LCN North American Fund III A-REIT,291231097.0,פנימי,USD,2020-11-11,984.507,3254.780142,43.875108,145.05111,0.044565,2027-11-16,
,168,2184.0,התחייבות להשקעה,"Global Infrastructure GP IV, L.P.",,,"GLOBAL INFRASTRUCTURE PARTNERS IV-C AIV, L.P.",291231065.0,פנימי,USD,2019-07-31,3371.021,11144.595426,661.383421,2186.53359,0.196196,2029-08-30,
,168,2184.0,התחייבות להשקעה,"ECV IL OPP GP II, L.P.",,,ECV IL OPP II L.P.,291231186.0,פנימי,USD,2022-02-28,870.0,2876.22,358.14862,1184.03934,0.411665,2030-07-31,
,168,2184.0,התחייבות להשקעה,Iron Point-ICONIQ GP III L.P,,,"Blue Owl Digital Infrastructure Fund III-C, L.P.",291231289.0,פנימי,USD,2024-06-28,3177.0,10503.162,1989.239431,6576.42556,0.626137,2034-04-14,
,168,2184.0,התחייבות להשקעה,Warburg Pincus,,,"Warburg Pincus Capital Solutions Founders Fund, L.P.",291231275.0,פנימי,USD,2024-04-01,1285.0,4248.21,1008.725,3334.84485,0.785,2033-04-30,
,168,2184.0,התחייבות להשקעה,"Insight Associates XI, L.P.",,,Insight Partners XI,291231077.0,פנימי,USD,2020-01-29,2979.869,9851.446914,89.17156,294.80118,0.029924,2029-11-26,
,168,2184.0,התחייבות להשקעה,"Financial Credit Investment Advisors III, L.P.",,,Financial Credit Investment III,691239775.0,פנימי,USD,2016-04-20,195.519,646.385814,94.402259,312.09387,0.482829,2030-01-01,
,168,2184.0,התחייבות להשקעה,Pantheon Ventures(Guernsey) Limited,,,Pantheon Global Secondary Fund V,291231007.0,פנימי,USD,2015-07-01,65.558,216.734748,12.786808,42.27319,0.195045,2026-01-17,
,168,2184.0,התחייבות להשקעה,Kedma Computer Data G.P L.P,,,C  Data Co-investment (Computer Data),291231101.0,פנימי,ILS,2020-12-13,628.87,628.87,155.88236,155.88236,0.247876,2029-02-28,
,168,2184.0,התחייבות להשקעה,Lexington Partners GP Holdings IX LLC,,,Lexington Capital Partners IX,291231074.0,פנימי,USD,2020-01-12,2979.869,9851.446914,623.587679,2061.58087,0.209266,2028-10-24,
,168,2184.0,התחייבות להשקעה,Peregrine IV General Partner LP Limited Partnership,,,Peregrine VC Investments   IV,291231061.0,פנימי,USD,2019-06-30,674.204,2228.918424,134.840789,445.78365,0.199999,2028-05-31,
,168,2184.0,התחייבות להשקעה,FATTAL PARTNERSHIP III GP LTD,,,Fattal Partnership III (International) LP,291231270.0,פנימי,EUR,2024-01-08,1606.25,6233.374375,998.345929,3874.28105,0.621538,2033-01-08,
,168,2184.0,התחייבות להשקעה,TJC LP,,,"The Resolute Fund VI, L.P",291231268.0,פנימי,USD,2023-12-20,899.5,2973.747,538.86183,1781.47721,0.599068,2033-08-01,
,168,2184.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,HAMILTON LANE STRATEGIC OPPORTUNITIES OFFSHORE FUND VIII LP,291231267.0,פנימי,USD,2023-12-07,3787.588,12521.765928,1061.958539,3510.83493,0.280378,2028-12-31,
,168,2184.0,התחייבות להשקעה,"PPE General Partner VII, Ltd.",,,Patria/CBNA FBO,291231197.0,פנימי,USD,2022-05-09,2900.0,9587.4,1185.910108,3920.61882,0.408934,2032-03-22,
,168,2184.0,התחייבות להשקעה,Lexington Partners GP Holdings V LLC,,,LMMI IV,291231008.0,פנימי,USD,2016-11-30,511.203,1690.037118,81.59101,269.73988,0.159605,2027-12-31,
,168,2184.0,התחייבות להשקעה,Arkin Bio Capital General Partner Limited Partnership,,,"Arkin Bio Capital, L.P",291231167.0,פנימי,USD,2021-12-09,2920.0,9653.52,1809.854271,5983.37822,0.619813,2029-12-31,
,168,2184.0,התחייבות להשקעה,Lexington Partners GP Holdings IV LLC,,,LMMI III,691239735.0,פנימי,USD,2014-06-01,2.667,8.817102,0.80294,2.65452,0.301064,2025-12-31,
,168,2184.0,התחייבות להשקעה,Battery,,,"Battery vantures xiv , L.P",291231198.0,פנימי,USD,2022-05-09,2900.0,9587.4,1206.4,3988.3584,0.416,2032-02-24,
,168,2184.0,התחייבות להשקעה,"ג'יי.טי.אל.וי 2 (שותף כללי) שותפות מוגבלת באמצעות ע.ש.א.ז חברת שותף כללי בע""מ",,,JTLV 2,291231073.0,פנימי,ILS,2019-12-31,4551.722,4551.722,356.683,356.683,0.078362,2027-12-31,
,168,2184.0,התחייבות להשקעה,Starlight Bond FP 1 GP Ltd.,,,Starlight UK (Bond FP 1 LP) - OPS - Pen,291231246.0,פנימי,GBP,2022-10-09,2692.8,11958.45552,2163.579188,9608.23882,0.803468,2027-10-09,
,168,2184.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun Fund V 2019,291231064.0,פנימי,USD,2019-06-30,3371.021,11144.595426,963.687679,3185.95147,0.285874,2025-11-26,
,168,2184.0,התחייבות להשקעה,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VI 2020,291231118.0,פנימי,USD,2021-02-25,7300.0,24133.8,659.363451,2179.85557,0.090323,2026-02-28,
,168,2184.0,התחייבות להשקעה,"HGI Multifamily Credit Fund GP, LLC",,,Harbor Multifamily Debt Fund - QFPF & Gemel,291231222.0,פנימי,USD,2022-09-29,7139.578,23603.444868,642.56205,2124.31014,0.09,2030-09-29,
,168,2184.0,התחייבות להשקעה,EQT IX (General Partner) S.a.r.l.,,,EQT Europe IX,291231112.0,פנימי,EUR,2021-01-27,4380.0,16997.466,437.258589,1696.86941,0.09983,2031-01-31,
,168,2184.0,התחייבות להשקעה,ICG Europe Fund VII GP S.a r.l.,,,ICG Europe Fund VII,291231039.0,פנימי,EUR,2018-04-20,1429.25,5546.490475,243.6447,945.51199,0.17047,2029-10-30,
,168,2184.0,התחייבות להשקעה,Clearlake,,,Clearlake Capital Partners VII,291231179.0,פנימי,USD,2022-02-07,1740.0,5752.44,494.49463,1634.79925,0.284192,2032-01-31,
,168,2184.0,התחייבות להשקעה,"MSD Partners (GP) – RCOF II, LLC",,,MSD R.E. Credit Opp II - Pen,291231237.0,פנימי,USD,2022-12-11,4759.718,15735.627708,2136.97267,7064.83165,0.44897,2030-12-11,
,168,2184.0,התחייבות להשקעה,"NFX Capital Fund II GP, LLC",,,C2i Genomics (NFX C2-B),291231126.0,פנימי,USD,2021-04-09,262.157,866.691042,65.539219,216.67266,0.249999,2029-05-30,
,168,2184.0,התחייבות להשקעה,"General Catalyst Partners XI - Endurance, L.P.",,,General Catalyst Group XI – Endurance L.P.,291231161.0,פנימי,USD,2021-11-23,2147.058,7098.173748,64.249358,212.40838,0.029924,2031-10-31,
,168,2184.0,התחייבות להשקעה,"STAGE ONE SPV GP, LIMITED PARTNERSHIP",,,"Stage One SPV CBBC , Limited Partnership",291231193.0,פנימי,USD,2022-04-26,449.58,1486.31148,4.332059,14.32179,0.009635,2031-04-25,
,168,2184.0,התחייבות להשקעה,"TPG Growth GenPar V, L.P.",,,TPG Growth V,291231140.0,פנימי,USD,2021-06-30,3698.074,12225.832644,512.776778,1695.24003,0.13866,2031-06-30,
,168,2184.0,התחייבות להשקעה,ARES CAPITAL EUROPE IV GP (DELAWARE) L.P/Ares Capital Europe IV GP S.a r.l.,,,Ares Capital Europe lV (E) Levered,291231040.0,פנימי,EUR,2018-04-20,893.281,3466.555577,298.682521,1159.09726,0.334365,2026-09-30,
,168,2184.0,התחייבות להשקעה,Forma European Fund II General Partner Ltd,,,Forma European Fund II LP,291231127.0,פנימי,EUR,2021-06-07,792.0,3073.5144,161.531489,626.85525,0.203953,2029-04-30,
,168,2184.0,התחייבות להשקעה,Forma Fund General Partner Ltd,,,Forma Fund I,291231019.0,פנימי,EUR,2017-06-06,578.002,2243.052361,18.535119,71.92924,0.032067,2028-03-31,
,168,2184.0,התחייבות להשקעה,Hosen Private Equity III GP LTD.,,,דרך פנתיאון  Hosen III,291231078.0,פנימי,USD,2020-01-30,674.204,2228.918424,281.09944,929.31475,0.416935,2030-02-28,
,168,2184.0,התחייבות להשקעה,Blackstone Real Estate Partners VIII L.P.,,,Blackstone Real Estate Partners VIII.F L.P.,691239749.0,פנימי,USD,2015-03-01,22.226,73.479156,1.88091,6.21829,0.084626,2026-06-25,
,168,2184.0,התחייבות להשקעה,Hines HEVF 2 (GP) S.a r.l.,,,HEVF 2 SCSP,291231147.0,פנימי,EUR,2021-08-10,1485.0,5762.8395,140.59448,545.605,0.094676,2027-12-01,
,168,2184.0,התחייבות להשקעה,Inflexion Buyout Fund VI GP Guernsey Limited,,,Inflexion Buyout Fund VI (No.2) LP,291231188.0,פנימי,GBP,2022-03-10,2320.0,10302.888,1046.522,4647.49955,0.451087,2032-03-31,
,168,2184.0,התחייבות להשקעה,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי 2 להשקעה בתשתיות ואנרגיה,691239743.0,פנימי,ILS,2014-12-31,66.787,66.787,7.69855,7.69855,0.11527,2026-01-01,
,168,2184.0,התחייבות להשקעה,"GoldenTree Asset Management, LP",,,Golden Tree Distressed Debt,691239649.0,פנימי,USD,2011-03-07,11.113,36.739578,0.71905,2.37718,0.064703,2025-11-30,
,168,2184.0,התחייבות להשקעה,"General Atlantic GP 2021, LLC",,,"General Atlantic Investment Partners 2021, L.P.",291231160.0,פנימי,USD,2021-11-22,3698.075,12225.83595,810.23781,2678.6462,0.219097,2036-10-31,
,168,2184.0,התחייבות להשקעה,Technology Crossover Management XI L.P. a Cayman Islands exempted limited partnership.,,,TCV XI,291231106.0,פנימי,USD,2020-12-31,2190.0,7240.14,287.081288,949.09074,0.131087,2030-12-31,
