Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,665,1651.0,"רם אדרת הנדסה אזרחית בע""מ",512947185,ח.פ.,רם אדרת הנדסה אזרחית,7000,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2022-05-11,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-30,2025-09-30,677.1,1.0,39690.0,268.74099,0.020567,0.000212,
,665,1651.0,"נדב ב. לוגיסטיקה בע""מ",515900991,ח.פ.,"נדב 95006רחוב הזית 104 מושב אמונים, ישראל",95006,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-01-26,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,6.43,1.0,13766825.0,885.34451,0.067758,0.000699,
,665,1651.0,"קבוצת ניסקו בע""מ",510928237,ח.פ.,"קבוצת ניסקו בע""מ",253000012,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-28,2025-09-30,41280.06,1.0,3344.94727,1380.79624,0.105676,0.00109,
,665,1651.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway (מסלול 43),253000013,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-03-23,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,3493.27,3.306,1270.7059,146.75065,0.011231,0.000115,
,665,1651.0,"רם מוגרבי ארדיטי בע""מ",515237899,ח.פ.,עסקת רם-מוגרבי-ארדיטי,253000014,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2022-06-12,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,249.58,1.0,125620.0,313.53244,0.023995,0.000247,
,665,1651.0,"ישראל קנדה מלונאות בע""מ",516018397,ח.פ.,ישראל קנדה מלונאות,253000019,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-07-08,ILS,מומחה בלתי תלוי,אי-תלות,2024-07-14,2025-09-30,966.11,1.0,41361.676,399.60011,0.030582,0.000315,
,665,1651.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway C1,253000020,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2024-04-18,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,520.23,3.306,1270.7059,21.85487,0.001672,1.7e-05,
,665,1651.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Common,25100225,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-07-16,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,2565.15,3.306,830.0528,70.39168,0.005387,5.5e-05,
,665,1651.0,"איסכור תעשיות בע""מ",511578411,ח.פ.,איסכור,7001,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2022-09-12,ILS,מומחה בלתי תלוי,אי-תלות,2024-10-09,2025-09-30,22299.11,1.0,1075.31,239.78455,0.018351,0.000189,
,665,1651.0,"פליופס בע""מ",515664548,ח.פ.,PLIOPS LTD Preferred B shares,9388,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מוליכים למחצה,לא,2018-12-14,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,7729.09,3.306,76.82,19.62933,0.001502,1.5e-05,
,665,1651.0,"פליופס בע""מ",515664548,ח.פ.,Pliops Ltd preferred  C shares,9396,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מוליכים למחצה,לא,2021-02-10,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,7730.47,3.306,76.82,19.63283,0.001502,1.5e-05,
,665,1651.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה,9442,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2021-11-01,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,7.0,1.0,3803050.363,266.21352,0.020374,0.00021,
,665,1651.0,"אביב מגורים בשחקים הרצליה בע""מ",516748654,ח.פ.,קריית שחקים הון,9446,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2023-12-21,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,12.7,1.0,387274.985,49.18392,0.003764,3.8e-05,
,665,1651.0,"היי ביז בע""מ",514231075,ח.פ.,הייטקזון היי ביז,253000011,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-02,ILS,מומחה בלתי תלוי,אי-תלות,2024-01-01,2025-09-30,15.49,1.0,2002588.2722,310.261,0.023745,0.000245,
,665,1651.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,Mend (White Source) - Ordinary shares,25100223,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-04,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,63.16,3.306,514.7,1.07472,8.2e-05,0.0,
,665,1651.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה מניות בכורה,94421,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-12-14,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,92265.04,1.0,100.0,92.26504,0.007061,7.2e-05,
,665,1651.0,UVEYE LTD,541234202,מספר שותפות,UVEYE  Preferred C shares,25100221,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-05-14,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,20339.34,3.306,830.0528,558.14292,0.042716,0.00044,
,665,1651.0,ש.ב פורטפוליו תשתיות 1 שותפות מוגבלת,550277925,מספר שותפות,ש.ב פרוטפוליו תשתיות - כבישים,25000344,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,שירותים,לא,2018-06-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-09,2025-09-30,421656.51,1.0,129.601365,546.47259,0.041823,0.000431,
,665,1651.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred Shares FEA,25100212,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-15,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,991.74,3.306,4865.1003,159.51167,0.012207,0.000125,
,665,1651.0,"מדיסייף פרוגקט בע""מ",514810936,ח.פ.,Medisafe,25100215,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-09,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,4031.79,3.306,926.96,123.5554,0.009456,9.7e-05,
,665,1651.0,"סילנטיום בע""מ",512491143,ח.פ.,silentium,25100222,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-02,USD,מומחה בלתי תלוי,אי-תלות,2024-11-27,2025-09-30,455638.4,3.306,3.44,51.81811,0.003965,4e-05,
,665,1651.0,"נוטרפיק בע""מ",515717890,ח.פ.,NO TRAFFIC,25100218,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-22,USD,מומחה בלתי תלוי,אי-תלות,2024-11-21,2025-09-30,10802.68,3.306,342.44,122.29785,0.009359,9.6e-05,
,665,1651.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,White Source  - אחזקה ישירה,25100217,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-26,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,383.55,3.306,848.57,10.76,0.000823,8e-06,
,665,1651.0,"סילק טכנולוג'יס איי אל סי בע""מ",514116482,ח.פ.,SILK,25100219,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-29,USD,מומחה בלתי תלוי,אי-תלות,2025-05-22,2025-09-30,9975.91,3.306,417.9,137.82491,0.010548,0.000108,
,665,1651.0,Emerald Plantation Holdings Lt,B9483Q9,"מספר תאגיד או שותפות בחו""ל",Emerald ESCROW,USC83ESC9F91,ISIN,מניות לא סחירות,"חו""ל",סין,לא סחיר,Paper & Forest Products,לא,2013-02-18,USD,מומחה בלתי תלוי,אי-תלות,2025-02-12,2025-09-30,4516.51,3.306,0.0001,1e-05,0.0,0.0,
,665,1651.0,LENDBUZZ INC,475047556,"מספר תאגיד או שותפות בחו""ל",LENDBUZZ אקוויטי,25100184,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Financial Services,לא,2020-04-13,USD,מומחה בלתי תלוי,אי-תלות,2025-07-16,2025-09-30,71.52,3.306,19406.36283,45.88539,0.003511,3.6e-05,
,665,1651.0,Brockton Holdings LP,226614609,"מספר תאגיד או שותפות בחו""ל",Brockton באנגליה,25100234,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,לא,2022-02-18,GBP,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,397785.75,4.4409,89.5387,1581.72507,0.121054,0.001249,
,665,1651.0,Nordic Power1 LP,540300084,מספר שותפות,פיוגן - NORDIC POWER,25100204,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2020-11-26,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,39208.18,3.8807,195.60956,297.63008,0.022778,0.000235,
,665,1651.0,Live MomentumLive Momentum Ltd. (StreamElements),515614444,ח.פ.,Momentum Ltd. (StreamElements),25100101,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Software,לא,2021-06-27,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,83198.17,3.306,64.55549,177.5619,0.013589,0.00014,
,665,1651.0,VIA TRNSPORTATION,514819564,ח.פ.,VIA TRANSPORTATION  - SERIES D,25100027,פנימי,מניות לא סחירות,"חו""ל",אמריקה הצפונית,לא סחיר,Software,לא,2017-12-28,USD,מומחה בלתי תלוי,אי-תלות,2025-04-07,2025-09-30,2375.57,3.306,4417.0,346.89503,0.026548,0.000274,
,665,1651.0,Nordic Power1 LP,540300084,מספר שותפות,NORDIC POWER FUGEN JV,25100300,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2022-06-23,EUR,מומחה בלתי תלוי,אי-תלות,2025-02-23,2025-09-30,125181.29,3.8807,96.114671,466.91645,0.035734,0.000368,
,665,1651.0,אנלייט ניהול - ספרד,540286291,מספר שותפות,גקמה ספרד  - אנלייט,25100175,פנימי,מניות לא סחירות,"חו""ל",ספרד,לא סחיר,Energy Equipment & Services,לא,2020-02-12,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,41081.26,3.8807,171.066855,272.7217,0.020872,0.000215,
,665,1651.0,הרוח הנורדית שותפות מוגבלת,540290152,מספר שותפות,פיקאסו שבדיה  - אנלייט,25100156,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2019-12-05,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,21279.69,3.8807,128.8871,106.43508,0.008145,8.4e-05,
,665,1651.0,VIA TRNSPORTATION,514819564,ח.פ.,VIA TRANSPORTATIO - SERIES E,25100188,פנימי,מניות לא סחירות,"חו""ל",אמריקה הצפונית,לא סחיר,Software,לא,2020-06-03,USD,מומחה בלתי תלוי,אי-תלות,2025-04-07,2025-09-30,411.86,3.306,5120.0,69.71438,0.005335,5.5e-05,
,665,1652.0,"אפריקה ישראל תעשיות בע""מ",520026618,ח.פ.,אפריקה תעשיות,IL0008000114,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2002-09-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-23,2025-09-30,323.13,1.0,1e-06,0.0,0.0,0.0,
,665,1652.0,Belosa Limited,HE460376,"מספר תאגיד או שותפות בחו""ל",BELOSA - עסקת צד עם פתאל - בכורה,253000022,פנימי,מניות לא סחירות,ישראל,הולנד,לא סחיר,מלונאות ותיירות,לא,2024-07-23,EUR,מומחה בלתי תלוי,אי-תלות,2024-07-23,2025-09-30,4.88,3.8807,1413288.8643,267.64604,0.032786,0.000353,
,665,1652.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra Pref A,25100227,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,13315.3,3.306,1656.0,728.97752,0.0893,0.000963,
,665,1652.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra ordinary Shares,251002271,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,398.42,3.306,782.0,10.30032,0.001261,1.3e-05,
,665,1652.0,Belosa Limited,HE460376,"מספר תאגיד או שותפות בחו""ל",BELOSA - עסקת צד עם פתאל - רגילה,253000021,פנימי,מניות לא סחירות,ישראל,הולנד,לא סחיר,מלונאות ותיירות,לא,2024-07-23,EUR,מומחה בלתי תלוי,אי-תלות,2024-07-23,2025-09-30,4.88,3.8807,100.0,0.01893,2e-06,0.0,
,665,1652.0,"אייס אוטו דיפו בע""מ",511739294,ח.פ.,אייס דיפו,IL0011075236,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2014-03-20,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,330.04,1.0,1e-06,0.0,0.0,0.0,
,665,1652.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine השקעה נוספת,25100403,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,461.56,3.306,2.079,0.03172,3e-06,0.0,
,665,1652.0,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,"מימון ישיר נדל""ן ומשכנתאות",2510044,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2023-08-13,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-12,2025-09-30,77530.99,1.0,133.791045,103.72952,0.012706,0.000137,
,665,1652.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine D-2 2021 Track 43,25100401,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,4330.67,3.306,2.079,0.29765,3.6e-05,0.0,
,665,1652.0,"אונקוהוסט בע""מ",515644631,ח.פ.,OncoHost,25100243,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-07-15,2025-09-30,770.23,3.306,6320.595,160.94639,0.019716,0.000212,
,665,1652.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Preferred D Share-2,25100255,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2023-01-04,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,8059.72,3.306,830.0528,221.17133,0.027093,0.000292,
,665,1652.0,"ביוויז טכנולוגיות בע""מ",515811289,ח.פ.,BeeWise Technologies,25100244,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-01-20,2025-09-30,380.69,3.306,5673.95,71.41012,0.008747,9.4e-05,
,665,1652.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred B shares,25100233,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-12-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,1478.51,3.306,6461.769706,315.84833,0.038691,0.000417,
,665,1652.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,Mend (White Source) - Preffered B shares,25100257,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2024-08-22,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,22.55,3.306,700.5,0.52222,6.3e-05,0.0,
,665,1652.0,"סיינריו ישראל בע""מ",515746212,ח.פ.,Cynerio,25100229,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,5372.59,3.306,756.81,134.42294,0.016466,0.000177,
,665,1652.0,"איסכור תעשיות בע""מ",511578411,ח.פ.,איסכור,7001,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2022-09-12,ILS,מומחה בלתי תלוי,אי-תלות,2024-10-09,2025-09-30,14464.29,1.0,1075.31,155.53595,0.019053,0.000205,
,665,1652.0,"קבוצת ניסקו בע""מ",510928237,ח.פ.,"קבוצת ניסקו בע""מ",253000012,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-28,2025-09-30,27520.05,1.0,3344.94727,920.53116,0.112765,0.001216,
,665,1652.0,"נדב ב. לוגיסטיקה בע""מ",515900991,ח.פ.,"נדב 95006רחוב הזית 104 מושב אמונים, ישראל",95006,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-01-26,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,4.49,1.0,13766825.0,618.68111,0.075788,0.000817,
,665,1652.0,"אביב מגורים בשחקים הרצליה בע""מ",516748654,ח.פ.,קריית שחקים הון,9446,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2023-12-21,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,4.12,1.0,387274.985,15.95572,0.001954,2.1e-05,
,665,1652.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה מניות בכורה,94421,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-12-14,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,65903.6,1.0,100.0,65.9036,0.008073,8.7e-05,
,665,1652.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה,9442,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2021-11-01,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,5.0,1.0,3803050.363,190.15251,0.023293,0.000251,
