Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 37
,168,8812.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,"מניבים ריט אג""ח ג",IL0011776585,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,3.47,2029-12-31,0.0085,0.0285,החוב לא נחות,,14.65,1.0,109.95,,0.01611,,,,0.0,0.0,0.0,
,168,8812.0,"מגדלי הים התיכון בע""מ",512719485,ח.פ.,מגדלי תיכון אגח ו,IL0011991242,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,A2.il,מידרוג Moodys,מנפיק,ILS,4.64,2032-06-30,0.0548,0.0472,החוב לא נחות,,112.65,1.0,105.18,,0.11849,,,,0.0,1e-06,0.0,
,168,8812.0,בנק הפועלים בע''מ,520000118,ח.פ.,"פועלים אג""ח 202",IL0011998502,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,1.55,2028-04-29,0.006,0.0269,החוב לא נחות,,227.23,1.0,116.21,,0.26406,,,,0.0,3e-06,0.0,
,168,8812.0,"תמר פטרוליום בע""מ",515334662,ח.פ.,"תמר פטרוליום אג""ח ב",IL0011435935,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1.il,מידרוג Moodys,מנפיק,ILS,2.51,2028-08-30,0.0469,0.0608,החוב לא נחות,,252.41,1.0,92.95,,0.23461,,,,0.0,2e-06,0.0,
,168,8812.0,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,"רבוע כחול נדל""ן אג""ח ט",IL0011745564,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA-,S&P מעלות,מנפיק,ILS,5.4,2035-06-30,0.0115,0.0307,החוב לא נחות,,95.0,1.0,107.25,,0.10189,,,,0.0,1e-06,0.0,
,168,8812.0,"ישרס חברה להשקעות בע""מ",520017807,ח.פ.,"ישרס אג""ח טז",IL0061302233,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,3.23,2031-07-30,0.024,0.0291,החוב לא נחות,,71.31,1.0,118.32,,0.08438,,,,0.0,0.0,0.0,
,168,8812.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,"מגדל ביטוח הון אג""ח יד",IL0012075219,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,6.59,2033-12-31,0.0607,0.0494,החוב לא נחות,,250.49,1.0,109.46,,0.27418,,,,0.0,3e-06,0.0,
,168,8812.0,"ג'נריישן קפיטל בע""מ",515846558,ח.פ.,"ג'נריישן קפיטל אג""ח ג",IL0011845554,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ilA+,S&P מעלות,מנפיק,ILS,4.29,2033-09-30,0.0075,0.0308,החוב לא נחות,,83.61,1.0,104.35,,0.08725,,,,0.0,1e-06,0.0,
,168,8812.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח טז",IL0011684425,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,2.73,2028-08-28,0.0069,0.0252,החוב לא נחות,,71.05,1.0,113.01,,0.08029,,,,0.0,0.0,0.0,
,168,8812.0,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי אגח יד,IL0012607367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A3.il,מידרוג Moodys,מנפיק,ILS,4.7,2031-09-30,0.0179,0.054,החוב לא נחות,,98.16,1.0,100.05,,0.0982,,,,0.0,1e-06,0.0,
,168,8812.0,לייטסטון אנטרפרייזס לימיטד,1630,מספר מנפיק,"לייטסטון אג""ח ד",IL0012042961,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA,S&P מעלות,מנפיק,ILS,2.18,2028-02-15,0.059,0.0532,החוב לא נחות,,200.67,1.0,102.13,,0.20495,,,,0.0,2e-06,0.0,
,168,8812.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח ח",IL0011422313,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,0.81,2026-10-15,0.0257,0.0393,החוב לא נחות,,108.17,1.0,119.85,,0.12965,,,,0.0,1e-06,0.0,
,168,8812.0,"טמפו משקאות בע""מ",513682625,ח.פ.,"טמפו משקאות אג""ח ג",IL0011625444,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,מזון,לא,A1.il,מידרוג Moodys,מנפיק,ILS,1.93,2029-03-31,0.0158,0.0476,החוב לא נחות,,16.64,1.0,94.2,,0.01568,,,,0.0,0.0,0.0,
,168,8812.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבני תעשיה אג""ח כ",IL0022604958,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,2.53,2029-12-31,0.0281,0.0279,החוב לא נחות,,361.02,1.0,121.01,,0.43687,,,,0.0,5e-06,0.0,
,168,8812.0,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,"עזריאלי קבוצה אג""ח ד",IL0011386500,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa1.il,מידרוג Moodys,מנפיק,ILS,2.43,2030-07-05,0.0134,0.0284,החוב לא נחות,,416.14,1.0,116.33,,0.48409,,,,0.0,5e-06,0.0,
,168,8812.0,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי אגח יג,IL0012606526,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A3.il,מידרוג Moodys,מנפיק,ILS,2.24,2028-06-30,0.0328,0.0462,החוב לא נחות,,155.66,1.0,117.77,,0.18332,,,,0.0,2e-06,0.0,
,168,8812.0,"בזק החברה הישראלית לתקשורת בע""מ",520031931,ח.פ.,"בזק אג""ח 11",IL0023002343,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,2.5,2030-06-01,0.032,0.0457,החוב לא נחות,,213.69,1.0,97.84,,0.20908,,,,0.0,2e-06,0.0,
,168,8812.0,"מליסרון בע""מ",520037789,ח.פ.,"מליסרון אג""ח יז",IL0032302734,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,3.08,2032-01-01,0.0225,0.0292,החוב לא נחות,,270.34,1.0,118.47,,0.32027,,,,0.0,3e-06,0.0,
,168,8812.0,"הפניקס אחזקות בע""מ",520017450,ח.פ.,"הפניקס אג""ח 6",IL0076703342,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ilAA,S&P מעלות,מנפיק,ILS,3.57,2032-12-31,0.0194,0.0458,החוב לא נחות,,63.34,1.0,91.59,,0.05801,,,,0.0,0.0,0.0,
,168,8812.0,"הפניקס גיוסי הון (2009) בע""מ",514290345,ח.פ.,"פניקס הון אג""ח יא",IL0011593592,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,3.4,2029-04-30,0.0262,0.0451,החוב לא נחות,,284.67,1.0,95.06,,0.27061,,,,0.0,3e-06,0.0,
,168,8812.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,"פז נפט אג""ח ח",IL0011628174,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ilAA-,S&P מעלות,מנפיק,ILS,2.91,2031-11-30,0.0243,0.0466,החוב לא נחות,,418.1,1.0,94.65,,0.39574,,,,0.0,4e-06,0.0,
,168,8812.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,"מזרחי טפחות הנפקות אג""ח 70",IL0012138835,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,5.09,2036-11-28,0.0268,0.0259,החוב לא נחות,,950.68,1.0,105.34,,1.00144,,,,0.0,1.1e-05,0.0,
,168,8812.0,"מקורות חברת מים בע""מ",520010869,ח.פ.,"מקורות אג""ח 11",IL0011584765,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilAAA,S&P מעלות,מנפיק,ILS,11.52,2053-12-31,0.0207,0.027,החוב לא נחות,,1205.51,1.0,109.4,,1.31883,,,,0.0,1.5e-05,0.0,
,168,8812.0,"מליסרון בע""מ",520037789,ח.פ.,"מליסרון אג""ח כ",IL0032304227,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,4.44,2030-07-01,0.0025,0.0269,החוב לא נחות,,258.5,1.0,104.64,,0.27049,,,,0.0,3e-06,0.0,
,168,8812.0,"כללביט מימון בע""מ",513754069,ח.פ.,"כלל גיוסי הון אג""ח יד",IL0012205246,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,8.46,2036-09-30,0.0551,0.0503,החוב לא נחות,,157.93,1.0,104.55,,0.16511,,,,0.0,1e-06,0.0,
,168,8812.0,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,"נתיבי גז  אג""ח ד",IL0011475030,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.79,2033-06-30,0.0265,0.0251,החוב לא נחות,,368.31,1.0,121.01,,0.44569,,,,0.0,5e-06,0.0,
,168,8812.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"לאומי אג""ח 183",IL0060405474,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.14,2029-11-25,0.001,0.0253,החוב לא נחות,,846.23,1.0,104.89,,0.88761,,,,0.0,1e-05,0.0,
,168,8812.0,"קרסו נדל""ן בע""מ",510488190,ח.פ.,"קרסו נדלן אג""ח א",IL0011900086,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,מנפיק,ILS,2.0,2029-11-30,0.0534,0.052,החוב לא נחות,,196.01,1.0,102.19,,0.2003,,,,0.0,2e-06,0.0,
,168,8812.0,"משק אנרגיה-אנרגיות מתחדשות בע""מ",516167343,ח.פ.,"משק אנרגיה אג""ח א",IL0011695314,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,NR,NR,NR,ILS,0.5,2026-03-31,0.0164,0.0564,החוב לא נחות,,4.47,1.0,116.51,,0.00521,,,,0.0,0.0,0.0,
,168,8812.0,"אלבר שירותי מימונית בע""מ",512025891,ח.פ.,"אלבר אג""ח יח",IL0011587404,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,0.65,2027-01-13,0.0325,0.0531,החוב לא נחות,,33.18,1.0,99.45,,0.033,,,,0.0,0.0,0.0,
,168,8812.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,"חשמל אג""ח 31",IL0060002859,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.93,2031-09-20,0.0239,0.026,החוב לא נחות,,507.08,1.0,117.27,,0.59466,,,,0.0,6e-06,0.0,
,168,8812.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,"לוינשטין הנדסה אג""ח ה",IL0011905861,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,כן,ilA+,S&P מעלות,מנפיק,ILS,2.74,2031-06-30,0.05,0.0485,החוב לא נחות,,73.13,1.0,101.81,,0.07445,,,,0.0,0.0,0.0,
,168,8812.0,"אלדן תחבורה בע""מ",510454333,ח.פ.,"אלדן תחבורה אג""ח ט",IL0011924599,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,2.55,2030-09-30,0.0565,0.0494,החוב לא נחות,,71.88,1.0,101.94,,0.07328,,,,0.0,0.0,0.0,
,168,8812.0,"כללביט מימון בע""מ",513754069,ח.פ.,כללביט   אגח יב,IL0011799280,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,6.0,2032-03-31,0.025,0.0471,החוב לא נחות,,152.14,1.0,88.03,,0.13393,,,,0.0,1e-06,0.0,
,168,8812.0,"אלרוב נדל""ן ומלונאות בע""מ",520038894,ח.פ.,"אלרוב נדלן אג""ח ו",IL0038701855,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA,S&P מעלות,מנפיק,ILS,1.98,2027-10-01,0.005,0.0286,החוב לא נחות,,94.45,1.0,110.53,0.00112,0.10551,,,,0.0,1e-06,0.0,
,168,8812.0,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,"עזריאלי אג""ח ה",IL0011566036,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa1.il,מידרוג Moodys,מנפיק,ILS,1.71,2028-06-30,0.0177,0.0291,החוב לא נחות,,626.29,1.0,116.94,,0.73238,,,,0.0,8e-06,0.0,
,168,8812.0,"שיכון ובינוי בע""מ",520036104,ח.פ.,"שכון ובינוי אג""ח 10",IL0011751323,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,כן,ilA,S&P מעלות,מנפיק,ILS,2.41,2030-04-30,0.028,0.0519,החוב לא נחות,,240.94,1.0,95.72,,0.23063,,,,0.0,2e-06,0.0,
,168,8812.0,"אשטרום נכסים בע""מ",520036617,ח.פ.,"אשטרום נכסים אג""ח 12",IL0025102794,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA+,S&P מעלות,מנפיק,ILS,3.17,2029-07-01,0.0153,0.028,החוב לא נחות,,76.81,1.0,114.59,,0.08801,,,,0.0,1e-06,0.0,
,168,8812.0,"תמר פטרוליום בע""מ",515334662,ח.פ.,"תמר פטרוליום אג""ח א",IL0011413320,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1.il,מידרוג Moodys,מנפיק,ILS,2.36,2028-08-30,0.0469,0.0595,החוב לא נחות,,258.32,1.0,91.73,,0.23696,,,,0.0,2e-06,0.0,
