Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24
,665,1619.0,Health Care Select Sector SPDR,549300EJNY3KKJHPOY44,LEI,XLV-SPDR Health Care,US81369Y2090,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,1264.19,3.306,13917.0,,581.64876,5e-06,0.010181,0.00083,
,665,1619.0,Franklin FTSE China ETF,5493007BO6696OMBQG08,LEI,FLXC LN Franklin FTSE China UCITS ETF,IE00BHZRR147,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",סין,LSE,Index Funds,לא,USD,23236.63,3.306,3486.5,,2678.33962,0.000382,0.046883,0.003831,
,665,1619.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,SPDR MSCI EUROPE INDUSTRIALS ETF,IE00BKWQOJ47,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,235.07,3.8807,39550.0,,360.79607,0.0001,0.006315,0.000516,
,665,1619.0,VANECK VECTORS SEMICONDUCTOR E,549300MJTG2N9QRH7I02,LEI,SMH US VanEck Vec. Semi. E,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,728.82,3.306,32636.0,,786.3686,7e-06,0.013765,0.001123,
,665,1619.0,iShares Core TOPIX ETF,549300SP7D90SMMY7N82,LEI,1475 JP iShares Core TOPIX ETF,JP3048120004,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,62596.68,0.022332,32400.0,,452.92254,0.0,0.007928,0.000648,
,665,1619.0,Technology Select Sector SPDR,549300BR5T0JNM2MW070,LEI,XLK US Techology SPDR,US81369Y8030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,1172.04,3.306,28186.0,,1092.14556,3e-06,0.019117,0.001562,
,665,1619.0,ENERGY SELECT SECTOR SPDR FUND,54930064FLK0RD4TRU75,LEI,XLE-SPDR Eenrgy,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,4626.42,3.306,8934.0,,1366.44721,1.5e-05,0.023918,0.001953,
,665,1619.0,GLOBAL HORIZON FUND,549300UV6MMK38353F61,LEI,HXT CN EQUITY,CA44056G1054,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,TSX,Index Funds,לא,CAD,4111.22,2.3745,7866.0,,767.88621,7e-05,0.013441,0.001098,
,665,1619.0,Global X Japan Mid & Small Cap,988400XS10PE37QW6R37,LEI,2837 JP Global X Japan Mid & Small Cap,JP3049420007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,7207.2,0.022332,271000.0,,436.17783,1e-05,0.007635,0.000624,
,665,1619.0,Lyxor STOXX Europe 600 Healthc,549300PIEKDU0YN6UJ34,LEI,HLT FP Lyxor STOXX Europe 600 Healthc,LU1834986900,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,1112.77,3.8807,13635.6,,588.82782,0.000194,0.010306,0.000841,
,665,1619.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,XLI-SPDR Industrial,US81369Y7040,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,4534.25,3.306,15423.0,,2311.94309,2.9e-05,0.04047,0.003308,
,665,1619.0,Invesco S&P 500 UCITS ETF,635400KZRKKKNVCJXD85,LEI,SPXS LN SOURCE S&P 500 UCITS ETF,IE00B3YCGJ38,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,218.91,3.306,132232.0,,956.98253,6e-06,0.016751,0.001369,
,665,1619.0,iShares MSCI Brazil ETF,549300FJMHPYN6U09212,LEI,4BRZ GY iShares MSCI Brazil UCITS,DE000A0Q4R85,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",ברזיל,אחר,Index Funds,לא,USD,4536.29,3.306,4159.0,,623.72447,6.3e-05,0.010917,0.000891,
,665,1619.0,Invesco KBW Bank ETF,ECPGFXU8A2SHKVVGJI15,LEI,KBWB US Invesco KBW Bank ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,3970.9,3.306,7821.0,,1026.72478,5.4e-05,0.017972,0.001469,
,665,1619.0,TOPIX Banks Exchange Traded,353800A9AYNTIQFRDM29,LEI,1615 JP TOPIX Banks Exchange Traded,JP3040170007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,66936.37,0.022332,47230.0,,706.00495,0.0,0.012358,0.00101,
,665,1619.0,Communication Services Select,549300ZFEEJ2IP5VME73,LEI,XLC US - Communication Services SPDR,US81369Y8527,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,1486.08,3.306,11837.0,,581.54991,6e-06,0.01018,0.000832,
,665,1619.0,Invesco EURO STOXX 50 UCITS ETF,635400HBSITNQELEBE97,LEI,SDJE50 GY Invesco EURO STOXX 50,IE00B60SWX25,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,Index Funds,לא,EUR,2495.9,3.8807,14074.0,,1363.1847,0.000322,0.023862,0.00195,
,665,1619.0,iShares USD Corp Bond UCITS ET,549300QQR5SNTQVNFC45,LEI,LQDE LN iShares $ corp Bond,IE0032895942,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,2901.7,3.306,10390.0,,996.71456,3.3e-05,0.017446,0.001425,
,665,1619.0,SPDR S&P Metals & Mining ETF,549300ZFEEJ2IP5VME73,LEI,XME US - SPDR Metals and Minin,US78464A7550,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,2950.09,3.306,9319.0,,908.88351,0.000101,0.015909,0.001299,
,665,1619.0,iShares USD High Yield Corp Bo,549300XNS7MREWVF4X34,LEI,USHY US iShares BROAD USD High Yield,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",אחר,Index Funds,לא,USD,3868.94,3.306,3778.0,,483.23229,5e-06,0.008458,0.00069,
,665,1619.0,Consumer Staples Select Sector,549300Z52QUV3UXHLA68,LEI,XLP-SPDR Consumer Stapels,US81369Y3080,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,4219.42,3.306,7837.0,,1093.21595,2e-05,0.019136,0.001563,
,665,1619.0,VANECK VECTORS GOLD MINERS ETF,54930031TORTKAM9TJ98,LEI,GDX US VanEck Vectors Gold Miners ETF,US92189F1066,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,1188.49,3.306,7640.0,,300.18668,4e-06,0.005254,0.000429,
,665,1619.0,SPDR S&P Regional Banking ETF,549300EFWJBKUN6WJX52,LEI,KRE US SPDR KBW Regional Banki,US78464A6982,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Regional Banks מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,649.79,3.306,6330.0,,135.9816,1e-05,0.00238,0.000194,
,665,1619.0,Consumer Discretionary Select,549300CD2I087Y919K79,LEI,XLY - SPDR Discritionary,US81369Y4070,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,1214.21,3.306,23964.0,,961.96264,1.1e-05,0.016838,0.001374,
,665,1619.0,Pershing Square Holdings Ltd/F,U7LC4KOKCTZ0YWGI2G56,LEI,PSHD LN Pershing Square Holdings Ltd/F,GG00BPFJTF46,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,3466.56,3.306,6180.0,,708.2554,1e-05,0.012398,0.001013,
,665,1619.0,Franklin FTSE India ETF,549300NU5VJOW0B4VV12,LEI,FLIN US Franklin FTSE India ETF,US35473P7693,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",הודו,NYSE,Index Funds,לא,USD,12001.68,3.306,3729.0,,1479.57574,0.000184,0.025899,0.002117,
,665,1619.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,METL NA ISHARES ESSENTIAL METALS,IE000ROSD5J6,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירלנד,NYSE,Index Funds,לא,USD,44063.28,3.306,730.76,,1064.52162,0.001123,0.018634,0.001523,
,665,1619.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,ESIN GY ISHARES MSCI EUROPE INDUSTRIAL,IE00BMW42520,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,46.35,3.8807,856.8,,1.54103,0.0,2.6e-05,2e-06,
,665,1619.0,Amundi STOXX Europe  600 Energy,549300DB2EV341R0HQ23,LEI,BNKE FP AMUNDI EURO STOXX BANKS UCITC,LU1829219390,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,EUR,707.64,3.8807,28301.5,,777.19352,6.7e-05,0.013604,0.001112,
,665,1619.0,iShares Core MSCI EM IMI UCITS,549300HAPVPBRLCT6I96,LEI,EIMI LN iShares Core MSCI EM IMI UCITS,IE00BKM4GZ66,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",בריטניה,LSE,Index Funds,לא,USD,2675.01,3.306,4319.0,,381.9538,3e-06,0.006685,0.000546,
,665,1619.0,iShares U.S. Medical Devices E,529900VBK42Y5HHRMD23,LEI,IHI US Ishares US Medical Devices E,US4642888105,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,5074.63,3.306,6008.0,,1007.94467,7.2e-05,0.017643,0.001441,
,665,1619.0,Utilities Select Sector SPDR F,549300ERQDM80PRYUH21,LEI,XLU-SPDR Utilities,US81369Y8865,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,4074.38,3.306,8721.0,,1174.70752,1.6e-05,0.020562,0.001679,
,665,1619.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,iShares Msci Europe Consumer Discretionary,IE00BMW42298,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,EUR,27281.82,3.8807,633.1,,670.27922,0.000451,0.011733,0.000959,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תא 125,IL0011463564,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,5906.42,1.0,31750.0,,1875.28852,0.000212,0.020995,0.001949,
,665,1638.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד 20,IL0011504409,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,109697.6,1.0,401.77,,440.73206,0.001178,0.004934,0.000458,
,665,1638.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא 35,IL0012259946,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,1046.67,1.0,5208.0,,54.51064,0.000999,0.00061,5.6e-05,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד ש 50,IL0011507626,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,31479.23,1.0,4241.12,,1335.07177,0.001358,0.014947,0.001387,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תא 35,IL0011465700,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,4061.76,1.0,31380.0,,1274.57895,0.000462,0.014269,0.001324,
,665,1638.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תא 125,IL0011437188,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,60941.07,1.0,3198.0,,1948.89552,0.000318,0.021819,0.002025,
,665,1638.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תא 35,IL0011437006,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"35 מניות בארץ - מניות כללי-ת""א",לא,ILS,37309.3,1.0,3151.0,,1175.61603,0.00056,0.013161,0.001221,
,665,1638.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד שקלי,IL0011500027,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,34096.0,1.0,487.71,,166.28962,0.000233,0.001861,0.000172,
,665,1638.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ תלבונד שקל 50,IL0011501686,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,356681.52,1.0,339.54,,1211.07643,0.001852,0.013558,0.001258,
,665,1638.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד שקלי 50,IL0011693335,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,17634.19,1.0,4181.43,,737.36112,0.001242,0.008255,0.000766,
,665,1638.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד ש 50,IL0011507139,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,235083.67,1.0,422.22,,992.57027,0.001713,0.011112,0.001031,
,665,1638.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל אינדקס בנקים יש,IL0011487746,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,100786.74,1.0,6734.0,,6786.97859,0.000464,0.075984,0.007054,
,665,1638.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא 125,IL0011488082,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,9925.98,1.0,3172.0,,314.85213,0.000137,0.003525,0.000327,
,665,1638.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד שקלי,IL0011451841,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,137185.18,1.0,421.35,,578.02974,0.000536,0.006471,0.0006,
,665,1638.0,"מור ניהול קרנות נאמנות (2013) בע""מ",514884485,ח.פ.,מור סל אי.בנקים מש,IL0011877649,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,24377.27,1.0,10670.0,,2601.05466,0.000754,0.02912,0.002703,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד שקלי,IL0011464141,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,31588.19,1.0,4185.19,,1322.02572,0.000981,0.014801,0.001374,
,665,1638.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תא 125,IL0011502833,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,4889.0,1.0,5003.0,,244.59675,5.8e-05,0.002738,0.000254,
,665,1638.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד 20,IL0011499881,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,17742.83,1.0,496.66,,88.12156,0.000192,0.000986,9.1e-05,
,665,1638.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ תא 90,IL0011502593,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"90 מניות בארץ - מניות כללי-ת""א",לא,ILS,22160.97,1.0,4757.0,,1054.19726,0.000395,0.011802,0.001095,
,665,1638.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד 60,IL0011504730,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,234737.27,1.0,390.79,,917.32976,0.001202,0.01027,0.000953,
,665,1638.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד צמוד,IL0011506065,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,40757.66,1.0,406.0,,165.4761,0.000868,0.001852,0.000171,
,665,1638.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי טכ עילית,IL0011425381,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,קרן סגורה-קרן טכנולוגיה עילית,לא,ILS,81692.62,1.0,84.7,,69.19365,0.000263,0.000774,7.1e-05,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 60,IL0011462327,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,49290.32,1.0,3901.51,,1923.06681,0.002178,0.02153,0.001998,
,665,1638.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד 20,IL0011437915,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,102997.18,1.0,398.89,,410.84544,0.000599,0.004599,0.000427,
,665,1638.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תלבונד 60,IL0011480063,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,385809.36,1.0,392.58,,1514.61037,0.001393,0.016957,0.001574,
,665,1638.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד שקלי,IL0011505232,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,37177.48,1.0,419.81,,156.07479,0.00018,0.001747,0.000162,
,665,1638.0,"ילין לפידות-ניהול קרנות נאמנות בע""מ",513846808,ח.פ.,"י.ל סל ת""א בנקים",IL0012065491,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,2849.46,1.0,9617.0,,274.03237,0.000172,0.003068,0.000284,
,665,1638.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל תלבונד 60,IL0011451015,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,362845.07,1.0,392.09,,1422.67925,0.000959,0.015928,0.001478,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם Bullet ETF צמוד 2025,IL0011582868,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה צמוד מדד-צמודות מדד - ממשלתיות",לא,ILS,2793.31,1.0,1236.5,,34.5393,0.000133,0.000386,3.5e-05,
,665,1638.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל תלבונד 60‎,IL0011499964,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,163179.98,1.0,499.28,,814.72503,0.001012,0.009121,0.000846,
,665,1638.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 20,IL0011459604,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,11010.69,1.0,3977.99,,438.0042,0.000432,0.004903,0.000455,
,665,1638.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל תא-ביטוח,IL0012157710,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,מניות בארץ - מניות לפי ענפים-מדד אחר,לא,ILS,10087.82,1.0,9609.0,,969.33842,0.000554,0.010852,0.001007,
,665,1638.0,VANECK VECTORS GOLD MINERS ETF,54930031TORTKAM9TJ98,LEI,GDX US VanEck Vectors Gold Miners ETF,US92189F1066,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,2046.8,3.306,7640.0,,516.97723,7e-06,0.005787,0.000537,
,665,1638.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,SPDR MSCI EUROPE INDUSTRIALS ETF,IE00BKWQOJ47,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,404.84,3.8807,39550.0,,621.35785,0.000173,0.006956,0.000645,
,665,1638.0,Franklin FTSE India ETF,549300NU5VJOW0B4VV12,LEI,FLIN US Franklin FTSE India ETF,US35473P7693,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",הודו,NYSE,Index Funds,לא,USD,20669.12,3.306,3729.0,,2548.10427,0.000318,0.028528,0.002648,
,665,1638.0,Consumer Staples Select Sector,549300Z52QUV3UXHLA68,LEI,XLP-SPDR Consumer Stapels,US81369Y3080,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,7266.64,3.306,7837.0,,1882.72095,3.5e-05,0.021078,0.001956,
,665,1638.0,ENERGY SELECT SECTOR SPDR FUND,54930064FLK0RD4TRU75,LEI,XLE-SPDR Eenrgy,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,7967.53,3.306,8934.0,,2353.27593,2.6e-05,0.026344,0.002444,
,665,1638.0,Communication Services Select,549300ZFEEJ2IP5VME73,LEI,XLC US - Communication Services SPDR,US81369Y8527,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,2559.31,3.306,11837.0,,1001.53697,1.1e-05,0.011213,0.00104,
,665,1638.0,Global X Japan Mid & Small Cap,988400XS10PE37QW6R37,LEI,2837 JP Global X Japan Mid & Small Cap,JP3049420007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,12412.14,0.022332,271000.0,,751.17925,1.7e-05,0.00841,0.00078,
,665,1638.0,Financial Select Sector SPDR F,549300Y12KQ6ZG08NY28,LEI,XLF-SPDR Financial,US81369Y6059,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,5050.92,3.306,5387.0,,899.54038,5e-06,0.010071,0.000934,
,665,1638.0,iShares USD Corp Bond UCITS ET,549300QQR5SNTQVNFC45,LEI,LQDE LN iShares $ corp Bond,IE0032895942,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,4136.48,3.306,10390.0,,1420.85411,4.8e-05,0.015907,0.001476,
,665,1638.0,TOPIX Banks Exchange Traded,353800A9AYNTIQFRDM29,LEI,1615 JP TOPIX Banks Exchange Traded,JP3040170007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,115276.87,0.022332,47230.0,,1215.87167,1e-06,0.013612,0.001263,
