Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C32.5,SEDG US 12/19/2025 CALL  32.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,32.5,-71.76,3.306,960.0,-227.76206,-0.072733,-1.6e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-287.06,3.306,415.0,-393.83856,-0.125767,-2.8e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C35,SEDG US 12/19/2025 CALL  35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-71.76,3.306,962.0,-228.23656,-0.072884,-1.6e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C40 20/02/26,KWEB US 02/20/26 C40,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,40.0,1178.95,3.306,397.0,1547.34722,0.494127,0.000112,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C70 20/03/26,VRNS US C70 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,70.0,-30.66,3.306,246.0,-24.9331,-0.007962,-1e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-100.47,3.306,397.0,-131.86474,-0.042109,-9e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 P85,TLT US 01/16/2026 P85,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,85.0,-154.68,3.306,98.0,-50.11538,-0.016003,-3e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE P54 16/01/26,KRE US 01/16/26 P54 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,54.0,-471.58,3.306,125.0,-194.88,-0.062232,-1.4e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C120 16/01/26,ALB US 01/16/26 C120,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,120.0,-294.57,3.306,157.0,-152.89388,-0.048824,-1.1e-05,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C17 16/01/26,TEVA US 01/16/26 C17,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,17.0,172.23,3.306,400.0,227.76206,0.072733,1.6e-05,
,168,2014.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,35.37,3.306,3470.0,405.74016,0.129568,2.9e-05,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-100.47,3.306,35.0,-11.62535,-0.003712,0.0,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US P140 17/10/25,NICE US 10/17/25 P140,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,140.0,-100.47,3.306,217.0,-72.0772,-0.023017,-5e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C60 16/01/26,KRE US 01/16/26 C60 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,471.58,3.306,580.0,904.24321,0.288759,6.5e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 20/02/26,KWEB US 02/20/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,32.0,-589.47,3.306,48.0,-93.5424,-0.029871,-6e-06,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C310 21/11/25,NVMI US C310 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,310.0,-78.19,3.306,2597.0,-671.3503,-0.214387,-4.8e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-143.53,3.306,4.0,-1.89802,-0.000606,0.0,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,100.47,3.306,40.0,13.28612,0.004242,0.0,
,168,2014.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6000 31/10/25,SPXW US 10/31/25 P6000,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6000.0,-35.37,3.306,1110.0,-129.79008,-0.041446,-9e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C6 17/04/26,GRAB US 04/17/26 C6 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,6.0,-209.49,3.306,90.0,-62.3307,-0.019904,-4e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C90,ODD US 01/15/27 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,90.0,-6.78,3.306,675.0,-15.13091,-0.004831,-1e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C95,ODD US 01/15/27 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,95.0,-6.74,3.306,640.0,-14.25833,-0.004553,-1e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C7 17/04/26,GRAB US 04/17/26 C7 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,7.0,-425.38,3.306,60.0,-84.3783,-0.026945,-6e-06,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,LYFT US C21 20/03/26,LYFT US 03/20/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Ground Transportation,מניות לרבות מדדי מניות,2026-03-20,לא,USD,21.0,-98.63,3.306,455.0,-148.35996,-0.047377,-1e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG C35 20/03/2026,SEDG US 03/20/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-03-20,לא,USD,35.0,-60.57,3.306,1023.0,-204.83811,-0.065412,-1.4e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C22.5,SEDG US 12/19/2025 CALL  22.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,22.5,71.76,3.306,1775.0,421.12255,0.13448,3e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,23.83,3.306,2615.0,205.97757,0.065776,1.4e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P230 20/02/2026,NVMI P230 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,230.0,-23.83,3.306,574.0,-45.21267,-0.014438,-3e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-232.02,3.306,74.0,-56.76334,-0.018126,-4e-06,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C45 19/12/25,RRC US 12/19/25 C45,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,45.0,1469.77,3.306,55.0,267.24747,0.085342,1.9e-05,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US P35 19/12/25,RRC US 12/19/25 P35,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-419.93,3.306,140.0,-194.3618,-0.062067,-1.4e-05,
,168,2014.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,25.12,3.306,3700.0,307.24152,0.098113,2.2e-05,
,168,2014.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C21 16/01/26,TEVA US 01/16/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,21.0,-172.23,3.306,162.0,-92.24363,-0.029456,-6e-06,
,168,2015.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN P12000 OCT25,IL0858685113,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,-47.95,1.0,332300.0,-159.32321,-0.025824,-8e-06,
,168,2015.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN C12000 OCT25,IL0858682979,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,47.95,1.0,945500.0,453.3256,0.073477,2.3e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,43.7,3.306,3700.0,534.55218,0.086643,2.8e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C120 16/01/26,ALB US 01/16/26 C120,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,120.0,-480.17,3.306,157.0,-249.22927,-0.040396,-1.3e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C95,ODD US 01/16/26 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,-5.89,3.306,76.0,-1.48032,-0.000239,0.0,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US P60 16/01/26,ALB US 01/16/26 P60,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,-480.17,3.306,202.0,-320.66441,-0.051975,-1.6e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C70 20/03/26,VRNS US C70 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,70.0,-26.64,3.306,246.0,-21.66497,-0.003511,-1e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,41.45,3.306,2615.0,358.36873,0.058086,1.8e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-499.43,3.306,415.0,-685.21746,-0.111063,-3.6e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US C100 16/01/26,ALB US 01/16/26 C100,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,100.0,480.17,3.306,400.0,634.97904,0.102921,3.3e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 20/02/26,KWEB US 02/20/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,32.0,-960.89,3.306,48.0,-152.48161,-0.024715,-8e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-5.89,3.306,75.0,-1.46085,-0.000236,0.0,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P230 20/02/2026,NVMI P230 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,230.0,-41.45,3.306,574.0,-78.66296,-0.01275,-4e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C65 20/03/26,VRNS US C65 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,65.0,-26.64,3.306,330.0,-29.06277,-0.00471,-1e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C86,TLT US 01/16/26 C86,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,86.0,84.74,3.306,441.0,123.55224,0.020026,6e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C32.5,SEDG US 12/19/2025 CALL  32.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,32.5,-124.86,3.306,960.0,-396.27034,-0.064229,-2e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C45 19/12/25,RRC US 12/19/25 C45,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,45.0,2395.84,3.306,55.0,435.63479,0.07061,2.3e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C22.5,SEDG US 12/19/2025 CALL  22.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,22.5,124.86,3.306,1775.0,732.68735,0.118758,3.8e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 20/02/26,CAMT US 02/20/26 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,115.0,-6.65,3.306,990.0,-21.7675,-0.003528,-1e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-254.23,3.306,74.0,-62.19636,-0.010081,-3e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C90 19/12/2025,ORA US 12/19/25 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,90.0,-299.66,3.306,848.0,-840.09312,-0.136167,-4.4e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C95,ODD US 01/15/27 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,95.0,-5.86,3.306,640.0,-12.38941,-0.002008,0.0,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,174.8,3.306,40.0,23.11577,0.003746,1e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C90,ODD US 01/15/27 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,90.0,-5.89,3.306,675.0,-13.14761,-0.002131,0.0,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C47 16/01/26,KWEB US 01/16/26 C47,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,47.0,-960.89,3.306,121.0,-384.38072,-0.062302,-2e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA P15 16/01/26,TEVA US 01/16/26 P15,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,15.0,-299.66,3.306,25.0,-24.7669,-0.004014,-1e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,LYFT US C21 20/03/26,LYFT US 03/20/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Ground Transportation,מניות לרבות מדדי מניות,2026-03-20,לא,USD,21.0,-85.7,3.306,455.0,-128.91354,-0.020895,-6e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C74 16/01/26,KRE US 01/16/26 C74 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,74.0,-768.71,3.306,69.0,-175.35385,-0.028422,-9e-06,
,168,2015.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6000 31/10/25,SPXW US 10/31/25 P6000,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6000.0,-57.65,3.306,1110.0,-211.56823,-0.034292,-1.1e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US P140 17/10/25,NICE US 10/17/25 P140,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,140.0,-174.8,3.306,217.0,-125.40305,-0.020326,-6e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US CALL 35 16/01/26,SEDG US 01/16/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,35.0,-105.26,3.306,926.0,-322.22405,-0.052227,-1.7e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA C17 16/01/26,TEVA US 01/16/26 C17,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,17.0,299.66,3.306,400.0,396.27034,0.064229,2e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C87,TLT US 01/16/2026 C87,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,87.0,141.24,3.306,375.0,175.10237,0.028381,9e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-174.8,3.306,35.0,-20.2263,-0.003278,-1e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-249.72,3.306,4.0,-3.30225,-0.000535,0.0,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C310 21/11/25,NVMI US C310 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,310.0,-136.05,3.306,2597.0,-1168.04447,-0.189323,-6.1e-05,
,168,2015.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,57.65,3.306,3470.0,661.38897,0.107201,3.4e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 P85,TLT US 01/16/2026 P85,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,85.0,-169.49,3.306,98.0,-54.9121,-0.0089,-2e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C38 16/01/26,KWEB US 01/16/26 C38,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,38.0,960.89,3.306,528.0,1677.29767,0.271866,8.8e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 16/01/26,KWEB US 01/16/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,32.0,-960.89,3.306,31.0,-98.4777,-0.015961,-5e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P270 21/11/25,NVMI US P270 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,270.0,61.13,3.306,750.0,151.57341,0.024567,8e-06,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C50 20/02/26,KWEB US 02/20/26 C50,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,50.0,-1921.78,3.306,97.0,-616.27983,-0.09989,-3.2e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C240 19/12/25,WIX US 12/19/25 C240 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,240.0,-87.4,3.306,204.0,-58.94521,-0.009554,-3e-06,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,OSCR C25 15/01/2027,OSCR US 01/15/27 CALL 25,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2027-01-15,לא,USD,25.0,-145.59,3.306,520.0,-250.29282,-0.040568,-1.3e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-174.8,3.306,397.0,-229.42402,-0.037186,-1.2e-05,
,168,2015.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C95 21/11/25,CAMT US 11/21/25 C95,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,95.0,174.8,3.306,1290.0,745.48358,0.120832,3.9e-05,
,168,2015.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C360 20/02/2026,NVMI US C360 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,360.0,-41.45,3.306,2251.0,-308.4849,-0.05,-1.6e-05,
