Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18
,168,13887.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,473591.09601,1.0,,473591.09601,0.061067,0.027382,
,168,13887.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,100662.72908,3.306,,332790.98236,0.042912,0.019242,
,168,13887.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,5995.6409,3.306,,19821.58881,0.002555,0.001146,
,168,13887.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,26955.52248,3.306,,89114.95731,0.011491,0.005152,
,168,13887.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,268214.15401,1.0,,268214.15401,0.034585,0.015508,
,168,13887.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,6832.75557,3.306,,22589.08993,0.002912,0.001306,
,168,13887.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,3889.89149,1.0,,3889.89149,0.000501,0.000224,
,168,13887.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,USD,100950.38817,3.306,,333741.9833,0.043034,0.019297,
,168,13887.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,14101.07982,3.306,,46618.16989,0.006011,0.002695,
,168,13887.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-4445.6496,3.306,,-14697.31759,-0.001895,-0.000849,
,168,13887.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,238691.46669,1.0,,238691.46669,0.030778,0.013801,
,168,14277.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,121.51653,3.8807,,471.56921,0.025158,0.001103,
,168,14277.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,7513.84492,1.0,,7513.84492,0.400868,0.01759,
,168,14277.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,390.70001,3.306,,1291.65423,0.06891,0.003023,
,168,14277.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,9466.85125,1.0,,9466.85125,0.505062,0.022162,
,168,14278.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,1490.00076,1.0,,1490.00076,0.161446,0.002503,
,168,14278.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,7712.2121,1.0,,7712.2121,0.835642,0.012954,
,168,14278.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,7.59224,3.306,,25.09994,0.002719,4.2e-05,
,168,14278.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,0.52832,3.306,,1.74664,0.000189,2e-06,
,168,14348.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,0.09675,3.306,,0.31985,0.000237,2.6e-05,
,168,14348.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,5.89999,3.306,,19.50536,0.014513,0.001634,
,168,14348.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,351.27839,1.0,,351.27839,0.261376,0.02944,
,168,14348.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,958.37043,1.0,,958.37043,0.713094,0.080319,
,168,14348.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,0.70315,4.4409,,3.12259,0.002322,0.000261,
,168,14348.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,1.07463,4.4409,,4.7723,0.00355,0.000399,
,168,14348.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,1.69825,3.8807,,6.59041,0.004903,0.000552,
,168,15342.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,4744.83778,1.0,,4744.83778,0.743869,0.006054,
,168,15342.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,90.07001,3.306,,297.77144,0.046682,0.000379,
,168,15342.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,20.31788,1.0,,20.31788,0.003185,2.5e-05,
,168,15342.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-4.69515,3.306,,-15.52218,-0.002433,-1.9e-05,
,168,15342.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,1.10401,4.4409,,4.90279,0.000768,6e-06,
,168,15342.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,28.02773,3.8807,,108.76722,0.017051,0.000138,
,168,15342.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,42.51869,3.306,,140.56679,0.022037,0.000179,
,168,15342.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,18.39232,3.8807,,71.37507,0.011189,9e-05,
,168,15342.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,12.89815,1.0,,12.89815,0.002022,1.7e-05,
,168,15342.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,992.67263,1.0,,992.67263,0.155625,0.001266,
,168,2009.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,-373484.62532,1.0,,-373484.62532,-0.059809,-0.003421,
,168,2009.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,181189.8765,1.0,,181189.8765,0.029014,0.001659,
,168,2009.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CAD,13898.14731,2.3745,,33001.1508,0.005284,0.000302,
,168,2009.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,627612.06705,1.0,,627612.06705,0.100501,0.005748,
,168,2009.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,666131.66066,1.0,,666131.66066,0.106669,0.0061,
,168,2009.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,298.09225,3.306,,985.49298,0.000157,9e-06,
,168,2009.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,94995.18835,3.8807,,368647.82741,0.059033,0.003376,
,168,2009.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,0.00099,2.1849,,0.00216,0.0,0.0,
,168,2009.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,147.0622,2.3745,,349.19919,5.5e-05,3e-06,
,168,2009.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,-20648.4357,3.306,,-68263.72842,-0.010931,-0.000625,
,168,2009.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,522787.64927,1.0,,522787.64927,0.083715,0.004788,
,168,2009.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,192812.96332,3.306,,637439.65672,0.102072,0.005836,
,168,2009.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,726253.5059,1.0,,726253.5059,0.116298,0.006652,
,168,2009.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,35491.28902,3.306,,117334.20152,0.018788,0.001073,
,168,2009.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,326116.98083,1.0,,326116.98083,0.052223,0.002987,
