מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,מספר עסקה (רגל 1),מטבע פעילות (רגל 1),שער חליפין,ערך נקוב (רגל 1),שווי הוגן במטבע הנסחר (רגל 1),שיעור מנכסי אפיק ההשקעה (רגל 1),שיעור מסך נכסי ההשקעה (רגל 1),מספר עסקה (רגל 2),מטבע פעילות (רגל 2),שער חליפין ,ערך נקוב (רגל 2),שווי הוגן במטבע הנסחר (רגל 2),שיעור מנכסי ההשקעה (רגל 2),שיעור מסך אפיק ההשקעה (רגל 2),"שווי הוגן (נטו  באלפי ש""ח)","ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סוג הנכס,פקטור מוביל,פקטור נוסף,טיקר,בעל עניין/צד קשור,מועד ההתקשרות בעסקה,מועד סיום חוזי,תדירות Reset,סוג הסליקה,נספח התחשבנות בטחונות - CSA,גורם מצטט,ריבית עוגן,תקופת ריבית עוגן,שיעור ריבית עוגן,שער נכס הבסיס במועד ההתקשרות בעסקה,שער הנגזר במועד ההתקשרות בעסקה,האם קיים קנס בגין יציאה מוקדמת,שיעור הקנס בגין יציאה מוקדמת,צד נגדי - Counterparty,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
163,9967,Unfunded Swap,777113424.0,ILS,1,11893.489,11.893,0.00012,0,777113424.0,USD,3.306,-3597.546,-3.598,0,-0.00012,2120.328,"חו""ל",סין,מניות לרבות מדדי מניות,מדדי מניות,סין,NDEUCHF,לא,3/09/2025,4/03/2026,רבעוני,No-delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.02098,0.00018
163,9967,Unfunded Forward,777109950.0,ILS,1,0.131,0,0,0,777109950.0,USD,3.306,-0.04,0,0,0,0.0,"חו""ל",ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,21/01/2024,0/00/0000,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.0,0.0
163,9967,Unfunded Forward,777109968.0,USD,3.306,0.074,0,0,0,777109968.0,EUR,3.881,-0.063,0,0,0,0.0,"חו""ל",ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,21/01/2024,0/00/0000,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.0,0.0
163,9967,Unfunded Forward,777109935.0,USD,3.306,0.044,0,0,0,777109935.0,ILS,1,-0.145,0,0,0,0.0,"חו""ל",ישראל,אחר,ריק במקור,"ארה""ב",ריק במקור,לא,21/01/2024,0/00/0000,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0,0.0
163,9968,Unfunded Swap,888224359.0,ILS,1,12362.495,12.362,0.00031,0,888224359.0,ILS,1,-12362.495,-12.362,0,-0.00031,1138.106,ישראל,"ארה""ב",מניות לרבות מדדי מניות,מדדי מניות,"ארה""ב",CLIS IT,לא,12/11/2024,12/11/2025,רבעוני,No-delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.02848,0.00021
163,9968,Unfunded Swap,777112806.0,ILS,1,737.498,0.737,2e-05,0,777112806.0,USD,3.306,-223.079,-0.223,0,-2e-05,1394.533,ישראל,"ארה""ב",מניות לרבות מדדי מניות,מדדי מניות,"ארה""ב",SPTR,לא,28/04/2025,28/04/2026,רבעוני,No-delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.0349,0.00026
163,9968,Unfunded Forward,777110198.0,JPY,2.233,-864058374.084,-864058.374,-0.48291,-0.00362,777110198.0,ILS,1,22033488.539,22033.489,0.00413,0.55141,1730.709,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/03/2024,21/03/2030,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0.025,ריק במקור,ריק במקור,ריק במקור,CITIILITXXX,0.04331,0.00032
163,9968,Unfunded Forward,777110180.0,JPY,2.233,-172811674.817,-172811.675,-0.09658,-0.00072,777110180.0,ILS,1,4268448.368,4268.448,0.0008,0.10682,477.133,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/03/2024,23/05/2030,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0.025,ריק במקור,ריק במקור,ריק במקור,CITIILITXXX,0.01194,9e-05
163,9968,Unfunded Forward,777105040.0,USD,3.306,246480902.965,246480.903,20.39285,0.15288,777105040.0,JPY,2.233,-1750014.411,-1750.014,-1e-05,-0.00098,2118.158,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,7/03/2024,23/05/2030,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,0.007,ריק במקור,ריק במקור,ריק במקור,CITIILITXXX,0.05301,0.0004
163,9968,Unfunded Forward,484789854.0,USD,3.306,-1747000,-1747,-0.14454,-0.00108,484789854.0,ILS,1,5827992,5827.992,0.00109,0.14585,51.701,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.336,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00129,1e-05
163,9968,Unfunded Forward,484481197.0,USD,3.306,-6000000,-6000,-0.49642,-0.00372,484481197.0,ILS,1,20904000,20904,0.00392,0.52314,1059.168,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,4/06/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.484,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.02651,0.0002
163,9968,Unfunded Forward,777112921.0,USD,3.306,-11495000,-11495,-0.95105,-0.00713,777112921.0,ILS,1,40301470,40301.47,0.00756,1.00859,2295.643,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,4/06/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.506,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.05745,0.00043
163,9968,Unfunded Forward,777112558.0,USD,3.306,-6655442.153,-6655.442,-0.55064,-0.00413,777112558.0,ILS,1,24215826.275,24215.826,0.00454,0.60603,2204.469,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,17/03/2025,3/12/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.639,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.05517,0.00041
163,9968,Unfunded Forward,777113457.0,USD,3.306,-1994098.602,-1994.099,-0.16498,-0.00124,777113457.0,ILS,1,6618413.259,6618.413,0.00124,0.16563,27.347,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,10/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.319,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.00068,1e-05
163,9968,Unfunded Forward,777113234.0,USD,3.306,-4258774.749,-4258.775,-0.35235,-0.00264,777113234.0,ILS,1,14230695.824,14230.696,0.00267,0.35614,154.747,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,14/07/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.342,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00387,3e-05
163,9968,Unfunded Forward,485363279.0,USD,3.306,-3389967.623,-3389.968,-0.28047,-0.0021,485363279.0,ILS,1,11241132.637,11241.133,0.00211,0.28132,35.843,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.316,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0009,1e-05
163,9968,Unfunded Forward,485380620.0,USD,3.306,1296939.398,1296.939,0.1073,0.0008,485380620.0,ILS,1,-4318808.197,-4318.808,-0.00081,-0.10808,-31.678,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00079,-1e-05
163,9968,Unfunded Forward,485380612.0,USD,3.306,216014.594,216.015,0.01787,0.00013,485380612.0,ILS,1,-719328.596,-719.329,-0.00013,-0.018,-5.276,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00013,0.0
163,9968,Unfunded Forward,485380679.0,USD,3.306,-985959.68,-985.96,-0.08157,-0.00061,485380679.0,ILS,1,3283245.734,3283.246,0.00062,0.08217,24.082,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0006,0.0
163,9968,Unfunded Forward,485380646.0,USD,3.306,128263.589,128.264,0.01061,8e-05,485380646.0,ILS,1,-427117.75,-427.118,-8e-05,-0.01069,-3.133,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-8e-05,0.0
163,9968,Unfunded Forward,485380638.0,USD,3.306,514338.567,514.339,0.04255,0.00032,485380638.0,ILS,1,-1712747.429,-1712.747,-0.00032,-0.04286,-12.563,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00031,0.0
163,9968,Unfunded Forward,485380661.0,USD,3.306,-598229.58,-598.23,-0.0495,-0.00037,485380661.0,ILS,1,1992104.503,1992.105,0.00037,0.04985,14.612,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,9/09/2025,7/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00037,0.0
163,9968,Unfunded Forward,777113432.0,USD,3.306,-2484047.325,-2484.047,-0.20552,-0.00154,777113432.0,ILS,1,8211018.434,8211.018,0.00154,0.20549,22.354,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/07/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.306,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00056,0.0
163,9968,Unfunded Forward,485362073.0,USD,3.306,-961976.915,-961.977,-0.07959,-0.0006,485362073.0,ILS,1,3180199.483,3180.199,0.0006,0.07959,8.569,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/07/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.306,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00021,0.0
163,9968,Unfunded Forward,485362065.0,USD,3.306,-17984000,-17984,-1.48792,-0.01115,485362065.0,ILS,1,59453305.6,59453.306,0.01115,1.48788,160.201,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,8/09/2025,7/07/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.306,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00401,3e-05
163,9968,Unfunded Forward,777113002.0,EUR,3.881,-3704332.886,-3704.333,-0.35976,-0.0027,777113002.0,USD,3.306,4291469.648,4291.47,0.00266,0.35506,-969.178,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,10/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.159,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.02425,-0.00018
163,9968,Unfunded Forward,484515333.0,EUR,3.881,-6571159.619,-6571.16,-0.63818,-0.00478,484515333.0,USD,3.306,7629773.433,7629.773,0.00473,0.63126,-458.392,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.01147,-9e-05
163,9968,Unfunded Forward,484515341.0,EUR,3.881,-2307145.651,-2307.146,-0.22407,-0.00168,484515341.0,USD,3.306,2678826.815,2678.827,0.00166,0.22164,-160.942,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00403,-3e-05
163,9968,Unfunded Forward,484515358.0,EUR,3.881,-1182621.835,-1182.622,-0.11485,-0.00086,484515358.0,USD,3.306,1373142.212,1373.142,0.00085,0.11361,-82.498,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00206,-2e-05
163,9968,Unfunded Forward,484515374.0,EUR,3.881,-1404791.763,-1404.792,-0.13643,-0.00102,484515374.0,USD,3.306,1631103.716,1631.104,0.00101,0.13495,-97.996,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00245,-2e-05
163,9968,Unfunded Forward,484514609.0,EUR,3.881,2951265.93,2951.266,0.28662,0.00215,484514609.0,USD,3.306,-3426714.872,-3426.715,-0.00213,-0.28351,205.875,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00515,4e-05
163,9968,Unfunded Forward,484514336.0,EUR,3.881,5981250,5981.25,0.58089,0.00435,484514336.0,USD,3.306,-6944829.375,-6944.829,-0.00431,-0.57459,417.232,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.01044,8e-05
163,9968,Unfunded Forward,484515069.0,EUR,3.881,-7285956,-7285.956,-0.7076,-0.0053,484515069.0,USD,3.306,8459723.512,8459.724,0.00525,0.69992,-508.244,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.01272,-0.0001
163,9968,Unfunded Forward,484514641.0,EUR,3.881,1873323.392,1873.323,0.18193,0.00136,484514641.0,USD,3.306,-2175115.79,-2175.116,-0.00135,-0.17996,130.68,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00327,2e-05
163,9968,Unfunded Forward,484514633.0,EUR,3.881,302619.193,302.619,0.02939,0.00022,484514633.0,USD,3.306,-351371.145,-351.371,-0.00022,-0.02907,21.11,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00053,0.0
163,9968,Unfunded Forward,484514625.0,EUR,3.881,1123275.886,1123.276,0.10909,0.00082,484514625.0,USD,3.306,-1304235.632,-1304.236,-0.00081,-0.10791,78.358,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00196,1e-05
163,9968,Unfunded Forward,777112954.0,EUR,3.881,-1944131.342,-1944.131,-0.18881,-0.00142,777112954.0,USD,3.306,2256358.835,2256.359,0.0014,0.18668,-137.904,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,-0.00345,-3e-05
163,9968,Unfunded Forward,777112947.0,EUR,3.881,-6843200,-6843.2,-0.6646,-0.00498,777112947.0,USD,3.306,7945639.52,7945.64,0.00493,0.65739,-478.173,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.161,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.01197,-9e-05
163,9968,Unfunded Forward,484679857.0,EUR,3.881,-526796.911,-526.797,-0.05116,-0.00038,484679857.0,USD,3.306,620329.703,620.33,0.00038,0.05132,-8.511,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,25/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.178,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00021,0.0
163,9968,Unfunded Forward,485498158.0,EUR,3.881,-492979.84,-492.98,-0.04788,-0.00036,485498158.0,USD,3.306,583762.077,583.762,0.00036,0.0483,2.638,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,22/09/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.184,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,7e-05,0.0
163,9968,Unfunded Forward,484781406.0,EUR,3.881,-280958.353,-280.958,-0.02729,-0.0002,484781406.0,USD,3.306,334874.261,334.874,0.00021,0.02771,8.599,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,7/07/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.192,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00022,0.0
163,9968,Unfunded Forward,484781398.0,EUR,3.881,-156925.562,-156.926,-0.01524,-0.00011,484781398.0,USD,3.306,187039.578,187.04,0.00012,0.01547,4.803,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,7/07/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.192,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00012,0.0
163,9968,Unfunded Forward,777113564.0,EUR,3.881,2295000,2295,0.22289,0.00167,777113564.0,USD,3.306,-2732656.5,-2732.657,-0.00169,-0.22609,-60.554,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,16/09/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.191,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,-0.00152,-1e-05
163,9968,Unfunded Forward,777113044.0,USD,3.306,-2760687.104,-2760.687,-0.22841,-0.00171,777113044.0,ILS,1,9725900.666,9725.901,0.00182,0.2434,598.542,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,16/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.523,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.01498,0.00011
163,9968,Unfunded Forward,484679873.0,USD,3.306,-526796.911,-526.797,-0.04359,-0.00033,484679873.0,ILS,1,1788054.076,1788.054,0.00034,0.04475,46.709,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,25/06/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.394,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00117,1e-05
163,9968,Unfunded Forward,485118335.0,USD,3.306,-386317.735,-386.318,-0.03196,-0.00024,485118335.0,ILS,1,1317343.476,1317.343,0.00025,0.03297,40.272,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00101,1e-05
163,9968,Unfunded Forward,485118046.0,USD,3.306,-8312000,-8312,-0.6877,-0.00516,485118046.0,ILS,1,28343920,28343.92,0.00532,0.70934,866.493,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.02168,0.00016
163,9968,Unfunded Forward,485118301.0,USD,3.306,-2629403.568,-2629.404,-0.21755,-0.00163,485118301.0,ILS,1,8966266.166,8966.266,0.00168,0.22439,274.106,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00686,5e-05
163,9968,Unfunded Forward,485118293.0,USD,3.306,-330646.222,-330.646,-0.02736,-0.00021,485118293.0,ILS,1,1127503.616,1127.504,0.00021,0.02822,34.469,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00086,1e-05
163,9968,Unfunded Forward,485118327.0,USD,3.306,-340005.385,-340.005,-0.02813,-0.00021,485118327.0,ILS,1,1159418.363,1159.418,0.00022,0.02902,35.444,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,11/08/2025,11/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.41,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00089,1e-05
