מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,מספר עסקה (רגל 1),מטבע פעילות (רגל 1),שער חליפין,ערך נקוב (רגל 1),שווי הוגן במטבע הנסחר (רגל 1),שיעור מנכסי אפיק ההשקעה (רגל 1),שיעור מסך נכסי ההשקעה (רגל 1),מספר עסקה (רגל 2),מטבע פעילות (רגל 2),שער חליפין.1,ערך נקוב (רגל 2),שווי הוגן במטבע הנסחר (רגל 2),שיעור מנכסי ההשקעה (רגל 2),שיעור מסך אפיק ההשקעה (רגל 2),"שווי הוגן (נטו  באלפי ש""ח)","ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סוג הנכס,פקטור מוביל,פקטור נוסף,טיקר,בעל עניין/צד קשור,מועד ההתקשרות בעסקה,מועד סיום חוזי,תדירות Reset,סוג הסליקה,נספח התחשבנות בטחונות - CSA,גורם מצטט,ריבית עוגן,תקופת ריבית עוגן,שיעור ריבית עוגן,שער נכס הבסיס במועד ההתקשרות בעסקה,שער הנגזר במועד ההתקשרות בעסקה,האם קיים קנס בגין יציאה מוקדמת,שיעור הקנס בגין יציאה מוקדמת,צד נגדי - Counterparty,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
662,14193,Unfunded Forward,180016718.0,USD,3.306,9823.68,9.81128,-0.54795,0.004861,180016719.0,ILS,1.0,-32644.08,-32.60289,-0.004886,0.550768,-0.16679,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-08,2025-10-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.324,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.002817,-2.5e-05
662,14193,Unfunded Total Return/Equity Swap,12535418.0,USD,3.306,1.19,17.58884,-0.982319,0.008715,12535417.0,USD,3.306,-17023.05,-17.11751,-0.008482,0.955996,1.55821,"חו""ל","ארה""ב",מניות לרבות מדדי מניות,מדדי מניות,מדדים,SPTR INDEX,כן,2025-05-27,2026-05-27,רבעוני,No-delivery,קיים חוזה,גורם אחר,SOFR,יומי,"תא ללא תוכן, המשך בתא הבא",1434986.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.026323,0.000233
662,14193,Unfunded Total Return/Equity Swap,12535394.0,USD,3.306,0.76,11.31314,-0.631827,0.005606,12535393.0,USD,3.306,-10758.6,-10.84215,-0.005372,0.605523,1.55709,"חו""ל","ארה""ב",מניות לרבות מדדי מניות,מדדי מניות,מדדים,SPTR INDEX,כן,2025-03-17,2026-02-11,רבעוני,No-delivery,קיים חוזה,גורם אחר,SOFR,יומי,"תא ללא תוכן, המשך בתא הבא",1410003.1,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.026304,0.000233
662,14193,Unfunded Total Return/Equity Swap,12535384.0,EUR,3.8807,2.66,0.4536,-0.029736,0.000263,12535387.0,EUR,3.8807,-445.29,-0.44981,-0.000261,0.029488,0.01469,"חו""ל",אירופה,מניות לרבות מדדי מניות,מדדי מניות,מדדים,GSXERCOV,כן,2024-11-08,2025-11-10,רבעוני,No-delivery,קיים חוזה,גורם אחר,Euribor,רבעוני,"תא ללא תוכן, המשך בתא הבא",14274.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.000248,2e-06
662,14193,Unfunded Total Return/Equity Swap,12535350.0,EUR,3.8807,22.96,7.93926,-0.520478,0.004618,12535349.0,EUR,3.8807,-7800.84,-7.84967,-0.004565,0.514604,0.34769,"חו""ל",אירופה,מניות לרבות מדדי מניות,מדדי מניות,מדדים,SXXGR INDEX,כן,2025-04-23,2026-04-23,רבעוני,No-delivery,קיים חוזה,גורם אחר,€STR,יומי,"תא ללא תוכן, המשך בתא הבא",33983.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.005873,5.2e-05
662,14193,Unfunded Total Return/Equity Swap,12535342.0,USD,3.306,1.3,19.22109,-1.073478,0.009524,12535341.0,USD,3.306,-18075.56,-18.26018,-0.009048,1.019813,3.17675,"חו""ל","ארה""ב",מניות לרבות מדדי מניות,מדדי מניות,מדדים,SPTR INDEX,כן,2025-04-21,2026-04-20,רבעוני,No-delivery,קיים חוזה,גורם אחר,SOFR,יומי,"תא ללא תוכן, המשך בתא הבא",1394316.2,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.053665,0.000476
662,14193,Unfunded Total Return/Equity Swap,12535390.0,USD,3.306,0.57,8.44264,-0.471513,0.004183,12535389.0,USD,3.306,-8028.81,-8.09177,-0.004009,0.451917,1.15999,"חו""ל","ארה""ב",מניות לרבות מדדי מניות,מדדי מניות,מדדים,SPTR INDEX,כן,2025-02-11,2026-02-11,רבעוני,No-delivery,קיים חוזה,גורם אחר,SOFR,יומי,"תא ללא תוכן, המשך בתא הבא",1410003.1,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",POALILIT,-0.019595,0.000173
662,14194,Unfunded Forward,180016028.0,USD,3.306,-10476.68,-10.44489,-1.031401,-0.027312,180016029.0,ILS,1.0,36096.36,35.98717,0.028464,1.074901,1.45638,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-06,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.448,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.0435,0.001151
662,14194,Unfunded Forward,180015624.0,USD,3.306,-6286.01,-6.26693,-0.61884,-0.016387,180015625.0,ILS,1.0,20768.97,20.70615,0.016377,0.618472,-0.01232,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-10,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.306,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.000367,-9e-06
662,14194,Unfunded Forward,180016068.0,USD,3.306,-2095.34,-2.05101,-0.20253,-0.005363,180016069.0,ILS,1.0,7161.86,7.02008,0.005552,0.209683,0.23946,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-07,2026-03-13,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.417,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.007152,0.000189
662,14194,Unfunded Forward,180012156.0,USD,3.306,-16762.69,-16.74154,-1.653176,-0.043777,180012157.0,ILS,1.0,60580.37,60.50391,0.047856,1.807193,5.15639,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-01-06,2025-10-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.636,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.154016,0.004078
662,14194,Unfunded Forward,180016590.0,USD,3.306,-4190.67,-4.17795,-0.41256,-0.010924,180016591.0,ILS,1.0,14139.33,14.09656,0.011149,0.42105,0.28424,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-03,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.371,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.008489,0.000224
662,14194,Unfunded Forward,180015074.0,USD,3.306,-4190.67,-4.17795,-0.41256,-0.010924,180015075.0,ILS,1.0,14801.46,14.75668,0.011671,0.440767,0.94436,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-16,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.537,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.028207,0.000746
662,14194,Unfunded Forward,180016938.0,USD,3.306,-6286.01,-6.26693,-0.61884,-0.016387,180016939.0,ILS,1.0,21058.13,20.99443,0.016605,0.627083,0.27596,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-16,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.008242,0.000218
662,14194,Unfunded Forward,180014718.0,USD,3.306,-54478.75,-54.3134,-5.363287,-0.142024,180014719.0,ILS,1.0,191874.15,191.29373,0.151305,5.713758,11.73361,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-05-27,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.537,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.350471,0.00928
662,14194,Unfunded Forward,180016556.0,USD,3.306,-58669.42,-57.65344,-5.693105,-0.150758,180016557.0,ILS,1.0,198243.97,195.00308,0.154239,5.824553,4.4008,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-02,2026-02-11,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.386,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.131447,0.00348
662,14194,Unfunded Forward,180014912.0,USD,3.306,-18858.03,-18.77175,-1.853654,-0.049086,180014913.0,ILS,1.0,65437.36,65.14106,0.051523,1.9457,3.08165,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-05,2025-11-05,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.491,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.092045,0.002437
662,14194,Unfunded Forward,180016690.0,USD,3.306,-2095.34,-2.08898,-0.20628,-0.005462,180016691.0,ILS,1.0,7044.52,7.02321,0.005555,0.209776,0.11705,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-04,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.364,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.003496,9.2e-05
662,14194,Unfunded Forward,180015844.0,USD,3.306,-6286.01,-6.26693,-0.61884,-0.016387,180015845.0,ILS,1.0,21001.56,20.93803,0.016561,0.625398,0.21956,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-22,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.354,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.006558,0.000173
662,14194,Unfunded Forward,180016650.0,USD,3.306,-2095.34,-2.08898,-0.20628,-0.005462,180016651.0,ILS,1.0,7048.71,7.02739,0.005558,0.209901,0.12123,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-04,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.364,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.003621,9.5e-05
662,14194,Unfunded Forward,180015786.0,USD,3.306,-4190.67,-4.17795,-0.41256,-0.010924,180015787.0,ILS,1.0,14078.15,14.03556,0.011101,0.419228,0.22324,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-17,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.359,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.006667,0.000176
662,14194,Unfunded Forward,180017012.0,USD,3.306,-8381.35,-8.20402,-0.810122,-0.021452,180017013.0,ILS,1.0,27993.69,27.4395,0.021703,0.819591,0.317,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-18,2026-03-13,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.009468,0.00025
662,14194,Unfunded Forward,180014978.0,USD,3.306,-14667.36,-14.62284,-1.443961,-0.038237,180014979.0,ILS,1.0,52069.11,51.9116,0.041059,1.550549,3.56849,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-12,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.571,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.106587,0.002822
662,14194,Unfunded Forward,180016914.0,USD,3.306,-16762.69,-16.40167,-1.619616,-0.042888,180016915.0,ILS,1.0,56004.15,54.8764,0.043404,1.639105,0.65247,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-16,2026-03-16,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.019488,0.000516
662,14194,Unfunded Forward,180016912.0,USD,3.306,16762.69,16.74154,1.653176,0.043777,180016913.0,ILS,1.0,-56116.46,-56.04564,-0.044329,-1.674029,-0.69812,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-16,2025-10-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.343,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.020852,-0.000552
662,14194,Unfunded Forward,180016436.0,USD,3.306,-6286.01,-6.26693,-0.61884,-0.016387,180016437.0,ILS,1.0,21278.14,21.21378,0.016779,0.633635,0.49531,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-26,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.369,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.014794,0.000391
662,14194,Unfunded Forward,180016356.0,USD,3.306,-8381.35,-8.35591,-0.82512,-0.021849,180016357.0,ILS,1.0,28613.91,28.52736,0.022563,0.852084,0.90273,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-21,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.419,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.026963,0.000714
662,15039,Unfunded Forward,180017126.0,USD,3.306,-693226.75,-692.91979,-2034.39768,-0.011506,180017127.0,ILS,1.0,2292847.48,2291.91885,0.011511,2035.39768,1.12603,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-30,2025-10-03,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.306,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,1.0,5e-06
662,15279,Unfunded Total Return/Equity Swap,12535237.0,ILS,1.0,914.01,29.92466,0.173293,0.000419,12535236.0,ILS,1.0,-26204.64,-26.82794,-0.000376,-0.15536,3.09672,ישראל,ישראל,מניות לרבות מדדי מניות,מניות,בנקים,DSCT IT,כן,2025-05-08,2026-05-07,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",2867.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.017933,4.3e-05
662,15279,Unfunded Total Return/Equity Swap,12535121.0,ILS,1.0,1322.3,43.29197,0.250703,0.000607,12535120.0,ILS,1.0,-35358.2,-36.64022,-0.000513,-0.212183,6.65175,ישראל,ישראל,מניות לרבות מדדי מניות,מניות,בנקים,DSCT IT,כן,2025-01-23,2026-01-22,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",2660.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.03852,9.3e-05
662,15279,Unfunded Total Return/Equity Swap,12535318.0,ILS,1.0,181.67,13.87792,0.080366,0.000194,12535317.0,ILS,1.0,-11445.34,-11.62546,-0.000163,-0.067322,2.25246,ישראל,ישראל,מניות לרבות מדדי מניות,אחר,שירותים פיננסיים,TASE IT,כן,2025-07-07,2026-07-07,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",6300.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.013043,3.1e-05
662,15279,Unfunded Total Return/Equity Swap,12535398.0,ILS,1.0,66689.72,423.27964,2.45121,0.005936,12535397.0,ILS,1.0,-402380.28,-406.43909,-0.0057,-2.353686,16.84055,ישראל,ישראל,מניות לרבות מדדי מניות,מניות,תקשורת ומדיה,BEZQ IT,כן,2025-08-12,2026-08-12,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",604.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.097523,0.000236
662,15279,Unfunded Total Return/Equity Swap,12535374.0,ILS,1.0,528.92,17.31679,0.100281,0.000242,12535373.0,ILS,1.0,-17597.12,-17.8316,-0.00025,-0.103262,-0.51481,ישראל,ישראל,מניות לרבות מדדי מניות,מניות,בנקים,DSCT IT,כן,2025-07-27,2026-07-27,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",3327.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.002981,-7e-06
662,15279,Unfunded Total Return/Equity Swap,12535089.0,ILS,1.0,1954.7,242.38263,1.403636,0.003399,12535088.0,ILS,1.0,-110147.27,-114.38078,-0.001604,-0.662378,128.00185,ישראל,ישראל,מניות לרבות מדדי מניות,מניות,ביטוח,PHOE IT,כן,2025-01-06,2026-01-06,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",5634.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.741258,0.001795
662,15279,Unfunded Total Return/Equity Swap,12535346.0,ILS,1.0,1819.34,27.45383,0.158984,0.000385,12535345.0,ILS,1.0,-22996.45,-23.29503,-0.000326,-0.134901,4.1588,ישראל,ישראל,מניות לרבות מדדי מניות,מדדי מניות,תעופה,ELAL IT,כן,2025-07-23,2026-07-23,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",1264.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.024083,5.8e-05
662,15279,Unfunded Total Return/Equity Swap,12535290.0,ILS,1.0,8623.67,130.13119,0.753589,0.001824,12535289.0,ILS,1.0,-115815.89,-117.9366,-0.001653,-0.68297,12.19459,ישראל,ישראל,מניות לרבות מדדי מניות,מדדי מניות,תעופה,ELAL IT,כן,2025-06-09,2026-06-08,שנתי,No-delivery,קיים חוזה,גורם אחר,ריבית בנק ישראל,יומי,"תא ללא תוכן, המשך בתא הבא",1343.0,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.070618,0.000171
662,15280,Unfunded Forward,180016884.0,EUR,3.8807,-1115.97,-1.10737,-5.942913,-0.001765,180016885.0,ILS,1.0,4401.93,4.34339,0.001784,6.006541,0.04601,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-09-15,2026-01-16,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.927,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.063627,1.8e-05
662,15280,Unfunded Forward,180014718.0,USD,3.306,-97.04,-0.09675,-0.442311,-0.000131,180014719.0,ILS,1.0,341.78,0.34074,0.000139,0.471214,0.0209,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-05-27,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.537,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.028902,8e-06
662,15280,Unfunded Forward,180016068.0,USD,3.306,-24.26,-0.02375,-0.108572,-3.2e-05,180016069.0,ILS,1.0,82.92,0.08128,3.3e-05,0.112403,0.00277,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-07,2026-03-13,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.417,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.00383,1e-06
662,15280,Unfunded Forward,180015842.0,USD,3.306,48.52,0.04837,0.221155,6.5e-05,180015843.0,ILS,1.0,-162.11,-0.16162,-6.6e-05,-0.223506,-0.0017,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-22,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.354,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.00235,0.0
662,15280,Unfunded Forward,180015210.0,USD,3.306,-4242.19,-4.2217,-19.301281,-0.005733,180015211.0,ILS,1.0,14682.22,14.61208,0.006002,20.20727,0.65513,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-06-23,2025-11-07,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.479,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,0.905989,0.000269
662,15281,Unfunded Forward,180016718.0,USD,3.306,1743.38,1.74118,0.273286,0.001203,180016719.0,ILS,1.0,-5793.25,-5.78593,-0.001209,-0.274691,-0.0296,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-09-08,2025-10-10,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.324,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.001405,-6e-06
662,15281,Unfunded Forward,180015314.0,EUR,3.8807,-508.49,-0.50651,-0.093318,-0.00041,180015315.0,ILS,1.0,2034.96,2.02045,0.000422,0.095922,0.05485,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-06-26,2025-11-26,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.981,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",MIZBILIT,0.002604,1.1e-05
662,15281,Unfunded Forward,180016606.0,EUR,3.8807,-5520.7,-5.4791,-1.009464,-0.004443,180016607.0,ILS,1.0,21828.84,21.54373,0.004502,1.022804,0.28099,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",EURILS,כן,2025-09-03,2026-01-14,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.9258,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IDBLILIT,0.01334,5.8e-05
662,15281,Unfunded Forward,180015842.0,USD,3.306,47.1,0.04695,0.007369,3.2e-05,180015843.0,ILS,1.0,-157.35,-0.15688,-3.2e-05,-0.007447,-0.00165,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-07-22,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.354,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-7.8e-05,0.0
662,15281,Unfunded Forward,180016086.0,USD,3.306,3268.83,3.25891,0.511502,0.002251,180016087.0,ILS,1.0,-11163.07,-11.1293,-0.002326,-0.528371,-0.35533,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",USDILS,כן,2025-08-11,2025-10-24,ללא,Delivery,קיים חוזה,גורם אחר,ללא,ללא,"תא ללא תוכן, המשך בתא הבא",3.418,"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",LUMIILIT,-0.016869,-7.4e-05
