מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,שם נייר ערך,מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,דירוג,שם מדרג,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,סכום לקבל (במטבע הפעילות),ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
170,9655,מדינת ישראל,ממצמ 0841,IL0011205833,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,13.23,2041-08-30,2.750%,2.020%,0.0,19091.008,1.0,139.93,26.71405,,,0.000%,0.004%,0.000%
170,9655,מדינת ישראל,ממצמ 0545,IL0011348658,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.67,2045-05-31,1.000%,2.070%,0.0,308346.687,1.0,99.57,307.0208,,,0.001%,0.044%,0.002%
170,9655,מדינת ישראל,ממצמ 1025,IL0011359127,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.08,2025-10-31,0.750%,9.560%,0.0,696863.512,1.0,119.27,831.14911,,,0.007%,0.120%,0.005%
170,9655,מדינת ישראל,ממצמ 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.65,2027-05-31,0.750%,2.090%,0.0,85530613.013,1.0,117.66,100635.31927,,,0.351%,14.578%,0.608%
170,9655,מדינת ישראל,ממצמ 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.63,2029-05-31,0.500%,1.930%,0.0,33172319.153,1.0,113.0,37484.72064,,,0.113%,5.430%,0.226%
170,9655,מדינת ישראל,ממצמ 1151,IL0011683013,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,23.99,2051-11-30,0.500%,2.140%,0.0,2405104.156,1.0,80.45,1934.90629,,,0.008%,0.280%,0.012%
170,9655,מדינת ישראל,ממצמ 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.82,2026-07-31,0.100%,2.670%,0.0,13810889.108,1.0,116.31,16063.44512,,,0.068%,2.327%,0.097%
170,9655,מדינת ישראל,ממצמ 1131,IL0011722209,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.14,2031-11-30,0.100%,1.900%,0.0,75067422.421,1.0,106.54,79976.83185,,,0.219%,11.585%,0.483%
170,9655,מדינת ישראל,ממצמ 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.01,2028-10-31,1.100%,1.990%,0.0,161936151.763,1.0,105.65,171085.54434,,,0.481%,24.783%,1.034%
170,9655,מדינת ישראל,ממצמ 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.53,2033-10-31,1.600%,1.950%,0.0,23126.002,1.0,105.4,24.37481,,,0.000%,0.004%,0.000%
170,9655,JPM,ממשל צמודה 1028 ריפו 16/03/2026,99368137,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-03-16,0.000%,0.000%,0.0,-16959067.769,1.0,94.7355,-16066.25765,,,0.000%,-2.327%,-0.097%
170,9655,JPM,ממשל צמודה 1028 ריפו 08/10/2025,999999140,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-08,0.000%,0.000%,0.0,-6836971.085,1.0,93.21,-6372.74075,,,0.000%,-0.923%,-0.038%
170,9655,JPM,ממשל צמודה 0726 ריפו 27/08/2026,99368092,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-12516658.067,1.0,107.3456,-13436.0817,,,0.000%,-1.946%,-0.081%
170,9655,JPM,ממשל צמודה 1028 ריפו 27/08/2026,99368093,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-3669325.572,1.0,97.2085,-3566.89635,,,0.000%,-0.517%,-0.022%
170,9655,מדינת ישראל,מקמ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.34,2026-02-04,0.000%,4.240%,0.0,9525549.777,1.0,98.6,9392.19208,,,0.053%,1.361%,0.057%
170,9655,מדינת ישראל,מקמ 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.42,2026-03-04,0.000%,4.150%,0.0,4812039.497,1.0,98.32,4731.19723,,,0.027%,0.685%,0.029%
170,9655,מדינת ישראל,מקמ 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.67,2026-06-03,0.000%,4.200%,0.0,449878.028,1.0,97.3,437.73132,,,0.002%,0.063%,0.003%
170,9655,מדינת ישראל,מקמ 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.84,2026-08-05,0.000%,4.100%,0.0,5872336.221,1.0,96.69,5677.96189,,,0.033%,0.822%,0.034%
170,9655,מדינת ישראל,ממשק 0142,IL0011254005,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,11.17,2042-01-31,5.500%,4.340%,0.0,10495152.743,1.0,117.0,12279.32871,,,0.034%,1.779%,0.074%
170,9655,מדינת ישראל,ממשק 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.47,2027-03-31,2.010%,3.960%,0.0,21290.491,1.0,98.22,20.91152,,,0.000%,0.003%,0.000%
170,9655,מדינת ישראל,ממשק 0347,IL0011401937,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,14.44,2047-03-31,3.750%,4.490%,0.0,4026000.057,1.0,91.85,3697.88105,,,0.015%,0.536%,0.022%
170,9655,מדינת ישראל,ממשק 0537,IL0011661803,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,10.55,2037-05-31,1.500%,4.210%,0.0,113210542.632,1.0,75.94,85972.08607,,,0.283%,12.454%,0.519%
170,9655,מדינת ישראל,ממשק 0226,IL0011746976,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.4,2026-02-27,0.500%,4.090%,0.0,15131666.236,1.0,98.89,14963.70474,,,0.061%,2.168%,0.090%
170,9655,מדינת ישראל,ממשק 0432,IL0011806606,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.28,2032-04-30,1.300%,4.020%,0.0,4150.288,1.0,85.09,3.53148,,,0.000%,0.001%,0.000%
170,9655,מדינת ישראל,ממשק 1152,IL0011840761,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.25,2052-11-30,2.800%,4.610%,0.0,60685221.491,1.0,74.63,45289.3808,,,0.219%,6.561%,0.274%
170,9655,מדינת ישראל,ממשק 0335,IL0012023326,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.92,2035-03-31,4.000%,4.100%,0.0,100233517.509,1.0,101.25,101486.43648,,,0.282%,14.701%,0.613%
170,9655,מדינת ישראל,ממשק 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.96,2027-09-30,3.750%,3.970%,0.0,1537992.82,1.0,99.62,1532.14845,,,0.004%,0.222%,0.009%
170,9655,מדינת ישראל,ממשק 0829,IL0012128935,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.66,2029-08-31,4.600%,3.940%,0.0,3089967.393,1.0,102.76,3175.25049,,,0.016%,0.460%,0.019%
170,9655,מדינת ישראל,ממשק 1125,IL0012153263,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.16,2025-11-30,0.000%,4.120%,0.0,187635.124,1.0,99.36,186.43426,,,0.003%,0.027%,0.001%
170,9655,JPM,ממשל שקלית 0537 ריפו 09/10/2025,99368082,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-09,0.000%,0.000%,0.0,-13351315.669,1.0,65.0047,-8678.9827,,,0.000%,-1.257%,-0.052%
170,9655,JPM,ממשל שקלית 0537 ריפו 03/09/2026,99368091,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-09-03,0.000%,0.000%,0.0,-23237673.333,1.0,65.4186,-15201.76057,,,0.000%,-2.202%,-0.092%
170,9655,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,504030.336,1.0,100.25,505.29041,,,0.002%,0.073%,0.003%
170,9655,מדינת ישראל,ממשמ 1134,IL0012051459,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,7.64,2034-11-30,4.170%,4.610%,0.0,3663219.262,1.0,96.78,3545.2636,,,0.017%,0.514%,0.021%
170,9655,מדינת ישראל,Israel 5.5% 03/12/34,US46514BRL35,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,6.702,2034-03-12,5.500%,5.127%,0.0,7966738.677,3.306,102.903,27102.63131,,,0.266%,3.926%,0.164%
170,9655,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,2740423.57,3.306,103.938,9416.61683,,,0.110%,1.364%,0.057%
170,9655,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,279635.058,3.306,103.938,960.87927,,,0.011%,0.139%,0.006%
170,9655,ממשלת מקסיקו,MBONO 8.5 03/01/2029,MX0MGO0001F1,"צמוד מט""ח בריבית קבועה","חו""ל",מקסיקו,FOREIGN_GOV_SEC,BBB-,S&P,MXN,2.934,2029-03-01,8.590%,8.051%,0.0,807738.782,0.1808,10206.8,14905.92619,,,0.000%,2.159%,0.090%
170,9656,מדינת ישראל,ממצמ 0841,IL0011205833,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,13.23,2041-08-30,2.750%,2.020%,0.0,17768.864,1.0,139.93,24.86397,,,0.000%,0.004%,0.000%
170,9656,מדינת ישראל,ממצמ 0545,IL0011348658,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.67,2045-05-31,1.000%,2.070%,0.0,286992.208,1.0,99.57,285.75814,,,0.001%,0.045%,0.004%
170,9656,מדינת ישראל,ממצמ 1025,IL0011359127,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.08,2025-10-31,0.750%,9.560%,0.0,648602.39,1.0,119.27,773.58807,,,0.007%,0.121%,0.012%
170,9656,מדינת ישראל,ממצמ 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.65,2027-05-31,0.750%,2.090%,0.0,79607210.131,1.0,117.66,93665.84344,,,0.327%,14.601%,1.438%
170,9656,מדינת ישראל,ממצמ 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.63,2029-05-31,0.500%,1.930%,0.0,30874977.839,1.0,113.0,34888.72496,,,0.105%,5.439%,0.536%
170,9656,מדינת ישראל,ממצמ 1151,IL0011683013,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,23.99,2051-11-30,0.500%,2.140%,0.0,2238539.223,1.0,80.45,1800.9048,,,0.007%,0.281%,0.028%
170,9656,מדינת ישראל,ממצמ 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.82,2026-07-31,0.100%,2.670%,0.0,12854419.167,1.0,116.31,14950.97493,,,0.064%,2.331%,0.230%
170,9656,מדינת ישראל,ממצמ 1131,IL0011722209,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.14,2031-11-30,0.100%,1.900%,0.0,69868645.391,1.0,106.54,74438.0548,,,0.204%,11.604%,1.143%
170,9656,מדינת ישראל,ממצמ 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.01,2028-10-31,1.100%,1.990%,0.0,150721300.913,1.0,105.65,159237.05441,,,0.447%,24.822%,2.444%
170,9656,מדינת ישראל,ממצמ 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.53,2033-10-31,1.600%,1.950%,0.0,21524.416,1.0,105.4,22.68673,,,0.000%,0.004%,0.000%
170,9656,JPM,ממשל צמודה 1028 ריפו 16/03/2026,99368137,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-03-16,0.000%,0.000%,0.0,-15784571.441,1.0,94.7355,-14953.59268,,,0.000%,-2.331%,-0.230%
170,9656,JPM,ממשל צמודה 1028 ריפו 08/10/2025,999999140,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-08,0.000%,0.000%,0.0,-6363478.229,1.0,93.21,-5931.39806,,,0.000%,-0.925%,-0.091%
170,9656,JPM,ממשל צמודה 0726 ריפו 27/08/2026,99368092,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-11649819.799,1.0,107.3456,-12505.56896,,,0.000%,-1.949%,-0.192%
170,9656,JPM,ממשל צמודה 1028 ריפו 27/08/2026,99368093,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-3415207.276,1.0,97.2085,-3319.87176,,,0.000%,-0.518%,-0.051%
170,9656,מדינת ישראל,מקמ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.34,2026-02-04,0.000%,4.240%,0.0,9624366.81,1.0,98.6,9489.62567,,,0.053%,1.479%,0.146%
170,9656,מדינת ישראל,מקמ 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.42,2026-03-04,0.000%,4.150%,0.0,4861959.079,1.0,98.32,4780.27817,,,0.027%,0.745%,0.073%
170,9656,מדינת ישראל,מקמ 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.67,2026-06-03,0.000%,4.200%,0.0,454545.015,1.0,97.3,442.2723,,,0.003%,0.069%,0.007%
170,9656,מדינת ישראל,מקמ 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.84,2026-08-05,0.000%,4.100%,0.0,5933255.208,1.0,96.69,5736.86446,,,0.033%,0.894%,0.088%
170,9656,מדינת ישראל,ממשק 0142,IL0011254005,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,11.17,2042-01-31,5.500%,4.340%,0.0,10604028.333,1.0,117.0,12406.71315,,,0.034%,1.934%,0.190%
170,9656,מדינת ישראל,ממשק 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.47,2027-03-31,2.010%,3.960%,0.0,21511.356,1.0,98.22,21.12845,,,0.000%,0.003%,0.000%
170,9656,מדינת ישראל,ממשק 0347,IL0011401937,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,14.44,2047-03-31,3.750%,4.490%,0.0,4067765.351,1.0,91.85,3736.24247,,,0.015%,0.582%,0.057%
170,9656,מדינת ישראל,ממשק 0537,IL0011661803,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,10.55,2037-05-31,1.500%,4.210%,0.0,114384976.674,1.0,75.94,86863.95129,,,0.286%,13.541%,1.333%
170,9656,מדינת ישראל,ממשק 0226,IL0011746976,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.4,2026-02-27,0.500%,4.090%,0.0,15288640.521,1.0,98.89,15118.93661,,,0.062%,2.357%,0.232%
170,9656,מדינת ישראל,ממשק 0432,IL0011806606,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.28,2032-04-30,1.300%,4.020%,0.0,4193.342,1.0,85.09,3.56811,,,0.000%,0.001%,0.000%
170,9656,מדינת ישראל,ממשק 1152,IL0011840761,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.25,2052-11-30,2.800%,4.610%,0.0,61314763.478,1.0,74.63,45759.20798,,,0.222%,7.133%,0.702%
170,9656,מדינת ישראל,ממשק 0335,IL0012023326,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.92,2035-03-31,4.000%,4.100%,0.0,101273329.283,1.0,101.25,102539.2459,,,0.285%,15.984%,1.574%
170,9656,מדינת ישראל,ממשק 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.96,2027-09-30,3.750%,3.970%,0.0,1553947.793,1.0,99.62,1548.04279,,,0.004%,0.241%,0.024%
170,9656,מדינת ישראל,ממשק 0829,IL0012128935,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.66,2029-08-31,4.600%,3.940%,0.0,3122022.383,1.0,102.76,3208.1902,,,0.017%,0.500%,0.049%
170,9656,מדינת ישראל,ממשק 1125,IL0012153263,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.16,2025-11-30,0.000%,4.120%,0.0,189581.631,1.0,99.36,188.36831,,,0.003%,0.029%,0.003%
170,9656,JPM,ממשל שקלית 0537 ריפו 09/10/2025,99368082,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-09,0.000%,0.000%,0.0,-13489820.788,1.0,65.0047,-8769.01753,,,0.000%,-1.367%,-0.135%
170,9656,JPM,ממשל שקלית 0537 ריפו 03/09/2026,99368091,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-09-03,0.000%,0.000%,0.0,-23478738.466,1.0,65.4186,-15359.462,,,0.000%,-2.394%,-0.236%
170,9656,מדינת ישראל,ממשמ 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,0.65,2026-05-31,4.160%,4.340%,0.0,509259.093,1.0,100.25,510.53224,,,0.002%,0.080%,0.008%
170,9656,מדינת ישראל,ממשמ 1134,IL0012051459,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,RF,אחר,ILS,7.64,2034-11-30,4.170%,4.610%,0.0,3701221.106,1.0,96.78,3582.04179,,,0.017%,0.558%,0.055%
170,9656,מדינת ישראל,Israel 5.5% 03/12/34,US46514BRL35,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,6.702,2034-03-12,5.500%,5.127%,0.0,3003486.486,3.306,102.903,10217.78047,,,0.100%,1.593%,0.157%
170,9656,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,2768852.43,3.306,103.938,9514.30381,,,0.111%,1.483%,0.146%
170,9656,מדינת ישראל,Israel 5.625 02/19/35,US46514Y8B63,"צמוד מט""ח בריבית קבועה","חו""ל",ישראל,FOREIGN_GOV_SEC,Baa1,Moodys,USD,7.221,2035-02-19,5.630%,5.192%,0.0,282535.962,3.306,103.938,970.84733,,,0.011%,0.151%,0.015%
170,9656,ממשלת מקסיקו,MBONO 8.5 03/01/2029,MX0MGO0001F1,"צמוד מט""ח בריבית קבועה","חו""ל",מקסיקו,FOREIGN_GOV_SEC,BBB-,S&P,MXN,2.934,2029-03-01,8.590%,8.051%,0.0,304520.158,0.1808,10206.8,5619.58283,,,0.000%,0.876%,0.086%
170,12177,מדינת ישראל,ממצמ 0841,IL0011205833,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,13.23,2041-08-30,2.750%,2.020%,0.0,9707.58,1.0,139.93,13.58382,,,0.000%,0.003%,0.000%
170,12177,מדינת ישראל,ממצמ 0545,IL0011348658,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,17.67,2045-05-31,1.000%,2.070%,0.0,156791.105,1.0,99.57,156.1169,,,0.001%,0.033%,0.001%
170,12177,מדינת ישראל,ממצמ 1025,IL0011359127,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.08,2025-10-31,0.750%,9.560%,0.0,354347.898,1.0,119.27,422.63074,,,0.004%,0.089%,0.004%
170,12177,מדינת ישראל,ממצמ 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.65,2027-05-31,0.750%,2.090%,0.0,43491433.238,1.0,117.66,51172.02035,,,0.179%,10.834%,0.484%
170,12177,מדינת ישראל,ממצמ 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.63,2029-05-31,0.500%,1.930%,0.0,16867781.64,1.0,113.0,19060.59325,,,0.057%,4.036%,0.180%
170,12177,מדינת ישראל,ממצמ 1151,IL0011683013,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,23.99,2051-11-30,0.500%,2.140%,0.0,1222970.62,1.0,80.45,983.87986,,,0.004%,0.208%,0.009%
170,12177,מדינת ישראל,ממצמ 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,0.82,2026-07-31,0.100%,2.670%,0.0,7022694.453,1.0,116.31,8168.09592,,,0.035%,1.729%,0.077%
170,12177,מדינת ישראל,ממצמ 1131,IL0011722209,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,6.14,2031-11-30,0.100%,1.900%,0.0,38171008.901,1.0,106.54,40667.39288,,,0.112%,8.610%,0.384%
170,12177,מדינת ישראל,ממצמ 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,3.01,2028-10-31,1.100%,1.990%,0.0,82342860.47,1.0,105.65,86995.23209,,,0.244%,18.419%,0.822%
170,12177,מדינת ישראל,ממצמ 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,7.53,2033-10-31,1.600%,1.950%,0.0,11759.333,1.0,105.4,12.39434,,,0.000%,0.003%,0.000%
170,12177,JPM,ממשל צמודה 1028 ריפו 16/03/2026,99368137,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-03-16,0.000%,0.000%,0.0,-8623510.784,1.0,94.7355,-8169.52606,,,0.000%,-1.730%,-0.077%
170,12177,JPM,ממשל צמודה 1028 ריפו 08/10/2025,999999140,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2025-10-08,0.000%,0.000%,0.0,-3476529.175,1.0,93.21,-3240.47284,,,0.000%,-0.686%,-0.031%
170,12177,JPM,ממשל צמודה 0726 ריפו 27/08/2026,99368092,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-6364591.338,1.0,107.3456,-6832.10876,,,0.000%,-1.447%,-0.065%
170,12177,JPM,ממשל צמודה 1028 ריפו 27/08/2026,99368093,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,AA,S&P,ILS,0.0,2026-08-27,0.000%,0.000%,0.0,-1865814.151,1.0,97.2085,-1813.72995,,,0.000%,-0.384%,-0.017%
170,12177,מדינת ישראל,מקמ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.34,2026-02-04,0.000%,4.240%,0.0,8947282.013,1.0,98.6,8822.02006,,,0.050%,1.868%,0.083%
170,12177,מדינת ישראל,מקמ 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.42,2026-03-04,0.000%,4.150%,0.0,4519914.907,1.0,98.32,4443.98034,,,0.025%,0.941%,0.042%
170,12177,מדינת ישראל,מקמ 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.67,2026-06-03,0.000%,4.200%,0.0,422567.272,1.0,97.3,411.15796,,,0.002%,0.087%,0.004%
170,12177,מדינת ישראל,מקמ 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,RF,אחר,ILS,0.84,2026-08-05,0.000%,4.100%,0.0,5515844.174,1.0,96.69,5333.26973,,,0.031%,1.129%,0.050%
170,12177,מדינת ישראל,ממשק 0142,IL0011254005,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,11.17,2042-01-31,5.500%,4.340%,0.0,9858023.269,1.0,117.0,11533.88722,,,0.032%,2.442%,0.109%
170,12177,מדינת ישראל,ממשק 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,RF,אחר,ILS,1.47,2027-03-31,2.010%,3.960%,0.0,19998.008,1.0,98.22,19.64204,,,0.000%,0.004%,0.000%
